@ HyperIMU -ianovir - 2018
@ Date:Wed Apr 22 15:49:14 GMT+02:00 2020, Sampling Rate:10ms

timestamp,K6DS3TR_Accelerometer.x,K6DS3TR_Accelerometer.y,K6DS3TR_Accelerometer.z
1587563354280,0.0,0.0,0.0
1587563354294,0.0,0.0,0.0
1587563354301,-1.2641385,2.2457612,8.696938
1587563354312,-1.1779473,2.0841527,8.699332
1587563354323,-1.1947067,1.9644425,8.568848
1587563354335,-0.9900024,1.9800048,9.028535
1587563354346,-1.0271125,1.7824832,8.967483
1587563354358,-1.0378864,1.9165585,9.330204
1587563354368,-0.9959879,1.9117701,9.548077
1587563354379,-0.89543146,1.7992426,9.730036
1587563354390,-0.712275,1.804031,9.835381
1587563354400,-0.5602432,1.8100165,10.073604
1587563354411,-0.39025488,1.8746599,10.1382475
1587563354422,-0.51116204,1.8950106,9.872491
1587563354434,-0.6368576,2.0003555,10.311827
1587563354443,-0.80205756,2.03148,10.081984
1587563354455,-0.80804306,1.9045875,9.794679
1587563354466,-1.1456255,1.8818425,9.691729
1587563354477,-1.5251064,1.8806454,9.77792
1587563354489,-1.9680338,2.0841527,9.503783
1587563354498,-2.2876596,2.373851,9.455899
1587563354512,-2.541445,2.1942859,9.169792
1587563354521,-2.9376855,1.7525556,8.787917
1587563354533,-2.4708161,2.6084828,8.546103
1587563354542,-2.2301989,2.7461493,8.804677
1587563354553,-2.2529438,2.825158,9.064447
1587563354565,-2.1284454,2.7820623,8.593987
1587563354576,-1.7286136,2.3558946,8.610746
1587563354588,-1.5646108,2.244564,9.058462
1587563354597,-1.5646108,2.244564,9.058462
1587563354608,-1.590947,2.4229321,8.969876
1587563354618,-1.5442601,2.4887726,8.761581
1587563354629,-1.447295,2.4193408,8.699332
1587563354640,-1.472434,2.328361,9.060856
1587563354653,-1.4269443,2.349909,9.01417
1587563354662,-1.3802572,2.3295584,8.926781
1587563354673,-1.2761095,2.2254105,8.711303
1587563354685,-1.1851299,2.0602105,8.368932
1587563354695,-1.4867992,2.4121583,9.639056
1587563354706,-1.4664485,2.633622,9.932345
1587563354718,-1.5215151,2.574964,9.267955
1587563354725,-1.5215151,2.574964,9.267955
1587563354737,-1.7489643,2.6060886,8.992621
1587563354749,-1.8471266,2.873042,8.851364
1587563354760,-1.9393034,3.1160536,9.414001
1587563354772,-1.7609353,3.05141,9.392453
1587563354781,-1.5310919,2.8060043,9.599552
1587563354793,-1.3443443,2.5677812,9.1590185
1587563354804,-1.3958195,2.480393,9.218874
1587563354815,-1.3311762,2.3918076,8.823831
1587563354827,-1.447295,2.4037786,8.462306
1587563354835,-1.5167267,2.4827871,8.969876
1587563354846,-1.5059528,2.6779146,9.41879
1587563354858,-1.5310919,2.8909986,9.668983
1587563354870,-1.8231846,2.9041667,9.545682
1587563354879,-1.8303672,2.7940333,9.180567
1587563354891,-1.483208,2.7473464,8.696938
1587563354903,-1.7585411,2.790442,8.701726
1587563354912,-2.066196,2.7401638,8.643068
1587563354924,-2.2984335,2.6503813,8.3150625
1587563354936,-2.5378537,2.7150247,8.304289
1587563354943,-2.670732,2.7808652,8.249222
1587563354955,-2.6874914,2.7461493,8.067263
1587563354966,-2.493561,2.7712884,8.15106
1587563354978,-1.4784195,2.4265234,7.825448
1587563354991,-1.685518,2.3211784,9.329007
1587563355001,-1.9572599,2.7281928,9.572019
1587563355011,-2.256535,2.9400797,9.244013
1587563355022,-2.420538,2.9855695,8.684967
1587563355034,-2.3630772,2.9963434,8.555679
1587563355044,-2.2182279,3.1016884,8.842984
1587563355055,-2.0111294,2.9975405,9.165004
1587563355068,-1.8830396,2.9640217,9.776723
1587563355078,-1.7645266,3.0322564,9.564836
1587563355090,-1.7154455,2.8622682,9.217676
1587563355103,-1.8722657,2.6503813,8.761581
1587563355113,-2.0231004,2.586935,8.639477
1587563355123,-2.1511903,2.5306711,8.718486
1587563355134,-2.0446482,2.5318682,8.737639
1587563355144,-1.9297266,2.4073699,8.6813755
1587563355154,-1.9979613,2.2110453,8.614338
1587563355167,-2.2385786,2.2720973,8.783129
1587563355178,-2.3211784,2.433706,9.091981
1587563355188,-2.2601264,2.7952304,9.084799
1587563355199,-2.0745757,2.7090392,8.714894
1587563355211,-2.0087352,2.3774424,8.620323
1587563355221,-2.110489,2.2517467,8.803479
1587563355233,-2.2960393,2.2505496,9.028535
1587563355243,-2.3475149,2.2840683,9.167398
1587563355253,-2.337938,2.5246856,9.378088
1587563355265,-2.2996306,2.597709,9.228451
1587563355274,-2.2146366,2.6443958,9.069236
1587563355287,-2.136825,2.565387,9.021352
1587563355297,-2.0853498,2.2864625,8.875306
1587563355307,-2.1092918,2.19668,8.916007
1587563355319,-2.5594015,2.006341,9.837775
1587563355330,-2.6850972,1.9859903,9.932345
1587563355340,-2.7880478,2.0123265,10.01734
1587563355352,-2.7042508,2.086547,10.0903635
1587563355363,-2.5773582,2.0087352,9.77792
1587563355373,-2.4169466,1.7776948,9.374496
1587563355386,-2.303222,1.5622166,9.3026705
1587563355398,-2.0901382,1.5682021,9.309854
1587563355408,-2.0338743,1.5813702,9.409213
1587563355421,-1.9141643,1.8614918,9.739613
1587563355432,-1.7753005,1.8818425,9.688137
1587563355442,-1.7836803,1.8459295,9.639056
1587563355452,-1.7956513,1.7872716,9.674969
1587563355461,-1.7381904,1.7741034,9.540894
1587563355473,-1.5610195,1.6962919,9.360131
1587563355482,-1.4089876,1.5897499,9.440337
1587563355496,-1.2557588,1.5466543,9.519346
1587563355505,-1.2856863,1.555034,9.6845455
1587563355517,-1.472434,1.6795325,9.880871
1587563355526,-1.532289,1.8124107,10.01734
1587563355537,-1.5526398,1.7717092,9.890448
1587563355549,-1.3670892,1.6986861,9.143456
1587563355560,-1.2629414,1.4221559,8.98903
1587563355571,-1.2856863,1.4425066,9.039309
1587563355582,-1.2306197,1.5310919,9.066842
1587563355593,-1.3335704,1.5107412,9.32781
1587563355603,-1.30484,1.5610195,9.475053
1587563355616,-1.3467385,1.5119383,9.712079
1587563355627,-1.4856021,1.3994108,9.859323
1587563355637,-1.6675615,1.2306197,9.974244
1587563355649,-1.6292542,1.364695,10.012551
1587563355659,-1.3467385,1.5215151,7.7213006
1587563355669,-1.1552023,1.62686,9.520543
1587563355682,-1.2557588,1.9117701,9.913192
1587563355692,-1.6232687,2.0913353,9.488221
1587563355702,-2.0027497,2.0242975,9.012972
1587563355714,-2.2038627,1.9369092,8.9279785
1587563355724,-2.1775265,1.8794483,9.0237465
1587563355737,-2.2062569,1.7788919,8.826224
1587563355748,-2.2900538,1.3634979,8.586804
1587563355758,-2.2900538,1.3634979,8.586804
1587563355768,-1.9428947,1.0115502,8.847773
1587563355781,-1.6675615,0.7374141,9.204509
1587563355791,-1.6663644,0.7565677,9.475053
1587563355802,-1.6807296,0.770933,9.660604
1587563355812,-1.7250223,0.770933,9.764751
1587563355825,-1.7657237,0.78410107,9.700109
1587563355836,-1.7980455,0.6655881,9.452309
1587563355847,-1.8148049,0.58657944,9.004593
1587563355857,-1.7609353,0.40821138,8.985439
1587563355868,-1.5969325,0.1376666,9.121908
1587563355878,-1.721431,0.20709845,9.3026705
1587563355891,-1.8447324,0.36870706,9.313444
1587563355902,-1.7106571,0.5494693,9.810242
1587563355914,-1.4915876,0.7505822,10.271125
1587563355924,-1.30484,0.9959879,10.305841
1587563355938,-1.1851299,1.1252748,10.45907
1587563355946,-1.067814,1.246182,10.309433
1587563355959,-1.0773908,1.3108255,10.327389
1587563355972,-1.1647792,1.2126632,10.362105
1587563355983,-1.1611878,0.9900024,10.365696
1587563355993,-1.1133038,0.91817635,10.33936
1587563356004,-1.282095,1.1025299,9.793482
1587563356015,-1.3215994,1.1204864,9.715671
1587563356025,-1.283292,1.1240777,9.674969
1587563356035,-1.2533646,1.1360487,9.665392
1587563356049,-1.1025299,1.2389994,9.691729
1587563356057,-1.1025299,1.2389994,9.691729
1587563356070,-1.2306197,1.3036429,9.733627
1587563356081,-1.2533646,1.4281414,9.392453
1587563356091,-1.3144168,1.5263035,9.139865
1587563356105,-1.2964603,1.6017209,8.670602
1587563356115,-1.0259154,1.5155296,9.537302
1587563356125,-0.5518635,1.5394717,10.263943
1587563356136,-0.33518824,1.6903064,10.418368
1587563356149,-0.51475334,1.6591818,9.97185
1587563356155,-0.51475334,1.6591818,9.97185
1587563356167,-0.60693014,1.3491327,9.836577
1587563356180,-0.79487497,1.1384429,9.587581
1587563356191,-0.878672,1.1336545,9.568427
1587563356201,-0.8750807,1.0773908,9.688137
1587563356214,-0.7457938,0.973243,9.731233
1587563356224,-0.6607997,0.8726865,9.537302
1587563356234,-0.62608373,0.8738836,9.465476
1587563356247,-0.7649474,0.82360536,8.983045
1587563356257,-0.78888947,0.6679823,8.968679
1587563356269,-0.94570965,0.50397944,9.084799
1587563356281,-1.0354922,0.5482722,8.943541
1587563356291,-1.0223241,0.5746084,8.821436
1587563356302,-0.93373865,0.51954174,8.868123
1587563356314,-0.878672,0.4213795,8.887277
1587563356324,-0.81761986,0.31603462,8.767567
1587563356334,-0.62368953,0.25019407,9.046491
1587563356347,-0.46926352,0.17477672,9.14226
1587563356357,-0.44891283,0.023942016,8.793902
1587563356369,-0.21308395,-0.50158525,8.267179
1587563356377,-0.21308395,-0.50158525,8.267179
1587563356390,-0.4201824,-1.0630256,8.347384
1587563356400,-0.4381389,-0.9504981,8.710106
1587563356413,-0.4189853,-0.6512229,9.011775
1587563356423,-0.15083471,-0.533907,9.244013
1587563356433,-0.11372458,-0.6631939,9.466674
1587563356446,-0.35434186,-1.0390835,9.635465
1587563356457,-1.6448165,-1.6340426,10.351331
1587563356468,0.25258827,-1.1947067,9.259575
1587563356478,0.2813187,-1.1719618,9.707291
1587563356490,0.4201824,-1.6244658,8.805874
1587563356501,0.17477672,-1.9907787,8.759187
1587563356512,0.41060558,-2.123657,8.962694
1587563356522,0.21068975,-2.135628,9.566033
1587563356534,-0.48602295,-1.8411411,10.896012
1587563356546,-0.095768064,-1.5502456,11.853693
1587563356558,-0.33877954,-1.3623008,11.832145
1587563356568,0.12689269,-1.0606314,10.864887
1587563356579,0.38187516,-1.3024458,10.196905
1587563356589,0.6356605,-1.472434,9.26197
1587563356602,0.770933,-1.8746599,8.333019
1587563356613,0.7517793,-2.8778305,7.337031
1587563356623,0.5746084,-3.1866825,7.4447703
1587563356633,0.46447513,-3.0023289,8.129512
1587563356645,-0.107739076,-2.4193408,9.659407
1587563356655,-0.33518824,-1.6531962,11.162966
1587563356668,-0.089782566,-1.1791444,11.923124
1587563356678,0.46686932,-2.0757728,10.96305
1587563356688,1.4437037,-2.802413,9.42238
1587563356700,1.7106571,-3.311181,8.754398
1587563356710,1.7537527,-3.4201171,7.991845
1587563356720,1.6915035,-3.169923,7.7727757
1587563356732,2.4911668,-3.3901896,7.1885905
1587563356743,1.910573,-3.333926,7.5225816
1587563356753,0.6739678,-3.8151605,8.719683
1587563356765,-0.5446809,-3.4320881,10.879252
1587563356775,0.11731588,-2.753332,11.859678
1587563356788,0.46806642,-2.1416135,11.795034
1587563356798,1.7238252,-2.243367,10.885238
1587563356808,2.835932,-2.765303,9.850943
1587563356820,3.9085343,-3.3279405,8.143877
1587563356830,3.8714242,-4.3478703,7.1622543
1587563356842,3.6248214,-4.7860093,7.53575
1587563356852,3.7612908,-4.2784386,7.9583263
1587563356864,3.6739025,-3.5458126,8.117541
1587563356875,3.2968156,-3.3482912,8.734048
1587563356885,2.681506,-3.3638535,9.888053
1587563356897,1.9189527,-3.309984,11.087548
1587563356907,1.5598224,-3.2010477,12.117055
1587563356919,3.1711202,-3.655946,10.733206
1587563356928,3.8271315,-3.7002387,10.0664215
1587563356940,4.4759603,-3.6739025,9.051279
1587563356951,4.619612,-3.4368765,8.425196
1587563356961,4.654328,-3.4823663,8.577228
1587563356973,4.223372,-3.8271315,8.365341
1587563356984,3.8714242,-4.173094,8.626308
1587563356994,3.6475663,-4.092888,8.789114
1587563357006,3.2381577,-3.9240966,8.649054
1587563357016,2.9963434,-4.1623197,8.53892
1587563357029,2.529474,-4.5872903,8.6334915
1587563357034,2.529474,-4.5872903,8.6334915
1587563357049,2.4277205,-3.9935284,9.248801
1587563357060,2.6635494,-3.9588125,9.082404
1587563357070,3.1507695,-4.1335893,8.826224
1587563357082,3.6750996,-4.249708,8.459911
1587563357093,3.977966,-4.1623197,8.085219
1587563357103,4.260482,-4.0976763,7.839813
1587563357115,4.461595,-4.0821137,7.845799
1587563357126,4.3718123,-4.072537,7.7787614
1587563357136,4.1611223,-3.9193082,7.8326306
1587563357148,3.9252937,-4.289212,7.884106
1587563357159,3.8594532,-4.128801,8.019379
