this is the ground truth data generated from /QVR_2020_10_20_17_31_45.mp4 with trial name: lopen1.3
time,x,y
0.0142555549999983,9.04109589041096,13.0769863013699
1.0151,9.23811263318112,13.7665449010654
2.015988888,9.82916286149163,14.2590867579909
3.016866666,11.1097716894977,14.5546118721461
4.017722222,12.3411263318113,14.6038660578387
5.018611111,13.6709893455099,14.6038660578387
6.019533333,14.8530898021309,14.7023744292237
7.051422222,15.3456316590563,14.7023744292237
8.083344444,15.3456316590563,14.7023744292237
9.115311111,15.8381735159817,14.7023744292237
10.142688888,16.2322070015221,14.7023744292237
11.143611111,16.2322070015221,14.7023744292237
12.144455555,16.3307153729072,14.7023744292237
13.145366666,16.3799695585997,14.7023744292237
14.146266666,16.5277321156773,14.7023744292237
15.147133333,17.6113242009132,14.997899543379
16.167355555,18.3501369863014,15.3919330289193
17.199244444,19.138203957382,15.7367123287671
18.231177777,19.5814916286149,16.6725418569254
19.263144444,19.6307458143075,18.1009132420091
20.295033333,19.8770167427702,19.5292846270928
21.326955555,20.8128462709285,19.6277929984779
22.358922222,21.9949467275495,19.5292846270928
23.365166666,21.9949467275495,18.6919634703196
24.3661,20.9606088280061,18.1501674277017
25.366977777,20.0247792998478,17.362100456621
26.367855555,20.0740334855403,16.2785083713851
27.368677777,19.3844748858447,15.2441704718417
28.3696,17.7590867579909,14.6531202435312
29.370477777,16.8725114155251,14.6531202435312
30.371322222,15.7889193302892,14.7023744292237
31.372222222,15.4441400304414,14.7516286149163
32.373066666,15.591902587519,14.7516286149163
33.374,15.7889193302892,14.7516286149163
34.374877777,15.1486149162861,14.7516286149163
35.375711111,14.8038356164384,14.7516286149163
36.376633333,14.3112937595129,14.8008828006088
37.377511111,14.3112937595129,14.8008828006088
38.378377777,14.0157686453577,14.8008828006088
39.379266666,13.1784474885845,14.8501369863014
40.380155555,12.0948554033486,14.8993911719939
41.381044444,11.0112633181126,15.539695585997
42.381922222,11.0605175038052,16.5740334855403
43.422655555,11.7993302891933,17.4113546423135
44.443,12.6366514459665,18.4456925418569
45.463322222,13.1784474885845,19.8248097412481
46.483611111,13.1784474885845,20.8098934550989
47.503944444,12.7844140030441,21.5979604261796
48.524311111,12.1933637747336,22.3860273972603
49.544644444,11.7008219178082,22.8293150684931
50.564922222,11.405296803653,22.8293150684931
51.585255555,11.3067884322679,22.8293150684931
52.605588888,11.3067884322679,22.8293150684931
53.6362,11.2575342465753,22.8293150684931
54.667111111,9.92767123287671,22.8785692541857
55.667755555,8.79482496194825,22.9770776255708
56.668377777,7.26794520547945,23.0755859969559
57.708877777,6.03659056316591,23.1248401826484
58.729211111,5.64255707762557,22.3860273972603
59.749533333,6.03659056316591,21.5979604261796
60.779955555,6.87391171993912,21.3516894977169
61.800277777,7.90824961948249,21.450197869102
62.8206,8.64706240487062,20.9576560121766
63.840944444,8.64706240487062,20.3173515981735
64.861277777,8.64706240487062,20.1695890410959
65.881588888,8.64706240487062,20.1695890410959
66.901922222,8.59780821917808,20.1695890410959
67.942411111,8.64706240487062,19.8248097412481
68.943255555,8.64706240487062,19.8740639269406
69.944144444,8.64706240487062,19.8740639269406
70.945077777,8.64706240487062,18.6919634703196
71.945944444,8.35153729071537,18.0516590563166
72.946811111,8.10526636225266,17.4113546423135
73.947711111,7.46496194824962,16.4755251141552
74.9486,6.77540334855403,15.7367123287671
75.949444444,5.88882800608828,15.0964079147641
76.980066666,4.70672754946727,15.0964079147641
77.990388888,3.13059360730594,15.0964079147641
79.010811111,2.1455098934551,15.4411872146119
80.031644444,2.09625570776256,16.6725418569254
81.032533333,2.09625570776256,17.7561339421613
82.043011111,2.44103500761035,18.5934550989345
83.063333333,3.62313546423135,18.6427092846271
84.083722222,4.70672754946727,18.5934550989345
85.103988888,5.54404870624048,18.0516590563166
86.124388888,6.28286149162861,17.2143378995434
87.1447,7.02167427701674,16.4755251141552
88.155322222,7.80974124809741,16.3277625570776
89.156244444,8.1545205479452,16.9188127853881
90.157111111,8.499299847793,18.0516590563166
91.157944444,8.54855403348554,19.2337595129376
92.158833333,8.59780821917808,19.726301369863
93.159711111,8.64706240487062,20.0218264840183
94.160588888,8.59780821917808,19.9233181126332
95.161488888,8.59780821917808,20.0218264840183
96.172144444,8.59780821917808,20.268097412481
97.182677777,8.59780821917808,20.4158599695586
98.203055555,8.64706240487062,20.5143683409437
99.223377777,8.64706240487062,20.4651141552511
100.243666666,8.64706240487062,20.6128767123288
101.254,8.69631659056316,21.4009436834094
102.254644444,8.94258751902587,22.4352815829528
103.2752,9.77990867579908,22.5830441400304
104.295533333,10.5679756468798,22.5830441400304
105.315866666,11.4545509893455,22.7800608828006
106.336244444,11.405296803653,22.7308066971081
107.356522222,11.6515677321157,22.7800608828006
108.396911111,11.6515677321157,22.8293150684931
109.417244444,11.7008219178082,22.8293150684931
110.417711111,11.7008219178082,22.8293150684931
111.418355555,11.7500761035008,22.8293150684931
112.468866666,11.7993302891933,22.8785692541857
113.489155555,12.0948554033486,23.6666362252664
114.509522222,12.6366514459665,24.6517199391172
115.529866666,13.1291933028919,25.8830745814307
116.550144444,14.1142770167428,26.5233789954338
117.570477777,15.4933942161339,26.9666666666667
118.590844444,16.4292237442922,28.0502587519026
119.611166666,16.4784779299848,29.2816133942161
120.631466666,15.9366818873668,30.8084931506849
121.651788888,14.6068188736682,30.8577473363775
122.672166666,13.227701674277,30.8577473363775
123.692488888,11.7008219178082,30.90700152207
124.712788888,10.8142465753425,30.1681887366819
125.733111111,10.8142465753425,29.1831050228311
126.753477777,10.863500761035,27.902496194825
127.773811111,11.405296803653,27.2621917808219
128.794144444,12.3411263318113,27.2129375951294
129.794555555,13.4247184170472,27.1144292237443
130.805388888,14.3112937595129,27.1144292237443
131.806311111,15.4933942161339,27.1636834094368
132.807177777,16.5769863013699,27.4592085235921
133.837666666,16.6262404870624,28.7398173515982
134.858,16.3307153729072,30.3652054794521
135.878388888,15.2471232876712,30.5622222222222
136.888744444,13.5232267884323,30.5129680365297
137.909255555,11.8485844748858,30.5129680365297
138.929677777,10.5679756468798,30.2174429223744
139.949955555,10.4694672754947,29.3308675799087
140.970277777,10.4694672754947,28.3457838660578
141.990611111,10.4694672754947,27.6562252663622
143.010944444,11.1097716894977,27.2129375951294
144.051344444,11.8978386605784,26.6711415525114
145.051977777,12.5381430745814,26.2278538812785
146.082588888,13.1291933028919,25.7353120243531
147.123122222,13.3262100456621,25.1442617960426
148.143411111,13.3262100456621,24.2576864535769
149.163744444,13.3262100456621,23.4696194824962
150.184066666,13.3262100456621,22.7308066971081
151.2145,13.4247184170472,20.9576560121766
152.215244444,13.3754642313546,19.2830136986301
153.216088888,12.5381430745814,17.903896499239
154.216977777,11.405296803653,17.903896499239
155.217855555,10.4694672754947,17.9531506849315
156.218777777,9.53363774733637,17.9531506849315
157.219622222,8.59780821917808,17.6083713850837
158.2205,7.80974124809741,16.6232876712329
159.2214,7.21869101978691,16.4262709284627
160.242155555,6.72614916286149,16.9188127853881
161.262433333,6.03659056316591,17.4606088280061
162.282766666,5.49479452054794,18.0024048706241
163.293355555,4.55896499238965,18.2979299847793
164.294222222,2.58879756468798,18.5934550989345
165.300066666,2.1455098934551,17.9531506849315
166.3275,2.09625570776256,16.8695585996956
167.338211111,2.04700152207002,15.4904414003044
168.369033333,2.7365601217656,15.1456621004566
169.399555555,3.57388127853881,15.0964079147641
170.44,4.50971080669711,15.1456621004566
171.470822222,6.23360730593607,15.4904414003044
172.471733333,7.12018264840183,15.8844748858447
173.472611111,7.85899543378995,15.8844748858447
174.473488888,8.35153729071537,17.3128462709285
175.474366666,9.0903500761035,17.9531506849315
176.4752,10.0261796042618,18.0024048706241
177.476133333,10.5679756468798,17.3128462709285
178.477011111,10.5679756468798,16.18
179.477855555,11.2575342465753,15.0964079147641
180.478766666,13.1291933028919,14.8008828006088
181.479611111,13.8187519025875,14.8501369863014
182.500288888,14.4590563165906,14.8008828006088
183.532255555,15.2963774733638,14.7023744292237
184.564177777,15.5426484018265,14.7516286149163
185.596122222,15.6411567732116,14.7516286149163
186.602855555,15.7889193302892,14.7516286149163
187.603677777,15.8874277016743,14.7023744292237
188.604588888,15.9859360730594,14.7023744292237
189.605488888,15.9859360730594,14.7023744292237
190.606366666,17.0202739726027,14.997899543379
191.639177777,17.6113242009132,15.2441704718417
192.658011111,18.6456621004566,15.0471537290715
193.658933333,21.2561339421613,14.7516286149163
194.659811111,22.4874885844749,14.7516286149163
195.660655555,22.6352511415525,15.7367123287671
196.673277777,22.6352511415525,16.6725418569254
197.7052,22.58599695586,18.0516590563166
198.724977777,22.1919634703196,18.4949467275495
199.725811111,21.1576255707763,18.4456925418569
200.726733333,20.7143378995434,17.8053881278539
201.727611111,20.7143378995434,16.18
202.728444444,19.8277625570776,15.3426788432268
203.729377777,18.9904414003044,14.997899543379
204.7302,18.2516286149163,14.7023744292237
205.7311,16.2322070015221,14.456103500761
206.731966666,15.4441400304414,14.4068493150685
207.732855555,15.6411567732116,14.7023744292237
208.733733333,15.1978691019787,14.5546118721461
209.7346,15.0008523592085,14.6038660578387
210.735477777,14.5575646879756,14.6531202435312
211.736388888,14.0157686453577,14.7516286149163
212.737288888,15.0008523592085,14.7023744292237
213.738122222,14.8530898021309,14.7516286149163
214.739,13.7202435312024,14.6038660578387
215.739911111,12.5381430745814,14.6038660578387
216.740777777,11.2082800608828,14.5546118721461
217.741666666,10.223196347032,14.2098325722983
218.742555555,9.48438356164383,13.7665449010654
