loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G)
2020-08-20 22:44:21.338 +0200,13606.36787666667,-0.19403076171875,-0.034423828125,-0.9911651611328125,13606.34908066667,-2.449802685304688,-0.05964948005362281,0.02285247345627755,-0.2590722739696503,-1.054512977600098,-0.03772363439202309,0.0619688555598259,-0.05641580373048782,-0.03270524740219116,XArbitraryZVertical,-0.02418017106409174,-0.02085405849957674,-0.9404081411011165,0.3385453371422675,-0.05959854647517204,-0.02285048365592957,-0.9979608654975891
2020-08-20 22:44:21.340 +0200,13606.38791366667,-0.1507415771484375,0.01385498046875,-1.016769409179688,13606.36911866667,-2.450247546035512,-0.07434862910933442,0.01838866508750788,-0.159675657749176,-0.283306360244751,0.02094979956746101,-0.07609774172306061,-0.03868727385997772,0.007202625274658203,XArbitraryZVertical,-0.03185272277181444,-0.02123669129960479,-0.9402738168293659,0.3382596356460635,-0.07426759600639343,-0.01838762871921062,-0.9970688223838806
2020-08-20 22:44:21.341 +0200,13606.40795166667,-0.065338134765625,-0.0065765380859375,-1.037322998046875,13606.38915566667,-2.449483231651667,-0.07447214796435284,0.01543437462412899,-0.1230815500020981,0.1607216894626617,0.07511609792709351,-0.1117262691259384,0.02443214133381844,-0.007620096206665039,XArbitraryZVertical,-0.03240377288095086,-0.01988136862234887,-0.9401355723264426,0.3386735548038541,-0.07439446449279785,-0.01543376222252846,-0.9971094727516174
2020-08-20 22:44:21.342 +0200,13606.42798966667,-0.0980224609375,-0.027587890625,-1.017410278320312,13606.40919366667,-2.448750161934438,-0.07206098850326521,0.01426172866109099,-0.001171889714896679,0.03848259150981903,-0.006076909601688385,-0.008034661412239075,0.01675102487206459,-0.04113906621932983,XArbitraryZVertical,-0.03146228877427592,-0.01893345125920455,-0.9400467009472758,0.3390632471119285,-0.07199131697416306,-0.01426124479621649,-0.997303307056427
2020-08-20 22:44:21.343 +0200,13606.44802766667,-0.1118011474609375,-0.036590576171875,-0.9964599609375,13606.42923166667,-2.449477855564186,-0.07235042813099621,0.01452842315671366,0.01580469682812691,-0.02377891540527344,-0.05685083568096161,-0.01243993639945984,-0.008884984999895096,-0.02909326553344727,XArbitraryZVertical,-0.03156000431300285,-0.01909636699037166,-0.9401661751572444,0.3387135874466498,-0.07227969169616699,-0.01452791225165129,-0.9972785711288452
2020-08-20 22:44:21.354 +0200,13606.46806566667,-0.0774078369140625,-0.0400390625,-0.991546630859375,13606.44926966667,-2.450599734882195,-0.07178537337202899,0.01464899091219646,-0.01957965828478336,0.07589521259069443,-0.05799569189548492,-0.04544103890657425,-0.02099056541919708,-0.004611015319824219,XArbitraryZVertical,-0.03128461771680057,-0.01903979126021551,-0.9403652069408373,0.3381893251677711,-0.07171604037284851,-0.01464846730232239,-0.9973174929618835
2020-08-20 22:44:21.374 +0200,13606.48810266667,-0.069427490234375,-0.0294647216796875,-0.988555908203125,13606.46930766667,-2.45181357710992,-0.07002187314602398,0.01374452437547108,-0.07318629324436188,0.0743231475353241,-0.06157026067376137,-0.02059263736009598,-0.0275728665292263,0.00579148530960083,XArbitraryZVertical,-0.03061971156730995,-0.01829780494947172,-0.9405952020662464,0.3376511795912684,-0.06995806097984314,-0.01374409161508083,-0.9974552392959595
2020-08-20 22:44:21.394 +0200,13606.50814066667,-0.06634521484375,-0.012908935546875,-0.99298095703125,13606.48934466667,-2.453239818293152,-0.06906907953064538,0.01209910843295616,-0.0884733721613884,0.02877537161111832,-0.06723640859127045,-0.002987124025821686,-0.02242124825716019,0.007005274295806885,XArbitraryZVertical,-0.03046213752247798,-0.01734150711198762,-0.9408456694829995,0.3370175596161125,-0.06900912523269653,-0.01209881342947483,-0.997542679309845
2020-08-20 22:44:21.414 +0200,13606.52817866667,-0.051727294921875,-0.005218505859375,-0.995880126953125,13606.50938266667,-2.454756184542477,-0.06876083418467478,0.01092243162906901,-0.0480339378118515,0.02605202049016953,-0.07245227694511414,-0.003146566450595856,-0.006546748802065849,0.006764233112335205,XArbitraryZVertical,-0.03052832003390913,-0.01671296478125818,-0.9411019609183664,0.3363269478486138,-0.06870256364345551,-0.01092221401631832,-0.9975773692131042
2020-08-20 22:44:21.434 +0200,13606.54821666667,-0.043426513671875,-0.0027618408203125,-0.9942474365234375,13606.52942066667,-2.456392947315138,-0.06972789080286672,0.01123290610646762,0.005469368305057287,-0.001346844248473644,-0.09061130881309509,0.01188623160123825,0.00309218093752861,0.001584410667419434,XArbitraryZVertical,-0.03094502142142604,-0.01699633888019527,-0.9413630036747951,0.3355431407415563,-0.06966700404882431,-0.01123266946524382,-0.9975070357322693
2020-08-20 22:44:21.454 +0200,13606.56825466667,-0.0402069091796875,-0.0030670166015625,-0.9939422607421875,13606.54945866667,-2.458148904990868,-0.0709757268137946,0.01272280344089636,0.04659656435251236,-0.0356409028172493,-0.08760955184698105,0.02482394874095917,0.01062267646193504,0.002489387989044189,XArbitraryZVertical,-0.03129781452415015,-0.0178793631329051,-0.9416424161510287,0.334679489825646,-0.07091040909290314,-0.01272246055305004,-0.9974015355110168
2020-08-20 22:44:21.474 +0200,13606.58829166667,-0.04443359375,0,-0.9982757568359375,13606.56949666667,-2.459708737257832,-0.0718818659263858,0.01453482245384382,0.05187814310193062,-0.05115275084972382,-0.07558023929595947,0.02888622134923935,0.009782703593373299,0.002784371376037598,XArbitraryZVertical,-0.03143554178991055,-0.01885946070450346,-0.9418939176734231,0.3339040903298373,-0.07181239128112793,-0.0145343104377389,-0.9973122477531433
2020-08-20 22:44:21.494 +0200,13606.60832966667,-0.052947998046875,-0.003509521484375,-0.99847412109375,13606.58953366667,-2.460914292744937,-0.07296696519831192,0.01585163952548132,0.03836952894926071,-0.05311843007802963,-0.05002085492014885,0.02532424777746201,0.01474997401237488,-4.225969314575195e-05,XArbitraryZVertical,-0.03173822922115202,-0.01964150877072328,-0.9420811702718831,0.3333017621758724,-0.07289307564496994,-0.0158509761095047,-0.9972137808799744
2020-08-20 22:44:21.514 +0200,13606.62836766667,-0.0597991943359375,0.0001068115234375,-0.997222900390625,13606.60957166667,-2.461651405546066,-0.07356965793550327,0.01604407081367489,-0.005406449548900127,-0.04417926445603371,-0.03232978284358978,0.01990915089845657,0.01226594857871532,-0.002071559429168701,XArbitraryZVertical,-0.03199730877711577,-0.01982077885640487,-0.9421947560950045,0.3329449587403145,-0.07349385321140289,-0.01604338176548481,-0.997166633605957
2020-08-20 22:44:21.534 +0200,13606.64840566667,-0.0675201416015625,0.0135040283203125,-1.005386352539062,13606.62960966667,-2.462201883865082,-0.07357924847624596,0.01521069204337422,-0.032539002597332,-0.02672756835818291,-0.02004948817193508,0.01434990018606186,0.01538078114390373,1.549720764160156e-05,XArbitraryZVertical,-0.03214613700513686,-0.01942100607438634,-0.9422841695286807,0.3327010589825915,-0.07350437343120575,-0.01521010510623455,-0.9971789121627808
2020-08-20 22:44:21.554 +0200,13606.66844366667,-0.071746826171875,0.0162353515625,-1.010543823242188,13606.64964766667,-2.462661386750479,-0.07327629343303568,0.01429649629355058,-0.025007713586092,-0.01795032247900963,-0.01477098930627108,0.006840981543064117,0.0255432240664959,-0.006297588348388672,XArbitraryZVertical,-0.0321600674159974,-0.01893258533706357,-0.942363045564227,0.332504406657406,-0.07320325076580048,-0.01429600920528173,-0.9972145557403564
2020-08-20 22:44:21.574 +0200,13606.68848166667,-0.0611724853515625,0.0011138916015625,-1.003250122070312,13606.66968566667,-2.463033373747017,-0.0725272950627284,0.01395113603712366,0.02319243736565113,0.008017362095415592,-0.02354443073272705,-0.002991251647472382,0.02880999818444252,-0.01335066556930542,XArbitraryZVertical,-0.03186811839167516,-0.01863943459186399,-0.9424359514935323,0.3323425438750487,-0.07245667278766632,-0.01395068317651749,-0.9972739815711975
2020-08-20 22:44:21.594 +0200,13606.70851866667,-0.055816650390625,-0.0078277587890625,-0.99261474609375,13606.68972366667,-2.463472214920029,-0.07165426699028124,0.01430281611211457,0.03893185406923294,0.019169881939888,-0.01780729740858078,0.005763314664363861,0.02200930938124657,-0.01083791255950928,XArbitraryZVertical,-0.03140229891949675,-0.01865316163664656,-0.9425235939206005,0.3321374890371106,-0.07158564031124115,-0.0143023282289505,-0.9973319172859192
