linear-acceleration.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.609 0.598 0.010361403 -0.084067106 -0.19376945
0.624 0.608 0.0050068796 -0.042860508 -0.0988121
0.628 0.618 -0.0026047826 -0.024054289 -0.045965195
0.638 0.628 2.7748942E-4 -0.0023670197 -0.0054941177
0.648 0.638 2.3427606E-4 -0.002064228 -0.0048036575
0.658 0.648 -0.0022105277 0.020019531 0.04450035
0.668 0.658 -0.0028533936 0.02519679 0.056977272
0.678 0.668 8.3673E-4 -0.006253481 -0.014098167
0.688 0.678 0.0053105354 -0.0365057 -0.08225441
0.698 0.688 0.008557081 -0.059168816 -0.13317204
0.708 0.698 0.008395851 -0.06683731 -0.15428829
0.718 0.708 0.010083139 -0.083084345 -0.19274521
0.728 0.718 0.009934664 -0.0864799 -0.19926262
0.738 0.728 0.007854521 -0.06959081 -0.15952206
0.748 0.738 0.0065070987 -0.054891825 -0.12722301
0.758 0.748 0.0067343414 -0.057455778 -0.13198566
0.768 0.758 0.0044240355 -0.040011168 -0.09136772
0.778 0.768 -0.0023088455 0.008403778 0.02886486
0.788 0.778 -0.0024250448 0.021158218 0.048646927
0.798 0.788 -0.0014211237 0.012495995 0.028785706
0.808 0.798 0.0018388927 -0.015132904 -0.034835815
0.818 0.808 0.005741656 -0.048904657 -0.11222172
0.828 0.818 0.008643538 -0.07181978 -0.16365623
0.838 0.828 0.007634759 -0.062412024 -0.14328575
0.848 0.838 0.0028977096 -0.023317337 -0.05431938
0.858 0.848 -5.7271123E-4 0.005526781 0.013223648
0.868 0.858 -0.0016203821 0.017947912 0.042222023
0.878 0.868 -0.0018509328 0.019996166 0.046388626
0.888 0.878 -0.0028927028 0.025757074 0.059692383
0.898 0.888 -0.0017641485 0.015951633 0.036969185
0.908 0.898 4.0498376E-4 -0.0034866333 -0.008029938
0.918 0.908 0.002997756 -0.031260252 -0.071549416
0.928 0.918 0.0045683086 -0.04116845 -0.095425606
0.939 0.928 0.005849898 -0.055250645 -0.12909985
0.949 0.938 0.008536488 -0.07811451 -0.18082142
0.959 0.948 0.008043885 -0.074364424 -0.17173004
0.969 0.958 -0.0015617907 -0.01894927 -0.04865551
0.979 0.968 -6.170273E-4 0.0052394867 0.012454987
0.989 0.978 0.001624316 -0.015087366 -0.03426838
0.999 0.988 0.002785921 -0.026002645 -0.059064865
1.010 0.998 0.0030326545 -0.029170275 -0.067082405
1.020 1.008 0.006206155 -0.055443764 -0.12969875
1.029 1.018 0.009300023 -0.08556557 -0.19998837
1.039 1.028 0.009322733 -0.086318254 -0.1969328
1.048 1.038 0.005237639 -0.047829866 -0.10997963
1.059 1.048 -3.863573E-4 0.003600359 0.0085392
1.069 1.058 -0.0024915636 0.024472952 0.05715084
1.079 1.068 0.0107034445 0.061427116 -0.030946732
1.089 1.078 0.042408913 0.06238103 -0.07644367
1.099 1.088 0.05581081 0.011686087 -0.08766842
1.109 1.098 0.021740258 -0.012213469 -0.047585487
1.118 1.108 0.023411393 0.016765118 -0.04539585
1.130 1.118 0.03977585 0.06327057 -0.08445454
1.139 1.128 0.042250693 0.058424234 -0.12384415
1.149 1.138 0.01018098 -0.017924786 -0.09103584
1.160 1.148 -0.03908509 -0.04434395 -0.031708717
1.168 1.158 -0.02415219 -0.004974127 -0.051335335
1.178 1.168 -1.2025237E-4 0.08231616 -0.09783363
1.188 1.178 0.02019459 0.08836222 -0.095876694
1.199 1.188 0.022938251 0.069532394 -0.017394066
1.208 1.198 0.013276219 0.058271646 -0.039094925
1.218 1.208 0.05447972 0.048228502 -0.12666988
1.228 1.218 0.02476275 -0.05393076 -0.07831001
1.238 1.228 0.027114183 -0.080611706 -0.08858967
1.248 1.238 0.005808085 -0.03926277 -0.104907036
1.258 1.248 0.018011093 0.005636692 -0.044796944
1.268 1.258 0.043428957 0.00568676 -0.054533005
1.278 1.268 0.014606833 -0.01731968 -0.0856514
1.289 1.278 -0.003913969 -0.024365664 -0.09111595
1.299 1.288 0.022445172 0.014952898 -0.0651474
1.309 1.298 0.04788828 0.051458836 -0.071110725
1.319 1.308 0.024907291 0.073372126 -0.110964775
1.329 1.318 -0.014952958 0.04824972 -0.13391781
1.339 1.328 -0.019932449 0.041973352 -0.15150356
1.349 1.338 0.037709564 -0.013790369 -0.13254833
1.359 1.348 0.04087034 -0.021245003 -0.08980179
1.369 1.358 0.02875629 -0.02077198 -0.03347969
1.379 1.368 0.026004136 -0.015075207 -0.055651665
1.389 1.378 0.024341881 0.011131048 -0.11669159
1.399 1.388 0.015101522 0.028301954 -0.14804077
1.409 1.399 0.015209913 0.042194843 -0.046100616
1.420 1.409 0.034080118 0.044665337 -0.08342266
1.430 1.419 0.03394991 0.035924673 -0.18062782
1.439 1.429 0.028846413 0.016417742 -0.20318699
1.451 1.439 0.03547421 -0.0064435005 -0.19723415
1.458 1.449 0.055657566 -0.036561012 -0.16887093
1.468 1.458 0.05441293 -0.061867476 -0.09730148
1.479 1.469 0.036203444 -0.04891038 0.0061178207
1.488 1.478 0.011152685 -0.014558792 0.039048195
1.498 1.488 0.012763768 0.01875329 0.0030431747
1.508 1.498 0.03754759 0.04752803 -0.040935516
1.518 1.508 0.03257075 0.027201176 -0.038207054
1.528 1.518 0.051050276 -0.018244982 -0.046227455
1.539 1.528 0.015566319 -0.006126404 -0.08057594
1.551 1.538 -0.0062922537 0.03565502 -0.108810425
1.559 1.548 0.007908672 0.04466915 -0.09615421
1.569 1.558 -0.0013809204 0.02550888 -0.08925533
1.579 1.568 0.0056003034 -0.00654459 -0.03220749
1.589 1.578 0.029660583 -0.047780275 0.012010574
1.601 1.588 0.06304219 -0.018641233 -0.003004074
1.609 1.598 0.060842752 0.0092635155 -0.06779003
1.619 1.608 0.0430021 0.021719456 -0.120651245
1.629 1.618 0.05382061 -0.01020956 -0.104047775
1.639 1.628 0.048490554 -0.019008875 -0.064826965
1.649 1.638 0.033604324 -0.016664267 -0.08082199
1.659 1.648 0.029133976 0.013144493 0.010886192
1.672 1.658 0.02460429 0.013333559 0.04309368
1.679 1.668 0.023956329 0.01453495 0.018505096
1.689 1.678 -0.018049747 0.012482405 -0.043305397
1.699 1.688 8.3088875E-5 -0.0032331944 -0.16217995
1.709 1.698 0.061694175 -0.05015397 -0.1803112
1.719 1.708 0.07340601 -0.031810284 -0.11066532
1.730 1.718 0.005911231 -0.029707193 -0.0029230118
1.739 1.728 -0.033058107 0.019861698 0.028942108
1.749 1.738 -7.4505806E-5 0.07098794 0.025039673
1.759 1.748 0.05878398 0.022826433 -0.010228157
1.769 1.758 0.058176577 -0.05161476 -0.06178379
1.779 1.768 0.043001533 -0.057885885 -0.1042223
1.789 1.778 0.011973262 -0.009868145 -0.084347725
1.799 1.788 0.039200008 0.05249715 -0.07094574
1.810 1.799 0.045274317 0.024419546 -0.086094856
1.819 1.809 0.02745217 -0.02289176 -0.12592125
1.828 1.818 0.021559507 -0.07169604 -0.11894417
1.838 1.828 -0.012288928 -0.027704716 -0.063051224
1.848 1.838 -0.011987597 0.033321857 -0.063981056
1.858 1.848 0.03459716 0.051528215 -0.016430855
1.868 1.858 0.06912914 0.0042169094 0.0010623932
1.879 1.868 0.029225081 -0.041718483 -0.09883785
1.889 1.878 0.026175916 0.010896683 -0.04088211
1.899 1.889 0.050147325 0.054453135 -0.008963585
1.909 1.898 0.09212169 0.00859046 -0.013823509
1.919 1.908 0.05624959 -0.033783674 -0.07563114
1.929 1.918 0.019558668 -0.03946209 -0.1049366
1.939 1.928 0.013748616 -0.040222645 -0.0648222
1.949 1.938 0.028308421 -0.012986898 -0.023170471
1.960 1.948 0.021525443 0.02267766 0.01540184
1.969 1.958 0.0010250211 0.025031805 -0.07250023
1.979 1.968 0.0073768795 -0.034082413 -0.15719604
1.989 1.978 0.055005133 -0.036772728 -0.16948032
1.999 1.988 0.07608372 -0.008910418 -0.12268925
2.009 1.998 0.047357053 -0.022679567 -0.08603001
2.019 2.008 0.016075522 -0.0025224686 -0.057863235
2.029 2.018 0.017035753 0.0075495243 -0.057447433
2.039 2.028 0.023475796 -0.01463747 -0.11021519
2.049 2.038 0.050495178 -0.050212145 -0.09511471
2.059 2.048 0.023104548 -0.06500602 -0.021487236
2.069 2.058 0.035054922 -0.013641357 -0.04807377
2.079 2.068 0.023485601 0.04269004 -0.1053648
2.089 2.078 0.021918386 0.051119566 -0.08075714
2.100 2.088 0.013061285 0.031289577 -0.07450771
2.109 2.098 0.03050521 0.02596569 -0.20858955
2.119 2.108 0.06271148 -2.7298927E-4 -0.25275898
2.129 2.118 0.07592347 -0.014409304 -0.2065649
2.139 2.128 0.05944109 -0.029131174 -0.13842583
2.149 2.138 0.02386722 -0.046836615 -0.07056999
2.159 2.148 0.04198852 -0.00907445 -0.051495552
2.169 2.158 0.032356262 -0.005056143 -0.07856941
2.183 2.168 0.0101723075 -0.020714045 -0.07194805
2.189 2.178 0.021292895 -0.04543519 -0.028422356
2.199 2.188 0.041319788 -0.004042387 -0.0077209473
2.209 2.198 0.035660207 -0.0029556751 -0.032632828
2.219 2.208 0.030225843 0.01816225 -0.00713253
2.229 2.218 0.029607713 -0.012502432 0.05491352
2.239 2.228 0.033674687 -0.03209877 0.04073906
2.249 2.238 0.044969738 -0.05134201 -0.051431656
2.259 2.248 0.022458583 -0.066734314 -0.03888321
2.269 2.258 0.017774314 -0.047364473 -0.018437386
2.279 2.268 0.04483211 -0.013211489 -0.029245377
2.289 2.278 0.057219595 0.0034489632 -0.01818657
2.299 2.288 0.024684459 0.018284082 -0.05714035
2.309 2.298 0.04306653 0.006454706 -0.101979256
2.319 2.308 0.06518477 -0.0061380863 -0.039286613
2.329 2.318 0.064542204 0.017186642 -0.04004383
2.339 2.328 0.04554537 -5.698204E-5 -0.04874134
2.349 2.338 0.018627048 -0.0151696205 -0.05685997
2.359 2.348 0.019539207 -0.015803576 -0.05976391
2.369 2.358 0.017768651 -0.022458553 -0.10456562
2.379 2.368 0.019173622 -0.053492785 -0.13052082
2.389 2.378 0.028332353 -0.04534173 -0.09334183
2.399 2.388 -0.0043019354 0.01192832 -0.14162254
2.413 2.399 0.03001386 0.0029320717 -0.05902958
2.419 2.408 0.06898528 -0.025603771 0.01611805
2.429 2.418 0.04993087 -0.024604797 -0.01744175
2.438 2.428 0.03839931 -0.016656637 -0.1294508
2.449 2.438 0.039694965 -0.011663675 -0.10364437
2.459 2.448 0.028408408 -0.008700132 -0.037991524
2.469 2.458 0.046139568 7.867813E-4 -0.016366959
2.482 2.468 0.042352647 0.01300478 -0.02240467
2.489 2.478 0.008363366 -9.913445E-4 -0.02057457
2.498 2.488 0.06860161 -0.017741919 -0.060975075
2.508 2.498 0.112221986 -0.029715061 -0.097826004
2.519 2.508 0.075191796 -0.025955677 -0.10677147
2.529 2.518 0.020240456 0.0022046566 -0.081915855
2.539 2.528 0.03823954 -0.02837205 -0.082172394
2.549 2.538 0.035600334 -0.027788162 -0.06330109
2.559 2.548 -0.002280593 0.0076806545 -0.025312424
2.570 2.558 -0.0375337 0.06077671 0.0056791306
2.578 2.568 -0.012091488 0.04950142 -0.007235527
2.589 2.578 0.032688558 0.020870924 -0.013930321
2.599 2.588 0.06299636 -0.016178608 -0.07328701
2.609 2.598 0.09408191 -0.010740519 -0.108942986
2.619 2.608 0.090720356 -0.0072488785 -0.07777119
2.631 2.618 0.05630675 -0.025079489 -0.037103653
2.639 2.628 0.037741244 -0.062230825 -0.049035072
2.649 2.638 0.04300174 -0.07497597 -0.0922699
2.659 2.648 0.04693806 -0.03654003 -0.07120991
2.669 2.658 0.06646222 0.0056643486 -0.04183674
2.679 2.668 0.03615704 -0.0010619164 -0.037186623
2.689 2.678 0.020003796 -0.012086391 -0.017859459
2.699 2.688 0.025134593 -0.008032322 -0.04858589
2.709 2.698 0.030294418 0.0141375065 -0.15843296
2.719 2.708 0.04368025 -0.0074346066 -0.16200542
2.729 2.718 0.04614088 -0.014317036 -0.10704994
2.739 2.728 0.011664301 -0.014866352 -0.088131905
2.749 2.738 0.06804511 0.020288944 -0.05836487
2.760 2.748 0.07191035 -0.024202347 -0.0068559647
2.769 2.758 0.070477515 -0.04728985 -0.011122704
2.781 2.768 0.059015483 -0.068711996 -0.051446915
2.789 2.778 0.03629151 -0.042469025 -0.05979061
2.799 2.788 0.033095986 0.0064532757 -0.049393654
2.812 2.799 0.052809298 0.023801565 -0.05962372
2.819 2.809 8.172393E-4 0.00693655 -0.13468075
2.828 2.819 0.0054463446 0.016195536 -0.11632061
2.838 2.828 0.043732554 0.0684278 -0.11900234
2.849 2.838 0.034014612 0.044101715 -0.10569477
2.858 2.848 0.023594081 -0.009253502 -0.09663963
2.868 2.858 0.027906477 -0.042400837 -0.076740265
2.879 2.868 0.04027626 -0.03573799 -0.11368847
2.889 2.878 0.054840356 -0.014371157 -0.12254906
2.899 2.888 0.071694374 -0.014928818 -0.03236389
2.909 2.898 0.049748212 -0.050111294 -0.009220123
2.919 2.908 0.023057282 -0.04957223 -0.014680862
2.929 2.918 0.014486432 0.0019176006 -0.024672508
2.939 2.928 0.04385093 0.025799036 -0.08253574
2.949 2.938 0.058950573 -0.029227734 -0.073446274
2.960 2.948 0.033586323 -0.030245304 -0.062003136
2.969 2.958 0.01063633 0.015343666 -0.044493675
2.979 2.968 0.031086415 0.035827875 -0.049728394
2.989 2.978 0.04125175 0.030005455 -0.06766987
2.999 2.988 0.030677438 -0.017955303 -0.084340096
3.009 2.998 0.034249753 -0.037278414 -0.047114372
3.019 3.008 0.03362137 0.024784327 -0.03858757
3.029 3.018 0.033760667 0.029945374 -0.060217857
3.039 3.028 0.046403944 -0.03187251 -0.101555824
3.049 3.038 0.06832567 -0.08511472 -0.121935844
3.059 3.048 0.05668387 -0.06777406 -0.12554073
3.069 3.058 0.033994287 -0.013916969 -0.061893463
3.079 3.068 0.037742317 0.045959234 0.039357185
3.089 3.078 0.037329108 0.045660496 0.031122208
3.099 3.088 0.030011684 -0.0030605793 -0.04393387
3.109 3.098 0.029797018 -0.03578353 -0.08444214
3.119 3.108 0.041235685 -0.016794682 -0.10515213
3.129 3.118 0.04788974 0.012960196 -0.07602978
3.139 3.128 0.03220573 0.0103161335 -0.08761406
3.150 3.138 0.03042981 -0.0047757626 -0.09544754
3.159 3.148 0.044055402 -0.031491756 -0.089800835
3.169 3.158 0.03804788 -0.013409138 -0.06231594
3.179 3.168 0.03498459 0.009602547 -0.046380997
3.189 3.178 0.0062527955 -0.0092766285 -0.065885544
3.199 3.188 0.041047007 -0.013216734 -0.11148739
3.213 3.198 0.06851238 -0.021573305 -0.081570625
3.220 3.208 0.030683815 -0.015796185 -0.046509743
3.229 3.218 0.024323434 -0.008290291 -0.07632923
3.239 3.228 0.06101796 -0.022841692 -0.07248974
3.249 3.238 0.07311779 -0.009468079 -0.021188736
3.259 3.248 0.040896237 -0.0033800602 -0.008853912
3.269 3.258 0.017911375 -0.0190382 -0.028281212
3.279 3.268 0.023732036 -0.014905214 -0.06111145
3.289 3.278 0.047721356 0.004694462 -0.11594486
3.299 3.288 0.053037465 0.008146524 -0.08175564
3.309 3.298 0.039220184 -0.02071333 -0.021731377
3.319 3.308 0.017532289 -0.034817934 0.0011091232
3.329 3.318 0.015553623 0.0033476353 -0.020817757
3.339 3.328 0.010644227 0.031110048 -0.065849304
3.350 3.338 0.044203877 0.021039486 -0.06102276
3.359 3.348 0.03397152 0.0093073845 -0.1002903
3.369 3.358 0.053501964 -2.9087067E-4 -0.13158607
3.379 3.368 0.07035488 -0.020706177 -0.17225933
3.389 3.378 0.0775581 -0.03392768 -0.1828165
3.399 3.388 0.07974464 -0.04331398 -0.13417053
3.409 3.398 0.060681462 -0.00868535 -0.03637123
3.419 3.408 0.044756413 0.004079342 0.045319557
3.429 3.418 0.024061382 -0.0031526089 -0.011638641
3.439 3.428 0.00828436 -0.009658337 -0.042778015
3.449 3.438 0.0043897033 -0.023437738 -0.024754524
3.459 3.448 -0.0015240908 -0.009424448 -0.0024719238
3.469 3.458 0.013024032 -0.0121433735 -0.015807152
3.479 3.468 0.03769654 -0.0015597343 -0.058400154
3.489 3.478 0.05973038 0.0031499863 -0.07715225
3.500 3.489 0.06684947 -0.041455507 -0.0755415
3.513 3.499 0.086076975 -0.046470404 -0.046473503
3.519 3.509 0.089502305 -0.004149914 -0.025589943
3.529 3.518 0.06535876 0.038933277 -0.035669327
3.539 3.528 -0.020639837 0.09015012 -0.254982
3.549 3.538 0.029669106 -0.03435707 -0.11740112
3.563 3.548 0.072850466 -0.10717487 0.06668949
3.570 3.558 -0.05628842 0.03773856 0.05130768
3.579 3.568 0.009348631 0.09307313 -0.053700447
3.589 3.578 0.03846684 0.04891014 -0.061912537
3.600 3.588 0.065879315 -0.064386606 -0.09647274
3.609 3.598 0.0759961 -0.06792307 -0.09469032
3.619 3.608 0.013341337 -0.0110569 -0.0712986
3.629 3.618 0.022492677 0.06573677 0.05551243
3.639 3.628 0.005837649 0.044742584 0.16111279
3.649 3.638 0.060381502 0.12622547 0.27629948
3.662 3.648 -0.004355371 0.03609085 0.38194656
3.669 3.658 -0.009911299 -0.0637269 0.38070393
3.679 3.668 0.09415293 -0.16816854 0.4899292
3.690 3.678 0.110951185 -0.17392159 0.6742153
3.699 3.688 0.21352309 -0.4582684 0.8162775
3.709 3.698 0.31176138 -0.4468441 0.9996958
3.719 3.708 0.32845372 -0.34953213 0.9444895
3.733 3.718 0.39174408 -0.45376396 1.0549793
3.739 3.728 0.43764544 -0.5336373 1.2886944
3.749 3.738 0.6494739 -0.46303654 1.0697002
3.759 3.748 0.5062498 -0.21364379 0.23225498
3.769 3.758 0.3615228 -0.10708928 0.10481167
3.779 3.768 0.43884397 -0.0023214817 -7.324219E-4
3.789 3.778 0.5028691 0.24989319 0.09250927
3.799 3.788 0.7758305 0.1432445 -0.42109203
3.813 3.800 0.7099118 0.19560385 -1.2787476
3.826 3.811 0.6605513 -0.0126674175 -1.0386786
3.829 3.828 0.21916509 -0.41594744 -0.7732539
3.839 3.838 0.19393301 -0.6621275 -0.41149998
3.848 3.848 0.236624 -0.9989102 -0.33925867
3.858 3.858 0.45106268 -1.1182072 -0.44797945
3.868 3.868 0.66472554 -1.2909017 -0.77656126
3.879 3.879 0.30356932 -0.26466155 -1.5070338
3.888 3.888 0.07542086 0.7698693 -1.7223248
3.898 3.898 0.04169655 1.2062483 -2.0141425
3.908 3.908 -0.040706635 1.334209 -2.5995474
3.918 3.918 -0.28724813 1.29144 -3.0468016
3.928 3.928 -0.64848995 1.4577131 -2.873064
3.939 3.938 -1.0626869 1.6241951 -1.7958727
3.948 3.948 -1.3061347 1.5455632 -0.71683836
3.962 3.958 -1.1682429 0.97012377 0.029848099
3.969 3.968 -0.8959975 0.3866253 0.31536484
3.979 3.979 -0.5548701 0.062410355 0.2449894
3.989 3.988 -0.38987255 -0.051140785 0.0033397675
4.000 3.998 -0.36366606 0.0649848 -0.22072268
4.008 4.008 -0.4301629 0.38425636 -0.4727707
4.018 4.018 -0.5344963 0.51893425 -0.812448
4.028 4.028 -0.57448053 0.4589324 -1.1707778
4.039 4.038 -0.57592344 0.4551711 -1.4576316
4.048 4.048 -0.58259344 0.6627145 -1.3043146
4.058 4.058 -0.052945375 0.8276129 -0.33005905
4.068 4.068 0.3706174 0.78498363 -0.16016436
4.078 4.078 0.87781143 0.66288996 -0.22235298
4.088 4.089 1.2438372 0.8197899 -0.07048607
4.098 4.098 1.509927 0.72420263 -0.07497215
4.108 4.108 1.4019445 0.36571312 0.17488384
4.118 4.119 1.3344185 0.10629177 0.58648014
4.128 4.128 1.4111991 -0.2242539 0.96850014
4.138 4.138 1.5290326 -0.69491863 1.4345331
4.149 4.148 1.3445182 -0.9635501 2.5045729
4.158 4.158 1.2817457 -0.9273441 2.506586
4.168 4.168 1.3723567 -0.7464371 2.1952763
4.178 4.178 1.066578 -0.20707536 0.8089409
4.188 4.188 0.5076786 -0.018682003 0.23897171
4.198 4.198 0.03830582 0.22769976 -0.5417299
4.208 4.208 -0.67713636 1.039526 -0.57448196
4.218 4.218 -0.36799425 0.7703695 0.31372356
4.228 4.229 -0.040973723 0.55226517 0.92027664
4.238 4.238 0.043666482 0.36833525 1.0171556
4.248 4.248 0.236413 0.10782814 1.2891626
4.258 4.258 0.6252942 -0.24839282 0.90186214
4.268 4.268 0.97875607 -0.59707713 0.49575233
4.278 4.278 1.6179383 -1.1460941 0.04475212
4.288 4.288 1.8312005 -1.652291 0.16868591
4.298 4.298 1.7271355 -1.8627799 0.81827164
4.308 4.308 1.3093295 -1.4868367 0.5778818
4.318 4.318 0.8893956 -1.1247628 -0.13374805
4.328 4.328 0.6252712 -0.99805 -0.7904663
4.338 4.338 0.28623366 -1.0033588 -1.2593274
4.348 4.348 -0.42475325 -1.3097844 -1.6347675
4.358 4.358 -0.4305811 -1.1201503 -1.1695156
4.368 4.368 0.014009535 -0.82391334 -0.9655218
4.378 4.378 -0.19502741 -0.60102654 -0.84065056
4.391 4.388 -0.3628205 -0.6095247 -1.2024245
4.398 4.398 -0.032045126 -0.11778021 -1.1615214
4.408 4.408 0.24489582 0.3303988 -0.59602356
4.418 4.418 0.65937376 0.43243837 -0.24452782
4.428 4.428 0.5942403 0.06049609 0.05808258
4.438 4.438 0.71418357 -0.17115688 0.45990276
4.448 4.448 0.9540751 -0.065896034 0.73628426
4.458 4.458 1.0919051 -0.053934097 0.5159931
4.468 4.468 1.001971 0.12864113 0.7922058
4.478 4.478 1.1313721 0.47600508 0.84446526
4.488 4.488 0.5652094 0.17612076 0.68015957
4.498 4.498 -0.18741882 0.17390537 -0.12129879
4.508 4.509 0.11199427 0.52593565 -0.70880175
4.518 4.518 0.46539795 0.101076126 -0.8544016
4.528 4.528 0.7623986 -0.04728222 -0.8279147
4.539 4.538 0.8513758 -0.1501894 -1.0337524
4.548 4.548 0.12399256 -0.21535683 -3.2544332
4.558 4.558 -0.28676176 -0.7823796 -2.5042682
4.568 4.568 -0.29363587 -1.1321661 -2.3764858
4.578 4.578 -0.18038535 -1.0409966 -2.3098025
4.588 4.588 -0.06849749 -0.94116163 -2.0231137
4.598 4.598 -0.2719766 -0.8147578 -1.1023641
4.608 4.608 -0.51320314 -0.65072346 0.15035057
4.618 4.618 -0.4174204 -0.5134518 2.0506735
4.628 4.628 -0.15434504 0.16776085 2.2610493
4.638 4.639 0.01443398 0.23257875 1.5077782
4.648 4.648 0.27263272 -0.33996725 0.57848454
4.658 4.658 0.6139277 -0.8186803 0.0017185211
4.668 4.668 0.87264353 -1.0971506 -0.39287186
4.678 4.678 0.9079741 -1.294575 -0.5161209
4.691 4.689 0.7373688 -1.7233474 0.014958382
4.698 4.698 0.49093103 -1.8209069 0.2578516
4.708 4.708 0.09113085 -1.5256078 0.20078564
4.718 4.718 -0.46426737 -1.3074038 -0.2616577
4.728 4.728 -0.8044555 -0.9243078 -0.46276093
4.738 4.738 -1.0285169 -0.71441007 -0.11328316
4.749 4.748 -1.0242825 -0.44086885 -0.3202963
4.759 4.758 -0.8999076 -0.08774567 -0.069111824
4.768 4.768 -0.45251822 0.2621019 0.23510838
4.778 4.778 -0.06765461 0.66749716 0.29563618
4.788 4.788 0.194448 1.0803387 0.24763107
4.798 4.798 1.3397746 1.1524823 0.48979378
4.808 4.808 0.93896973 1.479084 0.87765694
4.818 4.818 0.26156592 2.2850628 1.3956041
4.828 4.829 0.028820515 2.6181195 1.438837
4.839 4.838 -0.16653442 2.56916 1.3499393
4.848 4.848 -0.33128214 2.440628 1.04955
4.858 4.858 -0.31878126 2.4091089 1.130065
4.868 4.868 -0.104418874 2.0613775 1.5484333
4.879 4.878 -0.029028654 1.7079339 1.6270866
4.890 4.888 -0.072086334 1.9277356 1.6268454
4.899 4.898 0.14916217 1.3500714 1.2626295
4.909 4.908 0.24058557 0.5509758 0.5902128
4.919 4.918 0.09226334 0.111540556 -0.09696388
4.929 4.928 -0.246548 -0.046115875 -1.1456747
4.939 4.938 -0.49189866 0.08009291 -1.283247
4.948 4.948 -0.44147003 0.451406 -1.2952251
4.961 4.958 -0.004265845 0.6592014 -0.82450104
4.969 4.968 0.3395777 -0.1381371 -0.5212879
4.979 4.979 0.507403 -0.22223616 -1.2058859
4.989 4.988 0.6401924 -0.2682078 -1.4895968
4.999 4.998 0.7297129 -0.54265714 -1.8808603
5.008 5.008 0.6230961 -0.91506314 -1.8369346
5.020 5.018 0.38780165 -1.0364561 -1.7632284
5.030 5.029 0.1898229 -1.1788485 -1.0457287
