location-gps.txt

This provider determines location using satellites. Depending on conditions, this provider may take a while to return a location fix..
http://developer.android.com/reference/android/location/LocationManager.html

elapsed-time-system elapsed-time-sensor latitude longitude altitude bearing accuracy speed
3.859 4.451 52.0056378794834 4.367123264819384 41.0 0.0 12.5 0.25
5.055 5.654 52.005714238621294 4.367032321169972 47.0 0.0 15.5 0.25
5.745 6.298 52.00572609901428 4.366981526836753 43.0 0.0 13.0 0.08
6.748 7.298 52.00573096051812 4.367005079984665 41.0 155.8 14.5 0.34
7.746 8.298 52.00573590584099 4.367040870711207 45.0 155.6 13.0 0.32
8.741 9.298 52.00572266243398 4.367063753306866 44.0 0.0 11.0 0.0
9.748 10.298 52.00572266243398 4.367063753306866 44.0 0.0 9.5 0.0
10.750 11.298 52.00572266243398 4.367063753306866 44.0 0.0 8.5 0.0
