@ HyperIMU -ianovir - 2018
@ Date:Wed Apr 22 12:58:02 GMT+02:00 2020, Sampling Rate:100ms

timestamp,K6DS3TR_Accelerometer.x,K6DS3TR_Accelerometer.y,K6DS3TR_Accelerometer.z
1587553082528,0.0,0.0,0.0
1587553082631,0.56982,2.2744915,10.344149
1587553082730,-0.21547815,1.5071499,9.652225
1587553082832,-0.25737667,0.5422867,9.855731
1587553082931,-1.6711528,1.0881647,9.132683
1587553083032,-0.878672,0.7422025,9.552865
1587553083136,-0.7374141,1.1923125,9.665392
1587553083239,-0.62967503,0.8702923,9.787497
1587553083340,-0.20949265,0.8619126,9.441534
1587553083440,-0.51714754,1.1121067,9.885659
1587553083540,-0.017956512,0.9864111,9.799467
1587553083642,-0.44532153,1.1671734,9.667787
1587553083742,-0.3842694,0.90620536,10.33098
1587553083845,-0.31483752,1.0702082,9.694122
1587553083947,-0.29328972,1.2569559,9.436746
1587553084048,0.017956512,0.9540894,9.455899
1587553084148,0.49200845,1.3563153,9.716867
1587553084249,-0.005985504,1.365892,9.654618
1587553084349,0.093373865,1.472434,9.431957
1587553084449,0.40821138,1.271321,9.673772
1587553084551,0.21787235,1.483208,9.3421755
1587553084650,0.50637364,1.3910311,9.855731
1587553084752,0.4225766,1.7226281,9.628283
1587553084853,0.35194764,1.6687586,9.350554
1587553084954,0.061052144,1.6244658,9.333796
1587553085056,0.045489833,1.5215151,9.65821
1587553085157,-0.24899697,1.6352397,9.443929
1587553085258,-0.80086046,1.1815386,10.262746
1587553085359,-0.6907272,2.1691468,9.054871
1587553085460,-0.51475334,2.1320367,8.918402
1587553085560,-0.45010993,2.6503813,8.438364
1587553085663,0.017956512,2.1416135,9.224859
1587553085763,0.24899697,0.7565677,10.85531
1587553085864,0.05746084,-0.3890578,13.437457
1587553085964,0.21188685,-0.35434186,10.080787
1587553086067,0.05267244,0.34237084,8.827422
1587553086168,0.82599956,1.0295067,7.8529816
1587553086269,0.7445967,2.2050598,7.799112
1587553086371,0.24181437,2.3439236,9.314642
1587553086471,-0.20590134,1.1779473,11.626244
1587553086572,-1.353921,-0.25019407,13.177686
1587553086673,-1.4820108,-0.8822633,10.07121
1587553086773,0.020350715,0.11731588,6.517017
1587553086876,0.5554548,0.7218518,6.7947445
