@ HyperIMU -ianovir - 2018
@ Date:Wed Apr 22 13:03:04 GMT+02:00 2020, Sampling Rate:100ms

timestamp,K6DS3TR_Accelerometer.x,K6DS3TR_Accelerometer.y,K6DS3TR_Accelerometer.z
1587553384250,0.0,0.0,0.0
1587553384351,-0.6739678,1.2569559,9.662998
1587553384452,-0.4441244,1.1959038,9.757569
1587553384553,-1.0247183,1.6280571,9.524135
1587553384654,-1.0953473,1.4269443,9.868899
1587553384755,-0.39264908,1.30484,9.639056
1587553384856,-0.7793127,1.6543933,9.5732155
1587553384957,-0.5363012,1.7393875,9.581595
1587553385059,-0.46926352,1.4293385,9.66659
1587553385159,-0.973243,1.5586253,9.803059
1587553385261,-1.3910311,1.7489643,8.833407
1587553385359,-1.8459295,2.9041667,10.269928
1587553385460,-0.93852705,3.0238767,9.610326
1587553385562,-1.2150574,4.4113164,10.032902
1587553385664,-2.4887726,3.074155,8.1079645
1587553385769,-1.5765818,1.9955671,6.7719994
1587553385869,-1.3012487,1.2737153,6.6187706
1587553385969,0.9540894,1.3706805,9.217676
1587553386069,2.5498247,1.423353,10.782288
1587553386169,2.1859062,1.3335704,10.368091
1587553386269,1.8052281,-0.6727707,8.47308
1587553386371,2.7246015,-2.0362685,9.223662
1587553386471,4.8147397,-1.1947067,10.169372
1587553386573,3.551798,-1.2306197,11.341333
1587553386673,6.0585275,-2.2816741,7.860164
1587553386775,4.4364557,-2.9975405,7.914034
1587553386875,6.980295,-2.528277,6.525397
1587553386978,9.291897,-6.3829417,4.4699745
1587553387078,6.9958572,-5.294777,4.8985367
1587553387178,9.150639,-6.7348895,2.4145525
1587553387279,8.459911,-1.8219875,1.8052281
1587553387379,8.22528,-7.856573,3.5242648
1587553387481,7.4327993,-5.5988407,0.2813187
1587553387580,6.2608376,-7.493851,-0.06823475
1587553387682,7.1861963,-6.0381765,-0.9768343
1587553387784,1.30484,-7.8446016,-2.2182279
1587553387885,4.1144357,-9.617508,-2.0638018
1587553387986,4.6603136,-7.1407065,-0.7757214
1587553388086,3.965995,-6.5349736,-0.7469909
1587553388189,2.6001031,-18.013973,2.2014685
1587553388292,-1.30484,-9.996989,0.46088383
1587553388388,-0.7098808,-10.710462,-1.7238252
1587553388491,0.7278373,-8.457518,-1.1180922
1587553388592,-0.2717419,-8.647857,0.5410896
1587553388694,-1.0079589,-10.657789,0.8331822
1587553388795,0.4357447,-9.824607,-0.1340753
1587553388895,0.6380547,-9.81503,-0.12808979
1587553388998,0.33638534,-9.910798,-0.22625206
1587553389098,0.029927522,-9.892841,-0.4345476
1587553389198,0.35075054,-9.864111,-0.33399114
1587553389300,0.18555063,-9.958682,-0.36631286
1587553389398,0.58418524,-9.793482,-0.34476504
1587553389500,0.2669535,-9.850943,-0.4297592
1587553389602,0.14724341,-9.901221,-0.2765303
1587553389702,0.10055647,-9.952697,-0.33159694
1587553389804,0.62368953,-9.854534,-0.260968
1587553389904,0.20231004,-9.911995,-0.2789245
1587553390007,-0.14724341,-9.837775,-0.31244332
1587553390107,0.2885013,-9.880871,-0.47884035
1587553390206,0.5470751,-9.864111,-0.24660277
1587553390308,0.35553896,-9.927557,-0.23822308
1587553390406,0.20829555,-9.911995,-0.2669535
1587553390508,0.30047232,-9.961076,-0.2813187
