linear-acceleration.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
2.051 2.050 0.6377078 0.48970985 -0.49028397
2.071 2.070 0.5685049 0.43193722 -0.6295147
2.091 2.090 0.64299417 0.5748141 -0.25111008
2.111 2.110 0.5484647 0.60760045 0.84520435
2.131 2.130 0.07444006 0.3354733 1.7497692
2.152 2.150 0.21503425 0.51865315 3.044672
2.172 2.170 -0.16792852 0.056491137 3.6471186
2.192 2.190 -0.64688814 -0.5810118 4.0585136
2.212 2.210 -0.7820047 -0.110480785 4.065607
2.233 2.231 -1.1500468 -1.1683409 3.4669237
2.252 2.250 -1.1810036 -1.3499584 2.5224495
2.271 2.270 -0.97464985 -1.3902967 1.8723812
2.291 2.290 -0.85693175 -1.0537124 1.3595552
2.312 2.310 -1.1210155 -0.77427137 0.44894123
2.332 2.330 -1.1734545 -0.935727 0.85676
2.352 2.350 -1.7547576 -1.0886743 0.5820141
2.372 2.370 -1.6241155 -0.95306385 -0.25575638
2.393 2.390 -1.1587865 -0.46729815 -1.0259895
2.412 2.410 -0.9132062 -0.38154745 -1.56742
2.432 2.430 -0.50366163 -0.36487806 -2.112493
2.452 2.450 -0.13211095 -0.44775772 -2.4408355
2.473 2.470 0.08716142 -0.45735312 -2.9041877
2.492 2.490 0.2424711 -0.48374307 -3.1222095
2.512 2.510 0.2823211 -0.45246255 -3.231514
2.532 2.530 0.4302442 -0.33434546 -2.9286823
2.552 2.550 0.2708007 -0.5143616 -2.7059402
2.571 2.570 0.31587124 -0.5464176 -2.1211815
2.592 2.590 0.20554101 -0.29353857 -1.7606316
2.612 2.610 0.0540694 -0.26591253 -1.5336695
2.632 2.630 -0.044603467 -0.0020811558 -0.6036749
2.652 2.650 -0.115492344 -0.21530223 0.543807
2.673 2.670 -0.48267698 -0.014885664 1.1869116
2.692 2.690 -0.7158437 0.13721299 1.5760145
2.712 2.710 -0.56498367 0.4959793 1.9633656
2.732 2.730 -0.62003165 0.79693675 1.7297125
2.752 2.750 -0.4409536 0.9053991 1.611887
2.772 2.770 -0.47665364 0.6782954 2.5280485
2.792 2.790 -0.52250004 0.42608285 4.2324533
2.812 2.810 -0.6080139 0.08759904 4.160018
2.833 2.830 -0.13970256 -0.044310093 2.6149073
2.851 2.850 0.6599676 -0.01029861 2.0452986
2.871 2.870 1.0685918 -0.09843123 1.4030333
2.891 2.890 1.6334147 -0.14953196 0.95204544
2.912 2.910 1.6702197 -0.3206581 0.6505575
2.932 2.930 1.5699242 -0.52684337 0.23942375
2.952 2.950 1.4752142 -0.6067015 -0.49637413
2.972 2.970 1.3354008 -0.7086669 -1.4395151
2.992 2.990 1.365378 -0.6665445 -2.2344685
3.012 3.010 1.2526057 -0.67661 -3.0299826
3.032 3.030 1.3632452 -0.4783796 -3.406662
3.052 3.050 1.4680264 -0.5128597 -3.6074796
3.072 3.070 1.1050167 -0.49061966 -3.257153
3.092 3.090 0.89965665 -0.56799376 -3.143746
3.112 3.110 0.81335264 -0.32396853 -3.0536747
3.132 3.130 0.829528 -0.06676352 -2.8047094
3.152 3.150 0.8153223 0.12774861 -2.2718596
3.172 3.170 0.55138946 0.12403762 -1.3992186
3.192 3.190 0.21288127 0.20174718 -0.65575695
3.212 3.210 0.1285302 0.4834292 0.5276756
3.232 3.230 0.40451342 0.4746307 1.3190784
3.252 3.250 0.2609579 0.47096646 1.7286644
3.274 3.270 0.017000556 0.048546076 1.9282341
3.292 3.290 -0.10411006 0.4000386 2.1457968
3.312 3.310 -0.19563675 0.37739038 2.9843225
3.355 3.330 -1.276068 -0.21866226 3.9370384
3.355 3.350 -1.4999259 -0.9453025 5.310113
3.371 3.370 -1.6326745 -1.1618897 5.5364056
3.391 3.390 -1.2170258 -1.6620524 4.7399263
3.411 3.410 -1.0164866 -1.8556496 3.17723
3.431 3.430 -1.0217966 -1.5045905 1.8164282
3.451 3.450 -1.3486415 -0.7025787 0.98992634
3.471 3.470 -2.140472 -0.6959553 0.5613003
3.491 3.490 -2.3121867 -0.5265489 -0.30221653
3.511 3.510 -1.9959819 -0.13644004 -1.1107235
3.532 3.530 -1.4302617 -0.04348612 -2.0773573
3.551 3.550 -0.7485134 0.18665898 -2.618165
3.571 3.570 -0.33738923 0.29034674 -3.0507808
3.591 3.590 -0.1500926 0.2678821 -3.3544164
3.611 3.610 0.13260335 0.2774024 -3.5332046
3.631 3.630 0.34703556 0.28339338 -3.8506289
3.651 3.650 0.33243445 0.24496126 -3.7373223
3.671 3.670 0.29902795 0.4861213 -3.4004478
3.691 3.690 0.43023482 0.5902604 -2.8052635
3.711 3.710 0.20922124 0.5357493 -2.423245
3.731 3.730 0.36299542 0.34428024 -1.5461483
3.751 3.750 0.94454575 0.3594551 -0.008319855
3.771 3.770 1.1567731 -0.059832215 1.1135168
3.791 3.790 1.2690567 -0.33873236 1.9722071
3.811 3.810 1.1367207 -0.11476624 2.6214085
3.831 3.830 0.31083363 -0.29956603 2.7191439
3.852 3.850 -0.21401304 0.28255272 2.5495443
3.871 3.870 -0.46506584 0.6073413 2.5106316
3.891 3.890 -0.7743915 0.40910816 3.3441677
3.911 3.910 -0.8430517 0.0015227795 3.9711742
3.931 3.930 -0.81449825 -0.20435607 3.3050947
3.951 3.950 -0.28569698 -0.45476294 2.3593187
3.971 3.970 0.51440656 -0.2677995 1.5901451
3.991 3.990 1.0668644 -0.054629922 1.1028948
4.011 4.010 1.0164418 -0.04553747 0.69184494
4.031 4.030 0.5393257 -0.33618236 0.3730774
4.051 4.050 -0.026470423 -0.388435 0.2720642
4.071 4.070 -0.033697724 -0.29145658 -0.33586025
4.091 4.090 0.262505 -0.058857083 -1.8593831
4.111 4.110 0.3890336 -0.08002281 -2.697401
4.131 4.130 0.56508666 0.048360825 -3.1954904
4.151 4.150 0.7459388 0.07688856 -3.5208468
4.171 4.170 0.77557135 0.14228559 -3.6837397
4.191 4.190 0.712724 0.10286474 -3.8550634
4.211 4.210 0.64899695 0.24354005 -3.692987
4.231 4.230 0.63775474 0.38719606 -3.4989529
4.251 4.250 0.80709773 0.5085666 -3.0244756
4.271 4.270 0.84387124 0.40583587 -2.4568381
4.291 4.290 0.69904405 0.21739244 -1.6185713
4.311 4.310 0.49976036 0.28233862 0.023738861
4.331 4.330 0.16572857 0.046331882 1.0692396
4.351 4.350 -0.19742739 -0.20672941 1.9256058
4.371 4.370 -0.20123953 -0.44354928 2.4539442
4.391 4.390 -0.16023481 -0.97838795 2.2667427
4.411 4.410 0.36312944 -0.88610363 1.3290081
4.432 4.430 0.24213862 -0.4064914 1.3091545
4.453 4.450 -0.7560021 -0.57936656 1.7674751
4.472 4.470 -1.6973238 -1.1426225 3.0050726
4.492 4.490 -1.6806638 -0.9133719 3.8881636
4.512 4.510 -1.7000792 -1.7862424 3.8661518
4.532 4.530 -1.3780174 -2.2957873 2.0947666
4.552 4.550 -1.1678188 -2.0258121 1.1771021
4.572 4.570 -1.1406744 -1.6771307 0.66609955
4.592 4.590 -1.0351164 -1.1358097 0.53540325
4.611 4.610 -0.7437702 -0.8053927 0.34901905
4.631 4.630 -0.6719749 -0.33681053 -0.111325264
4.651 4.650 -0.442423 0.17430717 -2.026813
4.671 4.670 0.27220333 0.3876288 -3.0241723
4.691 4.690 0.76943076 0.68582404 -2.7395148
4.711 4.710 1.2379721 1.0917902 -3.0209928
4.731 4.730 1.7091688 0.88563526 -3.3547792
4.753 4.750 1.7313927 0.8022656 -2.91361
4.772 4.770 1.5642926 0.36626434 -2.5363445
4.792 4.790 1.8013893 0.89836097 -0.9416857
4.812 4.810 1.0380207 0.9719746 -0.535614
4.835 4.831 0.5666581 -0.14671278 -0.74141216
