gyroscope-calibrated.txt

All values are in radians/second.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
4.854 4.854 0.0049785003 -0.010378592 0.0020586234
4.864 4.864 0.01658494 -0.007935131 8.3689205E-4
4.874 4.874 0.019028403 6.1169267E-6 0.0032803528
4.884 4.884 0.015974075 0.0036713071 0.006945545
4.894 4.894 0.013530616 0.005503904 0.006945545
4.904 4.904 0.0019241795 -6.047487E-4 0.0014477577
4.914 4.914 -0.012125723 -0.009156862 0.0020586234
4.924 4.924 -0.008460537 -0.010989457 0.0026694871
4.935 4.935 0.0043676347 -0.015876379 2.260264E-4
4.944 4.944 0.017195806 -0.0207633 8.3689205E-4
4.954 4.954 0.025747921 -0.016487245 0.0051129498
4.964 4.964 0.014141481 -0.015876379 0.0032803528
4.974 4.974 0.0062002316 -0.020152437 0.0038912185
4.984 4.984 0.0049785003 -0.023817629 0.0057238135
4.994 4.994 0.0068110973 -0.021985032 0.008167274
5.004 5.004 0.0098654255 0.004282173 0.014275927
5.014 5.014 0.021471865 0.021997266 0.010610737
5.024 5.024 0.023304459 0.008558229 0.009389006
5.034 5.034 0.013530616 0.015277747 0.00877814
5.044 5.044 0.0062002316 0.0012278482 0.008167274
5.054 5.054 0.0049785003 -0.024428494 0.0075564105
5.065 5.065 0.00925456 -0.03236974 0.013054198
5.074 5.074 0.0098654255 -0.022595897 0.01794112
5.084 5.084 0.0025350377 -0.00182648 0.014886793
5.096 5.094 0.008643694 0.026884187 0.012443332
5.104 5.104 0.00925456 0.04337755 0.012443332
5.114 5.114 0.0043676347 0.016499478 0.013054198
5.124 5.124 0.005589366 -0.022595897 0.011832466
5.134 5.134 0.0062002316 -0.05985868 0.0051129498
5.144 5.144 0.003756769 -0.07451944 -9.95703E-4
5.154 5.154 7.024482E-4 -0.0647456 -0.0034391647
5.164 5.164 -0.00235188 -0.036034934 -0.0022174343
5.174 5.174 7.024482E-4 -0.010378592 0.0038912185
5.184 5.184 0.0013133138 0.023218997 0.00877814
5.194 5.194 -0.0011301488 0.056816585 0.009389006
5.204 5.204 -5.192831E-4 0.07147735 0.006945545
5.214 5.214 -0.0011301488 0.062925234 0.006945545
5.224 5.224 0.0031459033 0.03421457 0.008167274
5.234 5.234 0.0013133138 -0.007935131 0.009389006
5.244 5.244 -0.0066279396 -0.023206763 0.004502084
5.254 5.254 -0.0072388053 -0.03542407 8.3689205E-4
5.264 5.264 -0.009071402 -0.047641374 0.0026694871
5.274 5.274 -0.011514857 -0.046419643 0.0051129498
5.284 5.284 -0.0047953427 -0.02870455 0.006334679
5.294 5.294 0.0013133138 -0.004269939 0.0038912185
5.304 5.304 0.013530616 0.014666881 0.0051129498
5.314 5.314 0.015974075 0.014056016 0.004502084
5.324 5.324 0.019028403 0.0067256354 0.0038912185
5.334 5.334 0.023915324 -0.0048808046 0.0020586234
5.344 5.344 0.01658494 -0.017708976 -0.0058826255
5.354 5.354 0.0013133138 -0.00549167 -0.0034391647
5.364 5.364 -0.0011301488 6.1169267E-6 -0.00527176
5.374 5.374 9.158254E-5 0.00977996 -0.008326086
5.384 5.384 0.0049785003 0.023829862 -0.008936952
5.394 5.394 9.158254E-5 0.031160243 -0.008326086
5.404 5.404 7.024482E-4 0.03299284 -0.0058826255
5.414 5.414 0.005589366 0.03910149 -0.00527176
5.424 5.424 0.015974075 0.033603705 -0.009547817
5.434 5.434 0.029413112 0.018942941 -0.0077152215
5.444 5.444 0.02819138 0.005503904 -0.00527176
5.454 5.454 0.0116980225 -0.013432918 -0.0058826255
5.465 5.464 -0.01395832 -0.0207633 -0.0077152215
5.476 5.474 -0.0212887 -0.013432918 -0.006493491
5.484 5.484 -0.00968226 -0.00182648 -0.0058826255
5.495 5.494 0.011087157 0.007336501 -0.002828299
5.508 5.504 0.026358787 -0.00549167 -0.002828299
5.514 5.514 0.02819138 -0.01954157 -0.0016065687
5.524 5.524 0.020250134 -0.025650224 -9.95703E-4
5.534 5.534 0.01291975 -0.016487245 2.260264E-4
5.545 5.544 0.0116980225 -0.006102536 0.006945545
5.554 5.554 0.015974075 -0.004269939 0.008167274
5.564 5.564 0.00925456 -0.0067134015 0.0051129498
5.574 5.574 -0.0035736114 -0.0048808046 0.0032803528
5.584 5.584 -0.012736589 -0.009767728 0.0038912185
5.594 5.594 -0.00968226 -0.009767728 0.0026694871
5.604 5.604 -0.0066279396 -0.0048808046 0.008167274
5.614 5.614 -0.01395832 -0.0030482095 0.015497658
5.624 5.624 0.00925456 -0.009156862 0.014275927
5.634 5.634 0.022082727 -0.03908926 0.018551985
5.644 5.644 0.0049785003 -0.015265515 0.01916285
5.655 5.654 -0.010293126 -0.0012156144 0.009999871
5.665 5.664 -0.012125723 -0.0067134015 0.0057238135
5.674 5.674 0.0068110973 -0.014043784 0.008167274
5.684 5.684 0.0062002316 -0.012822052 0.011221601
5.695 5.694 -0.0047953427 0.008558229 0.009389006
5.704 5.704 -0.0066279396 0.028105918 0.00877814
5.715 5.714 -0.0054062083 0.024440728 0.004502084
5.724 5.724 -0.008460537 0.017110344 0.00877814
5.735 5.734 -0.020677835 0.014056016 0.012443332
5.746 5.745 -0.023121297 -6.047487E-4 0.008167274
5.755 5.754 -0.014569186 -0.013432918 0.0032803528
5.765 5.764 -0.0029627457 -0.00549167 0.010610737
5.774 5.774 -0.0011301488 0.012834288 0.009389006
5.784 5.784 -0.011514857 0.033603705 0.0020586234
5.794 5.794 -0.020677835 0.035436302 0.006334679
5.804 5.804 -0.01823438 0.023218997 0.013054198
5.815 5.814 -0.015790917 -0.007935131 0.0075564105
5.824 5.824 -0.009071402 -0.04519791 0.0020586234
5.834 5.834 -0.0035736114 -0.057415217 0.0026694871
5.844 5.844 -0.0029627457 -0.04031099 0.0038912185
5.855 5.854 -0.0017410144 -0.017708976 8.3689205E-4
5.865 5.864 -0.011514857 0.005503904 -9.95703E-4
5.875 5.874 -0.01395832 0.029327646 -0.0016065687
5.884 5.884 -0.0054062083 0.04887534 0.0020586234
5.895 5.894 0.0098654255 0.055594854 0.009389006
5.904 5.904 0.007421963 0.05070793 0.009999871
5.914 5.914 7.024482E-4 0.0372689 0.009999871
5.924 5.924 -0.006017074 0.01772121 0.012443332
5.934 5.934 -0.021899566 -0.0067134015 0.012443332
5.944 5.944 -0.03289514 -0.02992628 0.017330253
5.954 5.954 -0.020066977 -0.049473967 0.016108522
5.964 5.964 -0.00235188 -0.051917426 0.012443332
5.974 5.974 0.0068110973 -0.036645796 0.013665063
5.984 5.984 0.0031459033 -0.008545997 0.01794112
5.994 5.994 -0.006017074 0.014056016 0.01794112
6.004 6.004 -0.007849671 0.016499478 0.015497658
6.014 6.014 7.024482E-4 0.015277747 0.014275927
6.024 6.024 0.003756769 0.0024495795 0.009389006
6.034 6.034 0.0049785003 -0.01954157 0.004502084
6.045 6.044 0.0068110973 -0.036645796 0.006334679
6.054 6.054 0.003756769 -0.04031099 0.0051129498
6.065 6.064 -0.0011301488 -0.03236974 0.0057238135
6.076 6.074 7.024482E-4 -0.009767728 0.009999871
6.084 6.084 0.0019241795 0.005503904 0.011221601
6.096 6.094 0.0025350377 0.01772121 0.009999871
6.104 6.104 0.0043676347 0.025662456 0.011221601
6.115 6.114 0.008032829 0.01772121 0.012443332
6.125 6.124 7.024482E-4 0.010390826 0.013665063
6.134 6.134 -0.00235188 0.007947367 0.013665063
6.146 6.144 -0.0011301488 0.00977996 0.011832466
6.154 6.154 -5.192831E-4 -6.047487E-4 0.00877814
6.165 6.164 -0.00235188 -0.021985032 0.008167274
6.175 6.174 -0.0047953427 -0.0207633 0.011832466
6.184 6.184 -0.011514857 -0.006102536 0.014886793
6.194 6.194 -0.01395832 6.169826E-4 0.013665063
6.204 6.204 -0.00235188 6.1169267E-6 0.011221601
6.215 6.214 0.0068110973 0.0024495795 0.006334679
6.225 6.224 -0.0017410144 0.0018387139 0.0057238135
6.234 6.234 -0.0047953427 -0.00549167 0.0020586234
6.244 6.244 -0.00235188 -0.010378592 -3.8483832E-4
6.254 6.254 9.158254E-5 -0.00182648 0.006334679
6.264 6.264 0.0025350377 0.014056016 0.006945545
6.274 6.274 0.008032829 0.015277747 0.004502084
6.284 6.284 0.015363213 0.00977996 2.260264E-4
6.294 6.294 0.014141481 0.0067256354 0.0026694871
6.304 6.304 0.014752347 0.0061147697 0.00877814
6.315 6.314 -0.0047953427 -0.00549167 0.0032803528
6.324 6.324 -0.017012648 -0.012211189 0.0032803528
6.334 6.334 -0.016401783 -0.015876379 0.0026694871
6.344 6.344 -0.00968226 0.0024495795 0.0057238135
6.354 6.354 -5.192831E-4 0.0122234225 0.0020586234
6.364 6.364 0.007421963 0.013445154 0.0026694871
6.375 6.374 0.005589366 0.0018387139 -0.0034391647
6.387 6.384 -0.0066279396 -0.00182648 -0.0016065687
6.395 6.394 -0.012125723 -0.00182648 -0.0022174343
6.405 6.404 -0.012125723 -0.009767728 -0.007104356
6.414 6.414 -0.0029627457 -0.013432918 -0.010769548
6.427 6.424 7.024482E-4 0.0012278482 -0.006493491
6.434 6.434 -0.0035736114 0.025051594 0.0020586234
6.444 6.444 -0.012125723 0.04337755 2.260264E-4
6.454 6.454 -0.014569186 0.029327646 -0.0016065687
6.464 6.464 -0.0054062083 -0.0012156144 -0.0022174343
6.474 6.474 0.0043676347 -0.042143583 -0.0058826255
6.484 6.484 -5.192831E-4 -0.06841079 -0.012602143
6.494 6.494 -0.016401783 -0.08001723 -0.01809993
6.504 6.504 -0.026175626 -0.063523866 -0.013823873
6.514 6.514 -0.021899566 -0.028093684 -0.012602143
6.524 6.524 -0.0029627457 0.0122234225 -0.007104356
6.539 6.534 0.015974075 0.036658034 -0.008936952
6.544 6.544 0.02819138 0.06048178 -0.0040500294
6.555 6.554 0.023304459 0.064146966 -0.002828299
6.567 6.565 0.010476291 0.053762257 -0.010769548
6.575 6.574 -0.007849671 0.023829862 -0.021154257
6.584 6.584 -0.015790917 -0.01709811 -0.02054339
6.594 6.594 -0.016401783 -0.03908926 -0.011380413
6.604 6.604 -0.010903992 -0.042143583 -0.0040500294
6.614 6.614 -0.006017074 -0.038478393 -0.004660895
6.624 6.624 -0.0035736114 -0.024428494 0.0038912185
6.634 6.634 -0.0066279396 -0.016487245 0.0038912185
6.644 6.644 -0.014569186 -0.013432918 0.0014477577
6.654 6.654 -0.010903992 0.0024495795 2.260264E-4
6.664 6.664 -0.004184477 -6.047487E-4 -0.0022174343
6.674 6.674 0.0025350377 -0.018930705 -0.0022174343
6.684 6.684 0.0062002316 -0.021985032 -0.0040500294
6.694 6.694 0.003756769 -0.012211189 -0.00527176
6.704 6.704 -5.192831E-4 -0.010989457 -0.011991277
6.714 6.714 0.0043676347 -0.0207633 -0.016267335
6.725 6.724 0.0049785003 -0.015265515 -0.010769548
6.735 6.734 0.0043676347 -0.0067134015 -0.008936952
6.744 6.744 -5.192831E-4 0.004282173 -0.008326086
6.754 6.754 9.158254E-5 0.014666881 -0.0058826255
6.765 6.764 0.0031459033 0.032381974 -0.006493491
6.776 6.774 -5.192831E-4 0.034825437 -0.00527176
6.784 6.784 -0.006017074 0.024440728 -0.00527176
6.794 6.794 -0.009071402 0.019553803 -0.0016065687
6.804 6.804 -0.008460537 0.0213864 0.0026694871
6.815 6.814 -0.0066279396 0.018942941 0.0026694871
6.825 6.824 -0.011514857 0.013445154 -0.0034391647
6.835 6.834 -0.007849671 0.005503904 -0.004660895
6.845 6.844 -0.0066279396 -0.0030482095 -0.0034391647
6.854 6.854 -0.006017074 -0.007935131 -0.0022174343
6.864 6.864 -0.007849671 0.0024495795 -0.002828299
6.874 6.874 0.0049785003 0.025662456 -0.007104356
6.884 6.884 0.0116980225 0.032381974 -0.002828299
6.894 6.894 0.0098654255 0.025051594 -0.002828299
6.904 6.904 -0.0047953427 0.009169094 -0.0058826255
6.915 6.914 -0.014569186 -6.047487E-4 -0.007104356
6.925 6.924 -0.021899566 -6.047487E-4 -0.0016065687
6.934 6.934 -0.01823438 0.0048930384 -0.0058826255
6.945 6.944 -0.013347454 0.008558229 -0.0058826255
6.954 6.954 -0.0054062083 0.00977996 -3.8483832E-4
6.964 6.964 -0.0029627457 0.011612557 0.0014477577
6.976 6.974 9.158254E-5 0.0024495795 -0.0022174343
6.984 6.984 -0.0011301488 0.0024495795 -0.004660895
6.994 6.994 -0.007849671 0.014666881 -0.0040500294
7.004 7.004 -0.012125723 0.011612557 -0.00527176
7.014 7.014 -0.00968226 0.00977996 -0.0022174343
7.027 7.024 -0.0072388053 0.007336501 -0.0022174343
7.034 7.034 9.158254E-5 6.169826E-4 -0.0022174343
7.044 7.044 0.0043676347 0.0048930384 -3.8483832E-4
7.055 7.054 -0.0035736114 0.017110344 -0.0040500294
7.064 7.064 -0.014569186 0.025662456 -0.00527176
7.075 7.074 -0.020066977 0.047042742 -0.008936952
7.084 7.084 -0.01945611 0.05009707 -0.007104356
7.098 7.097 0.0031459033 -0.0012156144 -0.010769548
7.114 7.114 0.0062002316 -0.037867527 -0.009547817
7.126 7.124 -0.010293126 -0.050084833 -0.017489064
7.134 7.134 -0.016401783 -0.052528292 -0.022375986
7.144 7.144 -0.01395832 -0.02992628 -0.0168782
7.154 7.154 -0.012125723 0.008558229 -0.011991277
7.164 7.164 0.0013133138 0.036047168 -0.017489064
7.175 7.174 0.010476291 0.052540526 -0.015045604
7.184 7.184 0.019639269 0.06597956 -0.0077152215
7.194 7.194 0.02452619 0.0635361 -0.008326086
7.204 7.204 0.017195806 0.04337755 -0.0058826255
7.214 7.214 0.011087157 0.018332075 -0.0040500294
7.224 7.224 0.005589366 -0.014043784 -0.006493491
7.234 7.234 7.024482E-4 -0.040921856 -0.007104356
7.244 7.244 -0.004184477 -0.051917426 -0.009547817
7.255 7.254 -0.014569186 -0.045808777 -0.0077152215
7.265 7.264 -0.01945611 -0.027482819 -0.009547817
7.274 7.274 -0.01395832 -6.047487E-4 -0.00527176
7.284 7.284 -0.0035736114 0.020775534 -0.0058826255
7.294 7.294 0.003756769 0.026273321 -0.0034391647
7.305 7.304 0.0068110973 0.013445154 -0.00527176
7.315 7.314 -0.00235188 0.015888613 2.260264E-4
7.324 7.324 9.158254E-5 0.021997266 -0.002828299
7.334 7.334 0.0098654255 0.020164669 -0.0040500294
7.345 7.344 0.017195806 0.027495053 0.0020586234
7.357 7.354 0.018417537 0.034825437 0.0020586234
7.364 7.364 0.008643694 0.04337755 0.004502084
7.376 7.374 0.0031459033 0.047042742 0.004502084
7.384 7.384 0.003756769 0.04582101 0.0032803528
7.395 7.394 0.013530616 0.037879765 0.0014477577
7.405 7.404 0.012308884 0.034825437 2.260264E-4
7.416 7.414 0.003756769 0.017110344 -0.0016065687
7.424 7.424 -0.00235188 0.0067256354 0.0057238135
7.434 7.434 -0.004184477 0.009169094 0.006334679
7.445 7.444 9.158254E-5 0.010390826 0.0014477577
7.455 7.454 0.014752347 -6.047487E-4 0.0026694871
7.464 7.464 0.023304459 -0.008545997 0.0032803528
7.475 7.474 0.013530616 6.1169267E-6 0.0051129498
7.484 7.484 -0.00235188 0.0067256354 0.006334679
7.495 7.494 -0.0054062083 0.007947367 0.0051129498
7.505 7.504 -5.192831E-4 0.0036713071 0.008167274
7.515 7.514 0.0098654255 0.0030604415 0.006945545
7.525 7.524 0.011087157 0.009169094 0.0032803528
7.534 7.534 0.013530616 0.0048930384 0.004502084
7.545 7.544 0.0043676347 -0.0024373438 0.0075564105
7.554 7.554 -0.008460537 0.0024495795 0.011832466
7.564 7.564 -0.011514857 -0.00182648 0.0051129498
7.575 7.574 7.024482E-4 -0.01954157 -0.0022174343
7.584 7.584 0.008643694 -0.025039358 0.0020586234
7.595 7.594 0.005589366 -0.014043784 0.0051129498
7.604 7.604 0.003756769 -0.0024373438 0.0032803528
7.614 7.614 9.158254E-5 0.0048930384 -3.8483832E-4
7.624 7.624 -0.00235188 0.011001691 -0.0034391647
7.634 7.634 0.005589366 0.010390826 2.260264E-4
7.644 7.644 0.01291975 0.0024495795 8.3689205E-4
7.657 7.655 0.01658494 -6.047487E-4 2.260264E-4
7.665 7.664 0.01658494 -0.0012156144 -0.002828299
7.675 7.674 0.005589366 0.0067256354 2.260264E-4
7.684 7.684 -0.018845245 0.023218997 0.0020586234
7.694 7.694 -0.028008223 0.036047168 0.004502084
7.705 7.704 -0.030451685 0.040934086 0.0051129498
7.715 7.714 -0.027397357 0.018332075 8.3689205E-4
7.725 7.724 -0.020677835 -0.014043784 -0.0040500294
7.734 7.734 -0.014569186 -0.038478393 -0.0058826255
7.745 7.744 -0.012125723 -0.07024339 -0.012602143
7.756 7.755 -0.011514857 -0.054971755 -0.011991277
7.764 7.764 -0.004184477 -0.013432918 -0.013823873
7.774 7.774 0.005589366 0.023829862 -0.008936952
7.784 7.784 0.0049785003 0.04887534 -0.006493491
7.794 7.794 0.003756769 0.062925234 -9.95703E-4
7.804 7.804 0.0025350377 0.055594854 -0.0058826255
7.814 7.814 -5.192831E-4 0.013445154 -0.013213009
7.824 7.824 -0.0029627457 -0.021374166 -0.014434739
7.834 7.834 -0.0054062083 -0.027482819 -0.006493491
7.844 7.844 0.0031459033 -0.026261088 -0.010769548
7.854 7.854 0.010476291 -0.021985032 -0.007104356
7.864 7.864 0.015974075 -0.014654649 -0.0034391647
7.874 7.874 0.008032829 -0.0030482095 -0.004660895
7.884 7.884 0.0031459033 0.0012278482 -0.0058826255
7.894 7.894 0.0031459033 -0.0048808046 -0.0058826255
7.905 7.904 9.158254E-5 -0.0073242653 -0.0058826255
7.914 7.914 -0.007849671 -0.0036590751 -0.009547817
7.924 7.924 -0.016401783 -0.0030482095 -0.011380413
7.935 7.934 -0.015790917 -0.008545997 -0.015045604
7.945 7.944 -0.00968226 -0.013432918 -0.012602143
7.957 7.954 -0.006017074 -0.0048808046 -0.013823873
7.964 7.964 0.0013133138 0.0012278482 -0.013213009
7.976 7.974 -0.0017410144 0.009169094 -0.013213009
7.984 7.984 0.0019241795 0.018332075 -0.009547817
7.994 7.994 -5.192831E-4 0.017110344 -0.011380413
8.010 8.004 -0.0017410144 0.015277747 -0.013823873
8.014 8.014 0.0031459033 0.0122234225 -0.015045604
8.024 8.024 0.0019241795 0.0048930384 -0.015045604
8.034 8.034 0.0025350377 -6.047487E-4 -0.015045604
8.044 8.044 0.005589366 -0.0036590751 -0.011991277
8.055 8.055 0.0068110973 -0.0024373438 -0.013823873
8.064 8.064 0.008032829 0.004282173 -0.011991277
8.074 8.074 0.0098654255 0.015277747 -0.00527176
8.086 8.084 0.0049785003 0.015277747 -0.0077152215
8.094 8.094 0.003756769 0.0122234225 -0.010769548
8.105 8.104 0.0025350377 0.0036713071 -0.008326086
8.114 8.114 0.0025350377 -0.006102536 -0.008326086
8.124 8.124 9.158254E-5 -0.012211189 -0.009547817
8.135 8.134 -0.0029627457 -0.023817629 -0.013213009
8.144 8.144 0.005589366 -0.030537145 -0.011380413
8.156 8.154 0.0019241795 -0.02870455 -0.0077152215
8.164 8.164 -0.0035736114 -0.015876379 -0.0058826255
8.175 8.175 0.0068110973 6.1169267E-6 -0.0077152215
8.185 8.184 0.013530616 0.007336501 -0.004660895
8.195 8.194 0.0098654255 0.023829862 -0.0058826255
8.205 8.204 9.158254E-5 0.036658034 -0.004660895
8.214 8.214 -0.0035736114 0.042766683 -0.0040500294
8.224 8.224 -0.0035736114 0.033603705 -0.010158682
8.235 8.234 -0.0047953427 0.016499478 -0.015045604
8.244 8.244 -0.00235188 6.1169267E-6 -0.014434739
8.254 8.254 -0.0029627457 -0.0073242653 -0.013213009
8.264 8.264 0.0025350377 -0.00549167 -0.016267335
8.275 8.274 0.0019241795 0.0036713071 -0.0168782
8.285 8.284 0.0068110973 0.017110344 -0.012602143
8.295 8.294 0.0068110973 0.025662456 -0.007104356
8.304 8.304 0.005589366 0.037879765 -0.0034391647
8.314 8.314 -0.00235188 0.03910149 -3.8483832E-4
8.325 8.324 0.0019241795 0.0018387139 -0.0016065687
8.337 8.335 0.011087157 -0.05436089 -0.002828299
8.345 8.344 0.014752347 -0.09223454 -0.002828299
8.355 8.354 0.011087157 -0.086736746 0.0026694871
8.364 8.364 0.0068110973 -0.06535646 0.0014477577
8.374 8.374 0.0062002316 -0.034813203 -0.004660895
8.385 8.384 0.015363213 0.0122234225 -0.004660895
8.394 8.394 0.023304459 0.05070793 -0.0016065687
8.404 8.404 0.025747921 0.067201294 -0.0022174343
8.414 8.414 0.023915324 0.061703503 -0.0040500294
8.424 8.424 0.025137056 0.037879765 -0.0016065687
8.434 8.434 0.017806672 0.0061147697 -0.0040500294
8.444 8.444 0.010476291 -0.02992628 -0.0040500294
8.454 8.454 0.0031459033 -0.051306564 -0.0022174343
8.464 8.464 7.024482E-4 -0.0506957 -0.002828299
8.474 8.474 -0.0017410144 -0.03725666 0.004502084
8.485 8.484 -0.0047953427 -0.018319841 0.009389006
8.494 8.494 -0.0029627457 6.169826E-4 0.010610737
8.504 8.504 0.0013133138 0.0122234225 0.009999871
8.514 8.514 -5.192831E-4 -0.0024373438 0.0051129498
8.524 8.524 9.158254E-5 -0.022595897 0.006945545
8.534 8.534 -5.192831E-4 -0.022595897 0.0026694871
8.544 8.544 -0.00968226 -0.029315416 0.0014477577
8.554 8.554 -0.015180051 -0.01954157 2.260264E-4
8.564 8.564 -0.010903992 -0.011600323 0.0026694871
8.574 8.574 -0.0017410144 -0.00182648 -9.95703E-4
8.586 8.585 0.0019241795 0.011001691 0.0026694871
8.595 8.594 -5.192831E-4 0.015888613 8.3689205E-4
8.604 8.604 -0.0011301488 0.018332075 -3.8483832E-4
8.614 8.614 -0.006017074 0.01772121 -0.0016065687
8.624 8.624 -0.014569186 0.0012278482 -0.0022174343
8.634 8.634 -0.012125723 -0.014043784 -0.004660895
8.644 8.644 -0.009071402 -0.021985032 -0.006493491
8.654 8.654 0.0019241795 -0.021985032 -0.0034391647
8.664 8.664 0.005589366 -0.016487245 -0.002828299
8.674 8.674 0.01291975 -0.009767728 -0.004660895
8.685 8.684 0.0116980225 -0.0012156144 -0.0040500294
8.695 8.694 -0.0017410144 0.011001691 -0.0016065687
8.705 8.704 -0.015790917 0.017110344 -0.0016065687
8.714 8.714 -0.014569186 0.009169094 -0.0058826255
8.724 8.724 -0.009071402 0.009169094 0.0014477577
8.734 8.734 -0.010903992 0.015888613 0.0032803528
8.744 8.744 -0.0066279396 0.0061147697 -9.95703E-4
8.755 8.754 0.0013133138 -0.0036590751 0.0014477577
8.764 8.764 9.158254E-5 -0.0030482095 0.0038912185
8.774 8.774 7.024482E-4 -6.047487E-4 0.0014477577
8.784 8.784 0.0013133138 -0.0073242653 -3.8483832E-4
8.794 8.794 0.0019241795 -0.014043784 0.0020586234
8.805 8.804 0.0068110973 -0.018930705 0.0057238135
8.815 8.814 0.0025350377 -0.013432918 0.0075564105
8.825 8.824 0.0013133138 -0.0073242653 0.0032803528
8.836 8.834 0.008643694 0.011001691 0.0032803528
8.844 8.844 0.0062002316 0.011001691 0.0020586234
8.854 8.854 0.0043676347 0.009169094 0.0014477577
8.864 8.864 0.0013133138 -0.0024373438 -3.8483832E-4
8.874 8.874 9.158254E-5 -0.0030482095 0.0014477577
8.885 8.884 0.007421963 0.0067256354 -0.0016065687
8.895 8.894 0.008643694 0.027495053 -0.0040500294
8.905 8.904 0.005589366 0.04459928 -0.0022174343
8.915 8.914 9.158254E-5 0.049486205 8.3689205E-4
8.925 8.924 -0.0029627457 0.03421457 0.0032803528
8.934 8.934 0.0013133138 0.0036713071 -0.0034391647
8.944 8.944 0.005589366 -0.02992628 -0.009547817
8.954 8.954 0.0068110973 -0.04397618 -0.011991277
8.964 8.964 0.0025350377 -0.0207633 -0.009547817
8.974 8.974 0.0098654255 0.007336501 -0.008936952
8.984 8.984 0.019028403 0.03849063 -0.0034391647
8.994 8.994 0.026358787 0.056816585 -0.006493491
9.004 9.004 0.026969653 0.062925234 -0.011380413
9.014 9.014 0.022082727 0.054373123 -0.006493491
9.024 9.024 0.020250134 0.03849063 -0.002828299
9.034 9.034 0.017195806 0.026273321 -0.007104356
9.044 9.044 0.0098654255 0.014056016 -0.0058826255
9.055 9.054 0.010476291 -0.025039358 -0.008936952
9.065 9.064 0.010476291 -0.038478393 -0.007104356
9.075 9.074 0.00925456 -0.02992628 -0.0016065687
9.084 9.084 0.0043676347 -0.0030482095 2.260264E-4
9.094 9.094 7.024482E-4 0.028716784 8.3689205E-4
9.104 9.104 -0.00235188 0.042766683 0.0032803528
9.115 9.114 -0.0066279396 0.039712355 0.0038912185
9.124 9.124 -0.015180051 0.029327646 0.0051129498
9.135 9.135 -0.027397357 0.005503904 0.0057238135
9.144 9.144 -0.03411687 -0.015876379 2.260264E-4
9.155 9.154 -0.032284275 -0.024428494 0.0032803528
9.165 9.164 -0.020677835 -0.018930705 8.3689205E-4
9.174 9.174 -0.0066279396 -0.011600323 0.0038912185
9.185 9.184 0.005589366 0.0012278482 0.006945545
9.194 9.194 0.0098654255 0.014666881 0.006334679
9.204 9.204 0.0031459033 0.022608131 0.006334679
9.215 9.214 -0.0072388053 0.025051594 0.0051129498
9.225 9.224 -0.015180051 0.029327646 0.004502084
9.235 9.235 -0.010293126 0.023829862 0.0026694871
9.244 9.244 -0.008460537 0.017110344 0.0038912185
9.255 9.254 9.158254E-5 0.014666881 0.004502084
9.265 9.264 -0.0066279396 0.0012278482 0.0020586234
9.274 9.274 -0.01823438 -0.018930705 0.0032803528
9.285 9.284 -0.027397357 -0.018319841 0.0051129498
9.294 9.294 -0.02556476 -0.008545997 -3.8483832E-4
9.305 9.304 -0.012736589 -0.00182648 8.3689205E-4
9.317 9.314 -0.00235188 0.008558229 0.0038912185
9.324 9.324 0.0025350377 0.0067256354 0.006945545
9.334 9.334 -0.0011301488 0.008558229 0.0051129498
9.344 9.344 -0.006017074 0.011612557 0.0020586234
9.355 9.354 -0.004184477 -0.0024373438 2.260264E-4
9.366 9.366 0.0019241795 -0.023206763 0.0020586234
9.374 9.374 0.003756769 -0.023817629 0.0051129498
9.385 9.384 0.01291975 -0.0067134015 0.008167274
9.394 9.394 0.012308884 0.00977996 0.006945545
9.405 9.404 0.0062002316 -0.0024373438 0.011221601
9.417 9.414 -5.192831E-4 -0.01954157 0.012443332
9.425 9.424 -0.0035736114 -0.015265515 0.015497658
9.434 9.434 -0.007849671 -0.009767728 0.011221601
9.444 9.444 -0.0054062083 -0.0030482095 0.010610737
9.455 9.454 9.158254E-5 0.005503904 0.015497658
9.466 9.464 0.0098654255 0.0067256354 0.014886793
9.474 9.474 0.014752347 0.0024495795 0.013054198
9.484 9.484 0.013530616 6.1169267E-6 0.009389006
9.494 9.494 -5.192831E-4 0.005503904 0.0051129498
9.504 9.504 -0.010293126 0.01772121 0.00877814
9.515 9.514 -0.010293126 0.028105918 0.011221601
9.524 9.524 -0.00235188 0.011612557 0.010610737
9.534 9.534 0.0068110973 -0.017708976 0.010610737
9.544 9.544 0.0062002316 -0.04825224 0.00877814
9.554 9.554 -0.00235188 -0.06230214 0.006334679
9.564 9.564 -0.0054062083 -0.05436089 0.0032803528
9.574 9.574 9.158254E-5 -0.034202337 2.260264E-4
9.584 9.584 0.017195806 6.169826E-4 0.0026694871
9.594 9.594 0.026969653 0.037879765 0.0057238135
9.604 9.604 0.022693593 0.054373123 0.0075564105
9.614 9.614 0.018417537 0.051318794 0.00877814
9.624 9.624 0.015974075 0.040934086 0.008167274
9.634 9.634 0.018417537 0.020164669 0.0075564105
9.644 9.644 0.020250134 -0.00182648 0.006945545
9.654 9.654 0.01658494 -0.015265515 0.0057238135
9.665 9.664 0.003756769 -0.018930705 0.006945545
9.675 9.674 -0.004184477 -0.031758875 0.008167274
