loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G)
2020-07-29 15:50:11.077 +0200,78531.59153062501,0.0055389404296875,0.0335693359375,-1.003936767578125,78531.573979625,1.413270897028069,0.007926437488054021,-0.03575185550229083,-0.0723111480474472,-0.05960091948509216,-0.003597959410399199,-0.02828188613057137,-0.003119781613349915,0.01944172382354736,XArbitraryZVertical,0.01616753359889633,0.008592007345678561,-0.6491158248768818,-0.7604692348204862,0.007921289652585983,0.03574423864483833,-0.9993295669555664
2020-07-29 15:50:11.092 +0200,78531.611565625,-0.0008392333984375,0.0375823974609375,-1.004364013671875,78531.59401462501,1.413197816100892,0.0076863018957162,-0.03518197882846306,-0.02250750362873077,-0.01411386020481586,-0.002222208306193352,0.0004707677289843559,-0.004807181656360626,-0.005866289138793945,XArbitraryZVertical,0.01587324439890326,0.008497746705912457,-0.6490940872233562,-0.7604950352913744,0.007681469898670912,0.03517471998929977,-0.9993516802787781
2020-07-29 15:50:11.108 +0200,78531.631600625,0.00567626953125,0.03125,-1.002700805664062,78531.614049625,1.413072668965912,0.007400046461956536,-0.03514495932747754,-0.005386707372963428,-0.009221633896231651,-0.004945785272866488,-0.007978168316185474,0.003483917564153671,-0.004474401473999023,XArbitraryZVertical,0.01576680378436288,0.008593591949179392,-0.6490490295370499,-0.7605346043313541,0.007395409513264894,0.03513772413134575,-0.999355137348175
2020-07-29 15:50:11.128 +0200,78531.65163562501,0.0027313232421875,0.0372772216796875,-1.004684448242188,78531.63408462501,1.413076727836369,0.007236088046333419,-0.03473074408553462,0.008842828683555126,-0.01530962064862251,-0.001893422333523631,-0.002233694307506084,-0.002032626420259476,-0.001971900463104248,XArbitraryZVertical,0.01555608238841048,0.008521528327482094,-0.6490547831377815,-0.760534827955841,0.00723166111856699,0.03472376242280006,-0.999370813369751
2020-07-29 15:50:11.152 +0200,78531.671670625,-0.002349853515625,0.0365142822265625,-0.99652099609375,78531.654119625,1.413094749294886,0.006707182358191234,-0.0344708797405717,0.004065117798745632,-0.01558978483080864,-0.001711528399027884,-0.003060828894376755,0.004095397889614105,-0.005835294723510742,XArbitraryZVertical,0.01528555113260522,0.008638444305359205,-0.6490675099359368,-0.7605282352109892,0.006703147664666176,0.03446405380964279,-0.9993834495544434
2020-07-29 15:50:11.168 +0200,78531.69170562501,0.0001068115234375,0.0266265869140625,-0.9979248046875,78531.674154625,1.412962070586456,0.006497736111085529,-0.03462811922241914,0.0106720207259059,-0.001900071278214455,-0.005385853350162506,-0.009204236790537834,0.00317913293838501,0.002247929573059082,XArbitraryZVertical,0.01527794757162885,0.008768113729787766,-0.6490175845850198,-0.7605694112991336,0.006493795197457075,0.03462119773030281,-0.9993793964385986
2020-07-29 15:50:11.188 +0200,78531.711740625,0.0093841552734375,0.025787353515625,-1.001998901367188,78531.69418962501,1.412913345861788,0.006574360066902579,-0.03457505086164372,-0.007786348462104797,0.009259903803467751,0.002903006970882416,-0.006410309113562107,-0.007663898169994354,0.001913547515869141,XArbitraryZVertical,0.0152828458986559,0.008721378517243722,-0.648998831372949,-0.7605858816106984,0.006570383440703154,0.03456816077232361,-0.9993807673454285
2020-07-29 15:50:11.208 +0200,78531.731776125,0.0041961669921875,0.042633056640625,-1.002166748046875,78531.714224625,1.413163268619057,0.006665110014385119,-0.03481574550899737,-0.02166381478309631,0.005463568959385157,0.02099606581032276,0.003526289016008377,-0.008920922875404358,-0.003725707530975342,XArbitraryZVertical,0.01540272402752635,0.008766906837498412,-0.6490915132000102,-0.7605038781579714,0.006661021616309881,0.03480871394276619,-0.9993717670440674
2020-07-29 15:50:11.228 +0200,78531.75181112501,-0.0001068115234375,0.0486297607421875,-0.9996795654296875,78531.734260125,1.413667589243358,0.006562514023913383,-0.03538189470092979,-0.02187500335276127,-0.002687035594135523,0.02121121063828468,-0.004643813706934452,0.009310632944107056,-0.002554237842559814,XArbitraryZVertical,0.015582417262794,0.008993614861426084,-0.6492801199806071,-0.7603365314066719,0.00655835960060358,0.03537451103329659,-0.9993526339530945
2020-07-29 15:50:11.248 +0200,78531.771846125,-0.0011749267578125,0.0419464111328125,-1.009674072265625,78531.75429512501,1.414046951293381,0.006513295055832205,-0.03587197132863252,-0.008903810754418373,0.00674614729359746,0.01561199128627777,-0.006014780141413212,0.01257120817899704,0.0006944537162780762,XArbitraryZVertical,0.01575099156649599,0.009174433858989063,-0.6494212706485876,-0.7602103461872955,0.006509058643132448,0.03586427867412567,-0.9993354678153992
2020-07-29 15:50:11.268 +0200,78531.791881125,-0.00067138671875,0.0367279052734375,-0.999114990234375,78531.774330125,1.414275425114574,0.006544160154640097,-0.03564352872324349,0.02076913043856621,0.004725340288132429,0.007188336923718452,-0.007402960211038589,0.006263177841901779,-0.009277045726776123,XArbitraryZVertical,0.01567315158135556,0.009090303545658828,-0.6495094744614553,-0.7601376543621726,0.006539956666529179,0.03563598170876503,-0.9993434548377991
2020-07-29 15:50:11.289 +0200,78531.81191612501,-0.00091552734375,0.026397705078125,-0.9916534423828125,78531.79436512501,1.414306476262607,0.006636532687710443,-0.03484804163819085,0.02414934709668159,0.006437220145016909,-0.0004198572132736444,-0.006882853806018829,0.003514014184474945,5.757808685302734e-05,XArbitraryZVertical,0.01540070317431567,0.008797061899289952,-0.6495261145751173,-0.7601323708677439,0.006632454693317413,0.03484098985791206,-0.9993708729743958
2020-07-29 15:50:11.308 +0200,78531.831951125,-0.0006561279296875,0.0243377685546875,-1.00286865234375,78531.814400125,1.41435576674445,0.007001202093370191,-0.03436290678263038,0.0147854071110487,0.01777163334190845,0.001625298289582133,-0.00821509025990963,-0.00861671194434166,0.005595207214355469,XArbitraryZVertical,0.01533455983099366,0.008501266060482172,-0.6495454048493027,-0.7601205432425298,0.006997011601924896,0.03435614332556725,-0.9993851780891418
2020-07-29 15:50:11.329 +0200,78531.85198612501,0.0026397705078125,0.039398193359375,-1.00372314453125,78531.834435125,1.414424311721332,0.007338437922494433,-0.03460489858884291,-0.003847000654786825,0.01389140821993351,0.005328500177711248,-0.007094260305166245,-0.00911206379532814,-0.003753662109375,XArbitraryZVertical,0.01553575619928878,0.008452230757950558,-0.6495671627357926,-0.7600984799086432,0.007333978544920683,0.03459799289703369,-0.9993743896484375
2020-07-29 15:50:11.349 +0200,78531.872021125,-0.004669189453125,0.0443878173828125,-1.009506225585938,78531.85447012501,1.414530712344451,0.007540379503627054,-0.03482904206287463,0.01248962804675102,0.01572339609265327,0.006435423623770475,-0.004452967084944248,0.005821362137794495,-0.003350734710693359,XArbitraryZVertical,0.01568607036016361,0.008449127631778301,-0.6496044470776845,-0.7600635003915772,0.00753573514521122,0.0348220020532608,-0.9993650913238525
2020-07-29 15:50:11.368 +0200,78531.892056125,-0.0128326416015625,0.0264434814453125,-0.9961090087890625,78531.874505125,1.414452160586038,0.007746580619704944,-0.03460337229784977,0.03720362856984138,0.01227460242807865,-0.01609697379171848,-0.01432814728468657,0.01165663823485374,-0.01135551929473877,XArbitraryZVertical,0.01566761854289995,0.008296839107860627,-0.6495745755436568,-0.7600911242803777,0.007741865701973438,0.03459646552801132,-0.999371349811554
