rotation-vector.txt

Estimated-heading-accuracy is in radians. The rotation vector represents the orientation of the device as a combination of an angle and an axis, in which the device has rotated through an angle θ around an axis <x, y, z>. The reference coordinate system is defined as a direct orthonormal basis, where: X is defined as the vector product Y.Z (It is tangential to the ground at the device's current location and roughly points East). Y is tangential to the ground at the device's current location and points towards magnetic north. Z points towards the sky and is perpendicular to the ground.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x*sin(θ/2) y*sin(θ/2) z*sin(θ/2) cos(θ/2) estimated-heading-accuracy
3.034 3.024 -0.001414363 0.011730541 -0.9328638 0.36003545 0.0
3.045 3.034 -0.001414363 0.011730541 -0.9328638 0.36003545 0.0
3.054 3.044 -0.0014107907 0.011734241 -0.93286383 0.3600355 0.0
3.065 3.054 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.074 3.064 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.084 3.074 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.094 3.084 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.104 3.094 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.115 3.104 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.124 3.114 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.134 3.124 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.144 3.134 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.154 3.144 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.164 3.154 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.175 3.164 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.184 3.173 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.194 3.183 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.204 3.194 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.215 3.204 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.231 3.216 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.234 3.234 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.244 3.244 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.254 3.253 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.264 3.263 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.274 3.273 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.284 3.284 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.294 3.294 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.305 3.304 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.314 3.314 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.324 3.324 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.334 3.334 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.345 3.344 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.354 3.354 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.365 3.364 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.375 3.374 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.385 3.384 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.394 3.394 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.411 3.404 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.414 3.414 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.424 3.423 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.434 3.434 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.444 3.443 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.454 3.454 -0.0014076062 0.011739053 -0.9328638 0.3600355 0.0
3.464 3.463 -0.0014032708 0.011741807 -0.9328637 0.36003554 0.0
