rotation-vector.txt

Estimated-heading-accuracy is in radians. The rotation vector represents the orientation of the device as a combination of an angle and an axis, in which the device has rotated through an angle θ around an axis <x, y, z>. The reference coordinate system is defined as a direct orthonormal basis, where: X is defined as the vector product Y.Z (It is tangential to the ground at the device's current location and roughly points East). Y is tangential to the ground at the device's current location and points towards magnetic north. Z points towards the sky and is perpendicular to the ground.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x*sin(θ/2) y*sin(θ/2) z*sin(θ/2) cos(θ/2) estimated-heading-accuracy
1.613 1.613 0.05792805 0.016583987 0.004196319 0.99817425 0.0
1.633 1.633 0.058182154 0.01679915 0.004010917 0.9981566 0.0
1.653 1.653 0.057976604 0.016714739 0.0037465405 0.9981711 0.0
1.673 1.673 0.057839442 0.016613185 0.0037275509 0.99818075 0.0
1.693 1.693 0.057975877 0.016904052 0.0036410107 0.9981683 0.0
1.713 1.713 0.058306653 0.017306611 0.0034911442 0.9981426 0.0
1.733 1.733 0.05832792 0.01752251 0.0037594903 0.9981366 0.0
1.752 1.753 0.058191054 0.017580502 0.003953568 0.9981429 0.0
1.773 1.773 0.05829529 0.01761748 0.004035557 0.9981358 0.0
1.793 1.793 0.058387563 0.01771792 0.004739201 0.9981255 0.0
1.813 1.813 0.058389995 0.017635534 0.0053240755 0.99812394 0.0
1.833 1.833 0.05824347 0.017572751 0.005226855 0.99813414 0.0
1.852 1.853 0.05823127 0.017518254 0.0057654507 0.9981328 0.0
1.873 1.873 0.05804062 0.017497523 0.006254043 0.9981412 0.0
1.903 1.893 0.057802558 0.017353669 0.006692936 0.9981548 0.0
1.913 1.913 0.05789167 0.017404182 0.007086439 0.99814606 0.0
1.933 1.933 0.05787979 0.017494047 0.0073604304 0.99814314 0.0
1.953 1.953 0.057955615 0.017469546 0.007598499 0.9981375 0.0
1.973 1.973 0.05792809 0.01720512 0.007837364 0.99814177 0.0
1.993 1.993 0.057768025 0.01701571 0.0082373265 0.9981511 0.0
2.013 2.013 0.05773315 0.01736533 0.008518864 0.99814475 0.0
2.033 2.033 0.057805564 0.017908866 0.008498138 0.99813104 0.0
2.053 2.053 0.057664014 0.018005157 0.008333383 0.99813884 0.0
2.073 2.073 0.05740344 0.017950404 0.008234897 0.9981557 0.0
2.093 2.093 0.05735489 0.018346805 0.008152941 0.998152 0.0
2.113 2.113 0.05761479 0.018130062 0.00789402 0.9981431 0.0
2.133 2.133 0.05789174 0.017522596 0.0073119067 0.99814236 0.0
2.152 2.153 0.057604868 0.0171116 0.006976979 0.9981685 0.0
2.173 2.173 0.05753911 0.017109064 0.006880877 0.99817294 0.0
2.193 2.193 0.057368577 0.017415134 0.00742966 0.99817353 0.0
2.213 2.213 0.057353053 0.017462503 0.0077859485 0.9981709 0.0
2.233 2.233 0.057345867 0.017282316 0.008788378 0.99816614 0.0
2.253 2.253 0.05720585 0.017123418 0.00954179 0.99817 0.0
2.273 2.273 0.056867596 0.01680843 0.01038035 0.9981863 0.0
2.293 2.293 0.05677177 0.017031064 0.01104579 0.99818087 0.0
2.313 2.313 0.057200853 0.017277803 0.011548703 0.99814636 0.0
2.332 2.333 0.05701809 0.017118579 0.011841978 0.9981562 0.0
2.353 2.353 0.056896295 0.016942598 0.011582157 0.9981691 0.0
2.372 2.373 0.05695142 0.017138291 0.011455976 0.9981642 0.0
2.392 2.393 0.05735849 0.017179977 0.011147929 0.99814355 0.0
2.413 2.413 0.057313565 0.016952181 0.010457574 0.99815756 0.0
2.432 2.433 0.05689666 0.01669088 0.009875192 0.9981917 0.0
2.452 2.453 0.056366906 0.0164484 0.009526481 0.99822915 0.0
2.472 2.473 0.056219764 0.016274288 0.009398837 0.9982416 0.0
2.493 2.493 0.056395456 0.016226916 0.009343558 0.9982329 0.0
2.513 2.513 0.05611638 0.01588532 0.008764825 0.9982594 0.0
2.533 2.533 0.05585006 0.015593001 0.008942979 0.99827737 0.0
2.553 2.553 0.055850256 0.015165326 0.00930708 0.9982806 0.0
2.573 2.573 0.05556756 0.014754711 0.009098441 0.9983045 0.0
2.593 2.593 0.055330586 0.014714603 0.00899183 0.9983192 0.0
2.613 2.613 0.055501577 0.0150095485 0.008896032 0.99830616 0.0
2.633 2.633 0.055495176 0.015305184 0.008557204 0.99830496 0.0
2.648 2.643 0.05549905 0.015340145 0.008444122 0.9983052 0.0
2.674 2.653 0.055581264 0.015445555 0.00835211 0.9982999 0.0
2.674 2.663 0.055581264 0.015445555 0.00835211 0.9982999 0.0
2.674 2.673 0.055581264 0.015445555 0.00835211 0.9982999 0.0
2.683 2.683 0.055381007 0.015723668 0.0071632373 0.99831575 0.0
2.693 2.693 0.055086184 0.0155943725 0.007033535 0.9983351 0.0
2.704 2.703 0.054821223 0.015358537 0.006979407 0.9983537 0.0
2.713 2.713 0.05468348 0.01512617 0.007003497 0.9983646 0.0
2.723 2.723 0.054671187 0.014965305 0.0071189418 0.99836695 0.0
2.733 2.733 0.05459225 0.014869723 0.0072752833 0.9983715 0.0
2.743 2.743 0.054419 0.014798507 0.0074252235 0.99838096 0.0
2.757 2.753 0.054164167 0.014764749 0.008009793 0.99839085 0.0
2.763 2.763 0.053963944 0.014764175 0.008528011 0.9983973 0.0
2.774 2.773 0.05389056 0.014844355 0.00896319 0.9983963 0.0
2.784 2.784 0.053837676 0.0149450535 0.009318042 0.9983944 0.0
2.794 2.793 0.053765405 0.015029398 0.0095566185 0.99839485 0.0
2.803 2.803 0.05367458 0.015079284 0.009728958 0.9983972 0.0
2.813 2.813 0.053557828 0.015108895 0.009890562 0.9984015 0.0
2.823 2.823 0.05347084 0.015147454 0.01003591 0.99840415 0.0
