@ HyperIMU -ianovir - 2018
@ Date:Thu Apr 23 11:25:37 GMT+02:00 2020, Sampling Rate:10ms

timestamp,K6DS3TR_Accelerometer.x,K6DS3TR_Accelerometer.y,K6DS3TR_Accelerometer.z,YAS537_Uncalibrated_Magnetometer.x,YAS537_Uncalibrated_Magnetometer.y,YAS537_Uncalibrated_Magnetometer.z,K6DS3TR_Uncalibrated_Gyroscope.x,K6DS3TR_Uncalibrated_Gyroscope.y,K6DS3TR_Uncalibrated_Gyroscope.z,Screen_Orientation_Sensor.x,Screen_Orientation_Sensor.y,Screen_Orientation_Sensor.z,Samsung_Orientation_Sensor.x,Samsung_Orientation_Sensor.y,Samsung_Orientation_Sensor.z
1587633937745,-0.31244332,0.2837129,9.639056,-39.3,-224.79999,-34.1,-0.0421497,0.15699236,0.14844026,-1.0,0.0,0.0,15.834723,-1.6851896,-1.8564206
1587633937750,-0.31244332,0.2837129,9.639056,-39.3,-224.79999,-34.1,-0.0580322,0.16432275,0.15210545,-1.0,0.0,0.0,15.834723,-1.6851896,-1.8564206
1587633937760,-0.36750996,0.33279404,9.522937,-39.3,-224.9,-34.1,-0.03481932,0.10262536,0.13744467,-1.0,0.0,0.0,16.437958,-1.9997629,-2.2098572
1587633937770,-0.38307226,0.40222588,9.356541,-39.3,-224.9,-34.1,0.0012217305,0.040317107,0.106901415,-1.0,0.0,0.0,16.372034,-2.4593647,-2.3444452
1587633937780,-0.37229836,0.3878607,9.3026705,-39.3,-224.9,-34.1,0.037873644,-0.021991149,0.07819075,-1.0,0.0,0.0,16.742102,-2.3853633,-2.2916923
1587633937789,-0.35913026,0.39384618,9.424775,-39.3,-224.9,-34.1,0.07147124,-0.04337143,0.059864793,-1.0,0.0,0.0,16.704578,-2.3906376,-2.1814938
1587633937801,-0.21787235,0.5267244,9.866506,-39.2,-224.9,-34.1,0.06169739,-0.015882496,0.05131268,-1.0,0.0,0.0,16.400888,-3.0551045,-1.2649895
1587633937812,-0.21547815,0.60094464,9.92636,-39.2,-224.9,-34.1,0.002443461,0.037873644,0.04642576,-1.0,0.0,0.0,14.803013,-3.4637315,-1.2435583
1587633937824,-0.22026655,0.61650693,9.854534,-39.2,-225.0,-34.1,-0.057421334,0.09407325,0.04886922,-1.0,0.0,0.0,14.783542,-3.5785222,-1.2804387
1587633937833,-0.21308395,0.50278234,9.736021,-39.2,-225.0,-34.1,-0.07147124,0.13194689,0.0580322,-1.0,0.0,0.0,14.77947,-2.9555674,-1.2537923
1587633937844,-0.10414778,0.5231331,9.702502,-39.2,-225.0,-34.1,-0.031154128,0.14905111,0.080634214,-1.0,0.0,0.0,14.708,-3.0861094,-0.6147455
1587633937856,-0.10055647,0.5554548,9.619903,-39.2,-225.0,-34.1,0.17531833,0.096516706,0.086132,-1.0,0.0,0.0,13.978636,-3.3052278,-0.59842783
1587633937866,-0.24301147,0.46806642,9.8437605,-39.2,-225.09999,-34.1,0.2919936,0.023823744,0.047036625,-1.0,0.0,0.0,13.98102,-2.7216206,-1.4140469
1587633937877,-0.32920274,0.36750996,9.91798,-39.2,-225.09999,-34.1,0.3463606,-0.02321288,0.043982297,-1.0,0.0,0.0,15.185751,-2.1209571,-1.9010912
1587633937888,-0.36631286,0.39743748,10.036493,-39.1,-225.09999,-34.1,0.36896262,-0.054367006,0.0421497,-1.0,0.0,0.0,15.185494,-2.2659705,-2.0907366
1587633937900,-0.4297592,0.47165772,10.067618,-39.1,-225.09999,-34.2,0.35369098,-0.06536258,0.030543262,-1.0,0.0,0.0,16.068922,-2.6799474,-2.4445562
1587633937909,-0.35913026,0.56982,10.09994,-39.1,-225.09999,-34.2,0.29565877,-0.04886922,0.028710667,-1.0,0.0,0.0,16.050955,-3.2270103,-2.0365083
1587633937921,-0.33638534,0.7649474,10.103531,-39.1,-225.2,-34.2,0.19547687,-0.021991149,0.044593163,-1.0,0.0,0.0,15.606639,-4.3275003,-1.9067762
