@ HyperIMU -ianovir - 2018
@ Date:Mon May 04 16:25:32 GMT+02:00 2020, Sampling Rate:10ms

timestamp,K6DS3TR_Accelerometer.x,K6DS3TR_Accelerometer.y,K6DS3TR_Accelerometer.z,YAS537_Uncalibrated_Magnetometer.x,YAS537_Uncalibrated_Magnetometer.y,YAS537_Uncalibrated_Magnetometer.z,K6DS3TR_Uncalibrated_Gyroscope.x,K6DS3TR_Uncalibrated_Gyroscope.y,K6DS3TR_Uncalibrated_Gyroscope.z,Screen_Orientation_Sensor.x,Screen_Orientation_Sensor.y,Screen_Orientation_Sensor.z,Samsung_Orientation_Sensor.x,Samsung_Orientation_Sensor.y,Samsung_Orientation_Sensor.z
1588602333429,-0.08499416,0.020350715,9.800665,-61.300003,-260.0,-108.899994,-0.076358154,0.035430185,0.015271631,-1.0,0.0,0.0,106.17514,0.106922045,-0.52070105
1588602333443,-0.088585466,0.010773907,9.785102,-61.300003,-260.0,-108.899994,-0.077579886,0.034208454,0.013439035,-1.0,0.0,0.0,106.16011,0.10519546,-0.51890564
1588602333454,-0.06943185,-0.023942016,9.752781,-61.300003,-260.0,-108.899994,-0.077579886,0.035430185,0.014049901,-1.0,0.0,0.0,106.14708,0.10449047,-0.5180542
1588602333464,-0.05746084,-0.06584055,9.743204,-61.300003,-260.0,-108.899994,-0.077579886,0.035430185,0.013439035,-1.0,0.0,0.0,106.14709,0.10438995,-0.51702964
1588602333476,-0.051475335,-0.08499416,9.775525,-61.2,-260.0,-108.899994,-0.077579886,0.037873644,0.013439035,-1.0,0.0,0.0,106.14709,0.104994275,-0.5157948
1588602333488,-0.053869538,-0.07062895,9.765948,-61.2,-260.0,-108.899994,-0.07574729,0.03481932,0.014049901,-1.0,0.0,0.0,106.147095,0.10606887,-0.51437724
1588602333499,-0.06344634,-0.04309563,9.787497,-61.2,-260.0,-108.899994,-0.07513642,0.03604105,0.014660766,-1.0,0.0,0.0,106.14711,0.107234046,-0.5129308
1588602333509,-0.046686932,-0.022744916,9.800665,-61.2,-260.0,-109.0,-0.073303826,0.03726278,0.014049901,-1.0,0.0,0.0,106.147095,0.10826721,-0.5112635
1588602333520,-0.06344634,0.022744916,9.817424,-61.2,-260.0,-109.0,-0.07513642,0.036651913,0.015882496,-1.0,0.0,0.0,106.15086,0.10866732,-0.50966704
1588602333531,-0.077811554,0.04189853,9.7958765,-61.300003,-260.0,-109.0,-0.076358154,0.035430185,0.013439035,-1.0,0.0,0.0,106.15086,0.10843203,-0.50825584
1588602333542,-0.077811554,0.04189853,9.7958765,-61.300003,-260.0,-109.0,-0.076358154,0.034208454,0.013439035,-1.0,0.0,0.0,106.14333,0.10760378,-0.5069781
1588602333556,-0.062249243,-0.03232172,9.776723,-61.2,-260.0,-109.0,-0.07696902,0.035430185,0.010995574,-1.0,0.0,0.0,106.14867,0.10572702,-0.5048205
1588602333567,-0.05267244,-0.062249243,9.783905,-61.2,-260.0,-109.0,-0.07696902,0.036651913,0.014049901,-1.0,0.0,0.0,106.14865,0.10554847,-0.5035597
1588602333577,-0.050278235,-0.08140286,9.767146,-61.2,-260.0,-109.1,-0.07696902,0.035430185,0.015882496,-1.0,0.0,0.0,106.14866,0.106053196,-0.50214034
1588602333589,-0.06943185,-0.05626374,9.77792,-61.2,-260.0,-109.0,-0.077579886,0.03481932,0.016493361,-1.0,0.0,0.0,106.14866,0.10688443,-0.5007623
1588602333599,-0.07182605,-0.03232172,9.781511,-61.2,-260.0,-109.0,-0.07269296,0.03481932,0.015882496,-1.0,0.0,0.0,106.1552,0.10771505,-0.49948615
1588602333611,-0.075417355,0.020350715,9.797073,-61.2,-260.0,-109.0,-0.07391469,0.03481932,0.014049901,-1.0,0.0,0.0,106.1617,0.108111635,-0.49706197
1588602333621,-0.088585466,0.021547815,9.791088,-61.2,-260.0,-109.0,-0.07696902,0.03604105,0.015271631,-1.0,0.0,0.0,106.161705,0.10766325,-0.4961371
1588602333633,-0.077811554,0.027533319,9.809045,-61.2,-260.0,-109.0,-0.07574729,0.03481932,0.014660766,-1.0,0.0,0.0,106.16172,0.10683444,-0.49531358
1588602333643,-0.073023155,0.0011971008,9.799467,-61.2,-260.0,-109.0,-0.07696902,0.03481932,0.013439035,-1.0,0.0,0.0,106.16173,0.10593738,-0.49450043
1588602333654,-0.05626374,-0.025139118,9.791088,-61.2,-260.0,-109.0,-0.077579886,0.035430185,0.014049901,-1.0,0.0,0.0,106.165474,0.10527018,-0.4935469
1588602333667,-0.06344634,-0.04309563,9.785102,-61.2,-260.0,-109.1,-0.07696902,0.03481932,0.01282817,-1.0,0.0,0.0,106.1655,0.104973614,-0.49255696
1588602333677,-0.051475335,-0.07182605,9.758766,-61.2,-260.0,-109.1,-0.07696902,0.036651913,0.014660766,-1.0,0.0,0.0,106.16548,0.10527102,-0.49138254
1588602333687,-0.05865794,-0.051475335,9.776723,-61.2,-260.0,-109.1,-0.07513642,0.035430185,0.015271631,-1.0,0.0,0.0,106.16551,0.10586318,-0.49014255
