gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
0.747 0.747 -0.17531833 -0.4361578 -0.1777618 -0.072534144 0.03828903 0.015418237
0.767 0.767 -0.22296582 -0.8509353 -0.34269542 -0.072534144 0.03828903 0.015418237
0.787 0.787 -0.22174409 -1.0867293 -0.25228736 -0.072534144 0.03828903 0.015418237
0.807 0.807 -0.15943582 -1.1129965 -0.018936822 -0.072534144 0.03828903 0.015418237
0.828 0.827 -0.1386664 -0.8680395 -0.02565634 -0.072534144 0.03828903 0.015418237
0.847 0.847 -0.2773328 -0.60048056 -0.14721853 -0.072534144 0.03828903 0.015418237
0.867 0.867 -0.44226643 -1.0219775 -0.21135938 -0.072534144 0.03828903 0.015418237
0.887 0.887 -0.36041048 -1.4428637 -0.18875736 -0.072534144 0.03828903 0.015418237
0.907 0.907 0.04642576 -1.3518448 -0.08735373 -0.072534144 0.03828903 0.015418237
0.927 0.927 0.29810223 -0.6096435 -0.2125811 -0.072534144 0.03828903 0.015418237
0.947 0.947 0.27550024 0.019547688 -0.37751472 -0.072534144 0.03828903 0.015418237
0.967 0.967 0.25167647 0.01038471 -0.3359759 -0.072534144 0.03828903 0.015418237
0.987 0.987 0.25595254 -0.47219884 -0.17592919 -0.072534144 0.03828903 0.015418237
1.007 1.007 0.21685717 -0.6774496 -0.100792766 -0.072534144 0.03828903 0.015418237
1.027 1.027 0.092240654 -0.3200934 -0.08674286 -0.072534144 0.03828903 0.015418237
1.047 1.047 -0.07147124 0.115453534 -0.23457226 -0.072534144 0.03828903 0.015418237
1.067 1.067 0.34208453 0.90102625 -0.31642818 -0.072534144 0.03828903 0.015418237
1.087 1.087 0.13255776 0.9957104 -0.45142943 -0.072534144 0.03828903 0.015418237
1.107 1.107 -0.029932396 0.6768387 -0.39400807 -0.072534144 0.03828903 0.015418237
1.127 1.127 -0.15577064 0.7415904 -0.35185838 -0.072534144 0.03828903 0.015418237
1.147 1.147 -0.1966986 0.74464476 -0.48380527 -0.072534144 0.03828903 0.015418237
1.167 1.167 -0.055588737 0.64996064 -0.593761 -0.072534144 0.03828903 0.015418237
1.187 1.187 0.01160644 0.6585127 -0.7110472 -0.072534144 0.03828903 0.015418237
1.207 1.207 0.0842994 1.1753048 -0.9370673 -0.072534144 0.03828903 0.015418237
1.227 1.227 0.20891592 1.5974126 -1.2999213 -0.072534144 0.03828903 0.015418237
1.247 1.247 0.42577308 1.8796324 -1.3469579 -0.072534144 0.03828903 0.015418237
1.267 1.267 0.36835176 1.7605137 -1.2076806 -0.072534144 0.03828903 0.015418237
1.287 1.287 0.7696902 1.772731 -1.5925257 -0.072534144 0.03828903 0.015418237
1.308 1.307 1.0262536 2.6865854 -2.2583687 -0.072534144 0.03828903 0.015418237
1.328 1.327 0.71837753 3.0121765 -2.261423 -0.072534144 0.03828903 0.015418237
1.347 1.347 0.95417154 2.6768115 -2.1661282 -0.072534144 0.03828903 0.015418237
1.372 1.367 1.3518448 2.0641136 -2.456289 -0.072534144 0.03828903 0.015418237
1.387 1.387 0.6792821 2.3878722 -2.5045476 -0.072534144 0.03828903 0.015418237
1.407 1.407 0.1001819 2.5729644 -2.6627617 -0.072534144 0.03828903 0.015418237
1.427 1.427 0.6743952 2.5216517 -2.8612928 -0.072534144 0.03828903 0.015418237
1.447 1.447 1.6542231 1.9553796 -2.919936 -0.072534144 0.03828903 0.015418237
1.467 1.467 1.4587462 1.6548339 -3.0610456 -0.072534144 0.03828903 0.015418237
1.487 1.487 0.14782938 1.5931365 -3.1031954 -0.072534144 0.03828903 0.015418237
1.507 1.507 0.398895 1.4605788 -3.499647 -0.072534144 0.03828903 0.015418237
1.527 1.527 1.459357 0.7874053 -4.08791 -0.072534144 0.03828903 0.015418237
1.547 1.547 1.3836098 0.8228355 -4.5888195 -0.072534144 0.03828903 0.015418237
1.567 1.567 0.20830505 1.65911 -4.73726 -0.072534144 0.03828903 0.015418237
1.588 1.587 -0.09468412 1.8955148 -4.7531424 -0.072534144 0.03828903 0.015418237
1.607 1.607 0.61391956 1.1404854 -4.9889364 -0.072534144 0.03828903 0.015418237
1.627 1.627 1.2235631 0.070249505 -5.53505 -0.072534144 0.03828903 0.015418237
1.648 1.647 0.49357912 0.34513888 -5.2283955 -0.072534144 0.03828903 0.015418237
1.667 1.667 -0.32070425 1.2089024 -4.632191 -0.072534144 0.03828903 0.015418237
1.687 1.687 0.3549127 1.1203269 -4.6224174 -0.072534144 0.03828903 0.015418237
1.708 1.707 1.2443326 -0.2321288 -4.6285257 -0.072534144 0.03828903 0.015418237
1.728 1.727 1.8875736 -1.6065756 -4.4208317 -0.072534144 0.03828903 0.015418237
1.748 1.747 1.7654005 -1.6041322 -4.048204 -0.072534144 0.03828903 0.015418237
1.768 1.767 0.915687 -0.79045963 -3.767206 -0.072534144 0.03828903 0.015418237
1.788 1.787 0.7965683 -0.711658 -3.7562103 -0.072534144 0.03828903 0.015418237
1.808 1.807 1.1795808 -1.4935656 -3.7134497 -0.072534144 0.03828903 0.015418237
1.828 1.827 1.5546521 -1.7116444 -3.2699616 -0.072534144 0.03828903 0.015418237
1.848 1.847 1.8881844 -1.4001031 -2.7317894 -0.072534144 0.03828903 0.015418237
1.867 1.867 2.021353 -1.2974777 -2.470339 -0.072534144 0.03828903 0.015418237
1.888 1.887 2.0659463 -1.6181821 -2.1001546 -0.072534144 0.03828903 0.015418237
1.907 1.907 2.275473 -2.1398609 -1.6670512 -0.072534144 0.03828903 0.015418237
1.927 1.927 2.7085764 -2.1630738 -1.2425 -0.072534144 0.03828903 0.015418237
1.951 1.947 2.9633074 -2.1972823 -0.6743952 -0.072534144 0.03828903 0.015418237
1.967 1.967 3.2626312 -2.5503623 -0.17287487 -0.072534144 0.03828903 0.015418237
1.987 1.987 3.6346483 -3.1905491 0.44043383 -0.072534144 0.03828903 0.015418237
2.008 2.007 3.9455786 -3.486208 0.86437434 -0.072534144 0.03828903 0.015418237
2.031 2.027 4.0555344 -3.068987 0.8729264 -0.072534144 0.03828903 0.015418237
2.048 2.047 3.9180896 -2.6151142 0.88514376 -0.072534144 0.03828903 0.015418237
2.068 2.067 4.021326 -3.0396655 1.3671165 -0.072534144 0.03828903 0.015418237
2.088 2.087 4.4855833 -3.450167 2.293188 -0.072534144 0.03828903 0.015418237
2.107 2.107 4.936402 -3.232699 2.9003882 -0.072534144 0.03828903 0.015418237
2.128 2.127 5.000543 -2.8612928 3.046385 -0.072534144 0.03828903 0.015418237
2.148 2.147 4.813618 -3.3334916 3.209486 -0.072534144 0.03828903 0.015418237
2.167 2.167 4.918076 -3.5619552 3.6340373 -0.072534144 0.03828903 0.015418237
2.187 2.187 5.1960196 -2.7849348 4.0414844 -0.072534144 0.03828903 0.015418237
2.208 2.207 4.9541173 -2.605951 4.3285913 -0.072534144 0.03828903 0.015418237
2.227 2.227 4.8185053 -2.8570168 4.436714 -0.072534144 0.03828903 0.015418237
2.247 2.247 4.7714686 -2.7269025 4.448321 -0.072534144 0.03828903 0.015418237
2.267 2.267 4.5185704 -1.6829338 4.387234 -0.072534144 0.03828903 0.015418237
2.287 2.287 4.4990225 -1.2589933 4.5350637 -0.072534144 0.03828903 0.015418237
2.307 2.307 4.532009 -2.0952678 4.8698177 -0.072534144 0.03828903 0.015418237
2.329 2.327 4.568661 -2.1966715 4.89242 -0.072534144 0.03828903 0.015418237
2.347 2.347 4.561331 -1.5430456 4.7665815 -0.072534144 0.03828903 0.015418237
2.367 2.367 4.8020115 -1.210124 4.5949283 -0.072534144 0.03828903 0.015418237
2.387 2.387 4.9913797 -1.8026633 4.138001 -0.072534144 0.03828903 0.015418237
2.407 2.407 4.365854 -1.53205 3.671911 -0.072534144 0.03828903 0.015418237
2.427 2.427 4.6303587 -0.63163465 3.0201178 -0.072534144 0.03828903 0.015418237
2.447 2.447 4.8844786 0.13927728 2.5118778 -0.072534144 0.03828903 0.015418237
2.467 2.467 4.283998 -0.78984874 2.4092526 -0.072534144 0.03828903 0.015418237
2.487 2.487 3.4306192 -0.5149594 2.3194554 -0.072534144 0.03828903 0.015418237
2.507 2.507 3.8136318 -0.4465425 2.6456573 -0.072534144 0.03828903 0.015418237
2.527 2.527 3.7720928 -1.2229522 3.0201178 -0.072534144 0.03828903 0.015418237
2.547 2.547 3.1984904 -1.7024814 3.1154127 -0.072534144 0.03828903 0.015418237
2.567 2.567 3.0769281 -1.1178834 2.4373524 -0.072534144 0.03828903 0.015418237
2.587 2.587 3.2284229 -0.7134906 1.7269161 -0.072534144 0.03828903 0.015418237
2.607 2.607 3.517362 0.43310347 0.84788096 -0.072534144 0.03828903 0.015418237
2.627 2.627 3.43123 0.83260936 0.5589417 -0.072534144 0.03828903 0.015418237
2.648 2.647 2.9547553 0.8949176 0.9089675 -0.072534144 0.03828903 0.015418237
2.668 2.667 2.8490756 0.9669997 0.960891 -0.072534144 0.03828903 0.015418237
2.688 2.687 2.9639182 1.0183123 0.8582657 -0.072534144 0.03828903 0.015418237
2.708 2.707 3.1367931 1.1814134 0.4392121 -0.072534144 0.03828903 0.015418237
2.728 2.727 3.5589008 1.7311921 -0.0018325958 -0.072534144 0.03828903 0.015418237
2.748 2.747 3.6609154 2.076331 -0.19425514 -0.072534144 0.03828903 0.015418237
2.768 2.767 3.7794232 1.9016235 -0.26145032 -0.072534144 0.03828903 0.015418237
2.788 2.787 3.8008037 1.4337007 0.1020145 -0.072534144 0.03828903 0.015418237
2.808 2.807 3.640146 1.7311921 0.48197266 -0.072534144 0.03828903 0.015418237
2.828 2.827 3.3151658 1.4245378 0.84421575 -0.072534144 0.03828903 0.015418237
2.847 2.847 2.7409523 1.1184943 1.151481 -0.072534144 0.03828903 0.015418237
2.867 2.867 2.5357015 1.1795808 0.95905846 -0.072534144 0.03828903 0.015418237
2.887 2.887 2.8252518 1.0305296 0.516792 -0.072534144 0.03828903 0.015418237
2.907 2.907 3.1282408 1.065349 -0.04642576 -0.072534144 0.03828903 0.015418237
2.927 2.927 3.4825428 1.1905763 -0.33292156 -0.072534144 0.03828903 0.015418237
2.947 2.947 2.850908 1.1924089 -0.20769419 -0.072534144 0.03828903 0.015418237
2.967 2.967 2.26631 1.0629056 -0.80878556 -0.072534144 0.03828903 0.015418237
2.987 2.987 2.0879374 1.3805555 -2.2094996 -0.072534144 0.03828903 0.015418237
3.007 3.007 2.7311785 1.4972308 -3.4746015 -0.072534144 0.03828903 0.015418237
3.028 3.027 3.8154643 1.5442673 -3.940081 -0.072534144 0.03828903 0.015418237
3.047 3.047 3.8050797 1.518611 -4.1825943 -0.072534144 0.03828903 0.015418237
3.067 3.067 3.1111367 1.3060299 -5.032919 -0.072534144 0.03828903 0.015418237
3.087 3.087 2.3890939 1.1673635 -5.856365 -0.072534144 0.03828903 0.015418237
3.107 3.107 2.1813998 1.1673635 -5.4140987 -0.072534144 0.03828903 0.015418237
3.127 3.127 2.2162192 1.3487904 -4.393343 -0.072534144 0.03828903 0.015418237
3.147 3.147 2.4165828 1.1404854 -3.8063014 -0.072534144 0.03828903 0.015418237
3.167 3.167 2.5228734 0.22418754 -4.310876 -0.072534144 0.03828903 0.015418237
3.187 3.187 2.1343632 -0.07452556 -5.3481255 -0.072534144 0.03828903 0.015418237
3.208 3.207 1.922393 0.61391956 -6.1782913 -0.072534144 0.03828903 0.015418237
3.227 3.227 2.4599543 1.2431108 -6.4843345 -0.072534144 0.03828903 0.015418237
3.247 3.247 3.1074715 1.8912388 -6.1843996 -0.072534144 0.03828903 0.015418237
3.267 3.267 3.2522466 0.39461896 -5.5991907 -0.072534144 0.03828903 0.015418237
3.287 3.287 2.3835962 -0.90408057 -5.66211 -0.072534144 0.03828903 0.015418237
3.307 3.307 1.0537425 -0.82527894 -6.1446934 -0.072534144 0.03828903 0.015418237
3.327 3.327 0.79290307 0.40744713 -6.6394944 -0.072534144 0.03828903 0.015418237
3.347 3.347 1.9682078 1.9474384 -6.943705 -0.072534144 0.03828903 0.015418237
3.368 3.367 3.4507778 1.6749926 -6.9015555 -0.072534144 0.03828903 0.015418237
3.387 3.387 2.9119947 0.22296582 -6.7799935 -0.072534144 0.03828903 0.015418237
3.407 3.407 1.6786577 -0.56077427 -6.4574566 -0.072534144 0.03828903 0.015418237
3.427 3.427 1.3115277 0.21746802 -6.358496 -0.072534144 0.03828903 0.015418237
3.447 3.447 2.3371704 1.427592 -6.572299 -0.072534144 0.03828903 0.015418237
3.467 3.467 2.9119947 0.84299403 -6.423859 -0.072534144 0.03828903 0.015418237
3.487 3.487 2.4904976 -0.6072 -5.7983327 -0.072534144 0.03828903 0.015418237
3.507 3.507 2.2608123 -0.8142834 -5.434868 -0.072534144 0.03828903 0.015418237
3.527 3.527 2.2999077 0.09285152 -5.5649824 -0.072534144 0.03828903 0.015418237
3.547 3.547 2.5497515 0.79779 -5.765957 -0.072534144 0.03828903 0.015418237
3.567 3.567 2.360994 0.2284636 -5.526498 -0.072534144 0.03828903 0.015418237
3.587 3.587 2.4269676 -0.75319684 -4.8973064 -0.072534144 0.03828903 0.015418237
3.607 3.607 2.5925121 -0.7874053 -4.597983 -0.072534144 0.03828903 0.015418237
3.627 3.627 2.6743681 -0.37751472 -4.373795 -0.072534144 0.03828903 0.015418237
3.647 3.647 2.5100453 -0.1881465 -4.021937 -0.072534144 0.03828903 0.015418237
3.667 3.667 2.5240953 -0.25411993 -3.3518176 -0.072534144 0.03828903 0.015418237
3.687 3.687 2.7128525 -0.3005457 -2.2821925 -0.072534144 0.03828903 0.015418237
3.707 3.707 2.9608638 -0.2773328 -1.6157386 -0.072534144 0.03828903 0.015418237
3.727 3.727 3.3243287 -0.4111123 -0.82833326 -0.072534144 0.03828903 0.015418237
3.747 3.747 3.6505308 -1.0488557 0.08002335 -0.072534144 0.03828903 0.015418237
3.767 3.767 3.9419134 -1.5082263 0.7812967 -0.072534144 0.03828903 0.015418237
3.787 3.787 4.01705 -1.5925257 0.84604836 -0.072534144 0.03828903 0.015418237
3.807 3.807 3.9382482 -1.4294246 0.56688297 -0.072534144 0.03828903 0.015418237
3.827 3.827 3.876551 -1.5351044 0.59559363 -0.072534144 0.03828903 0.015418237
3.847 3.847 4.004222 -1.949271 0.7635816 -0.072534144 0.03828903 0.015418237
3.867 3.867 4.1050143 -2.1056526 0.9987647 -0.072534144 0.03828903 0.015418237
3.887 3.887 4.5478916 -2.0427334 1.4813483 -0.072534144 0.03828903 0.015418237
3.907 3.907 4.8123965 -2.2534819 2.1019874 -0.072534144 0.03828903 0.015418237
3.927 3.927 5.0341406 -2.4263568 2.5350907 -0.072534144 0.03828903 0.015418237
3.947 3.947 5.177083 -2.7275133 2.9394836 -0.072534144 0.03828903 0.015418237
3.967 3.967 5.4440312 -2.7281241 3.5460727 -0.072534144 0.03828903 0.015418237
3.987 3.987 5.4012704 -2.5919013 4.134947 -0.072534144 0.03828903 0.015418237
4.008 4.007 5.48557 -2.7708848 4.656015 -0.072534144 0.03828903 0.015418237
4.027 4.027 5.7238073 -3.4104607 5.688988 -0.072534144 0.03828903 0.015418237
4.047 4.047 5.8038306 -3.0213394 6.696305 -0.072534144 0.03828903 0.015418237
4.067 4.067 5.389664 -2.6597073 7.20821 -0.072534144 0.03828903 0.015418237
4.087 4.087 4.783075 -2.6774223 7.2741833 -0.072534144 0.03828903 0.015418237
4.107 4.107 4.312709 -2.9535334 7.4275107 -0.072534144 0.03828903 0.015418237
4.127 4.127 4.0726385 -2.9095511 7.4574428 -0.072534144 0.03828903 0.015418237
4.147 4.147 3.9938369 -2.2632558 6.740898 -0.072534144 0.03828903 0.015418237
4.167 4.167 3.849062 -1.2125676 5.488624 -0.072534144 0.03828903 0.015418237
4.187 4.187 3.8124099 -0.7104363 3.965737 -0.072534144 0.03828903 0.015418237
4.207 4.207 3.994448 -0.48258355 2.4483478 -0.072534144 0.03828903 0.015418237
4.227 4.227 4.87165 -0.19608775 1.4923438 -0.072534144 0.03828903 0.015418237
4.247 4.247 5.128214 -0.4092797 1.7617353 -0.072534144 0.03828903 0.015418237
4.267 4.267 4.8215594 -0.5705481 2.2999077 -0.072534144 0.03828903 0.015418237
4.287 4.287 4.3237042 -0.8222246 2.670703 -0.072534144 0.03828903 0.015418237
4.309 4.308 3.8508945 -0.43982297 2.50638 -0.072534144 0.03828903 0.015418237
4.327 4.327 4.0182714 0.15149458 2.1887302 -0.072534144 0.03828903 0.015418237
4.349 4.348 4.035987 0.20219639 2.0549507 -0.072534144 0.03828903 0.015418237
4.367 4.367 3.8185186 0.13805555 2.162463 -0.072534144 0.03828903 0.015418237
4.387 4.387 3.657861 -0.009773844 2.1325307 -0.072534144 0.03828903 0.015418237
4.407 4.407 3.5387423 0.08124508 2.1276436 -0.072534144 0.03828903 0.015418237
4.427 4.427 3.5424075 -0.06169739 2.1923954 -0.072534144 0.03828903 0.015418237
4.447 4.447 3.4367278 -0.1301143 2.081218 -0.072534144 0.03828903 0.015418237
4.467 4.467 3.1227431 -0.089186326 2.0060816 -0.072534144 0.03828903 0.015418237
4.487 4.487 2.9529226 0.05497787 2.071444 -0.072534144 0.03828903 0.015418237
4.507 4.507 2.869845 0.15332718 2.1252003 -0.072534144 0.03828903 0.015418237
4.527 4.527 2.5992317 -0.059253927 2.2131648 -0.072534144 0.03828903 0.015418237
4.548 4.547 2.2021692 -0.1160644 2.1496348 -0.072534144 0.03828903 0.015418237
4.567 4.567 2.302351 -0.1685988 1.8081611 -0.072534144 0.03828903 0.015418237
4.587 4.587 2.3823745 -0.051923547 1.4746287 -0.072534144 0.03828903 0.015418237
4.607 4.607 2.3970351 0.015882496 1.3432927 -0.072534144 0.03828903 0.015418237
4.627 4.627 2.1887302 0.103847094 1.4905112 -0.072534144 0.03828903 0.015418237
4.647 4.647 1.9107865 0.14110987 1.6646078 -0.072534144 0.03828903 0.015418237
4.667 4.667 1.6517797 0.20708331 1.5803084 -0.072534144 0.03828903 0.015418237
4.687 4.687 1.8142698 0.19975294 1.2712106 -0.072534144 0.03828903 0.015418237
4.707 4.707 2.1239784 0.2284636 1.0207558 -0.072534144 0.03828903 0.015418237
4.727 4.727 2.193617 0.33108896 0.8258898 -0.072534144 0.03828903 0.015418237
4.747 4.747 2.112983 0.44776422 0.7470882 -0.072534144 0.03828903 0.015418237
4.767 4.767 2.0237966 0.45814893 0.6597345 -0.072534144 0.03828903 0.015418237
4.787 4.787 2.1875083 0.62125 0.5027421 -0.072534144 0.03828903 0.015418237
4.807 4.807 2.4092526 0.66339964 0.44532076 -0.072534144 0.03828903 0.015418237
4.827 4.827 2.64749 0.7067711 0.11362094 -0.072534144 0.03828903 0.015418237
4.847 4.847 2.7507262 0.7556403 -0.33292156 -0.072534144 0.03828903 0.015418237
4.867 4.867 2.5827382 0.9401216 -0.6542367 -0.072534144 0.03828903 0.015418237
4.887 4.887 2.579684 1.6505579 -0.79412484 -0.072534144 0.03828903 0.015418237
4.907 4.907 2.8955014 1.6261233 -0.9407325 -0.072534144 0.03828903 0.015418237
4.927 4.927 3.3890803 1.4752395 -1.6487253 -0.072534144 0.03828903 0.015418237
4.947 4.947 3.5570683 1.3970488 -2.6316075 -0.072534144 0.03828903 0.015418237
4.967 4.967 3.196047 1.5711454 -3.5051448 -0.072534144 0.03828903 0.015418237
4.987 4.987 2.7006352 1.65911 -3.6994 -0.072534144 0.03828903 0.015418237
5.007 5.007 2.204002 1.582141 -2.5949554 -0.072534144 0.03828903 0.015418237
5.027 5.027 1.6639969 1.5210545 -2.0738876 -0.072534144 0.03828903 0.015418237
5.047 5.047 1.0451905 1.5057828 -2.3964243 -0.072534144 0.03828903 0.015418237
5.067 5.067 0.7098254 1.2461652 -2.9400945 -0.072534144 0.03828903 0.015418237
5.087 5.087 1.3903292 0.9999864 -2.9248228 -0.072534144 0.03828903 0.015418237
5.107 5.107 2.3047945 1.6884315 -2.7953193 -0.072534144 0.03828903 0.015418237
5.127 5.127 2.8258626 2.0482311 -3.2907312 -0.072534144 0.03828903 0.015418237
5.147 5.147 2.670703 1.6126842 -4.0927973 -0.072534144 0.03828903 0.015418237
5.167 5.167 2.189341 0.9193522 -4.7531424 -0.072534144 0.03828903 0.015418237
5.187 5.187 2.2730296 0.5002986 -4.769025 -0.072534144 0.03828903 0.015418237
5.207 5.207 3.3017266 1.9749273 -4.436714 -0.072534144 0.03828903 0.015418237
5.227 5.227 3.92542 2.4593434 -4.555833 -0.072534144 0.03828903 0.015418237
5.247 5.247 3.758043 1.8252654 -4.8966956 -0.072534144 0.03828903 0.015418237
5.268 5.267 2.9681942 1.1545353 -5.266269 -0.072534144 0.03828903 0.015418237
5.287 5.287 2.4862216 1.2522738 -5.580865 -0.072534144 0.03828903 0.015418237
5.307 5.307 3.010344 2.026851 -5.8533106 -0.072534144 0.03828903 0.015418237
5.327 5.327 3.7409387 4.094019 -6.432411 -0.072534144 0.03828903 0.015418237
5.348 5.347 3.7641516 4.7586403 -6.5710773 -0.072534144 0.03828903 0.015418237
5.367 5.367 3.4593298 4.1404448 -6.450126 -0.072534144 0.03828903 0.015418237
5.388 5.387 3.335935 3.2779028 -6.21983 -0.072534144 0.03828903 0.015418237
5.408 5.407 2.7818804 2.6829202 -6.0720005 -0.072534144 0.03828903 0.015418237
5.427 5.427 3.213762 4.6169195 -6.6981373 -0.072534144 0.03828903 0.015418237
5.447 5.447 4.223522 6.3126817 -7.1685038 -0.072534144 0.03828903 0.015418237
5.467 5.467 4.437936 5.1880784 -6.4525695 -0.072534144 0.03828903 0.015418237
5.487 5.487 4.238183 3.2088752 -5.839872 -0.072534144 0.03828903 0.015418237
5.507 5.507 3.8380663 1.8240436 -5.312695 -0.072534144 0.03828903 0.015418237
5.527 5.527 3.8496728 2.2278256 -5.222287 -0.072534144 0.03828903 0.015418237
5.547 5.547 3.8246274 3.3872478 -4.6572366 -0.072534144 0.03828903 0.015418237
5.567 5.567 4.347528 2.7776043 -3.7372735 -0.072534144 0.03828903 0.015418237
5.587 5.587 4.9565606 1.5167783 -3.0641 -0.072534144 0.03828903 0.015418237
5.607 5.607 5.357899 1.0115929 -2.8411343 -0.072534144 0.03828903 0.015418237
5.627 5.627 3.8111882 1.7024814 -2.4452937 -0.072534144 0.03828903 0.015418237
5.647 5.647 2.4801128 2.5686884 -2.1374176 -0.072534144 0.03828903 0.015418237
5.667 5.667 3.255301 2.176513 -1.5699236 -0.072534144 0.03828903 0.015418237
5.687 5.687 3.8014145 1.4257594 -1.0329732 -0.072534144 0.03828903 0.015418237
5.707 5.707 3.9522982 1.0036516 -0.9285152 -0.072534144 0.03828903 0.015418237
5.727 5.727 3.4941492 1.1808025 -1.0311406 -0.072534144 0.03828903 0.015418237
5.747 5.747 2.723848 1.5619824 -1.1246029 -0.072534144 0.03828903 0.015418237
5.767 5.767 3.1221323 1.1441506 -0.87109387 -0.072534144 0.03828903 0.015418237
5.787 5.787 3.7238345 0.03604105 -0.1282817 -0.072534144 0.03828903 0.015418237
5.807 5.807 4.1263947 -1.2046263 0.77763146 -0.072534144 0.03828903 0.015418237
5.827 5.827 4.0585885 -1.2272283 1.1160508 -0.072534144 0.03828903 0.015418237
5.847 5.847 3.4177911 -0.6096435 1.1417072 -0.072534144 0.03828903 0.015418237
5.867 5.867 3.7274997 -0.852157 1.2632693 -0.072534144 0.03828903 0.015418237
5.887 5.887 3.8692205 -1.7201965 1.649947 -0.072534144 0.03828903 0.015418237
5.907 5.907 3.8692205 -2.3176227 1.8344283 -0.072534144 0.03828903 0.015418237
5.927 5.927 4.0323215 -2.4642303 1.7825048 -0.072534144 0.03828903 0.015418237
5.947 5.947 4.420221 -2.3371704 1.5968018 -0.072534144 0.03828903 0.015418237
5.967 5.967 4.5478916 -2.802039 1.9083431 -0.072534144 0.03828903 0.015418237
5.987 5.987 4.773912 -3.5851681 2.2046127 -0.072534144 0.03828903 0.015418237
6.007 6.007 5.137377 -4.1728206 2.1881194 -0.072534144 0.03828903 0.015418237
6.027 6.027 5.415931 -4.627304 2.1502457 -0.072534144 0.03828903 0.015418237
6.047 6.047 5.482516 -4.2540655 1.953547 -0.072534144 0.03828903 0.015418237
6.067 6.067 5.658445 -3.5876117 1.5992452 -0.072534144 0.03828903 0.015418237
