gyroscope-calibrated.txt

All values are in radians/second.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
4.916 4.914 -0.16721825 -0.056602776 0.005791002
4.925 4.924 -0.15988787 -0.03949855 0.0070127314
4.935 4.934 -0.100633934 -0.06087883 0.010067058
4.945 4.944 -0.06642549 -0.05599191 0.0143431155
4.955 4.954 -0.033438757 -0.010177016 0.0143431155
4.965 4.964 -0.0071715564 -0.01078788 0.011899653
4.975 4.974 -0.014501937 8.1855804E-4 0.01373225
4.985 4.984 -0.039547414 0.030750956 0.01373225
4.995 4.994 -0.051153854 0.049687777 0.025949553
5.005 5.004 -0.027330108 0.06679201 0.03816686
5.015 5.014 0.024593439 0.0686246 0.03266907
5.025 5.024 0.07468439 0.038692202 0.039999455
5.035 5.034 0.113168895 0.020366248 0.056492817
5.045 5.044 0.12905139 -0.0052900948 0.05466022
5.055 5.054 0.11622323 -0.008955285 0.05588195
5.065 5.064 0.105838515 -0.049272392 0.055271085
5.075 5.074 0.0814039 -0.0877569 0.043664645
5.085 5.084 0.045973722 -0.093254685 0.030836474
5.095 5.094 0.01420873 -0.09081122 0.022895228
5.105 5.104 -0.012058474 -0.09264383 0.019230038
5.115 5.114 -0.020610586 -0.08225912 0.022284362
5.125 5.124 -0.013891071 -0.05599191 0.021673497
5.135 5.134 7.6969713E-4 -0.05599191 0.03144734
5.145 5.144 -0.0028954968 -0.008344419 0.03938859
5.154 5.154 -0.0096150115 0.016090188 0.05893628
5.165 5.164 -0.025497511 0.021587979 0.058325414
5.175 5.174 -0.04626693 0.027085762 0.052827623
5.185 5.184 -0.07009067 0.022809707 0.043664645
5.195 5.194 -0.08414057 0.011814132 0.033890802
5.205 5.204 -0.09330355 0.010592401 0.032058205
5.215 5.214 -0.112240374 0.027085762 0.029614747
5.225 5.224 -0.12751201 0.038692202 0.020451766
5.234 5.234 -0.12873374 0.038081337 0.013121384
5.244 5.244 -0.116516426 0.044189993 0.015564845
5.254 5.254 -0.09208183 0.06557028 0.033890802
5.265 5.264 -0.06337115 0.07778758 0.043664645
5.274 5.274 -0.06947981 0.020366248 0.041221183
5.284 5.284 -0.08352971 -0.040720277 0.04061032
5.294 5.294 -0.10246654 -0.052937582 0.039999455
5.304 5.304 -0.10429913 -0.021783456 0.03633426
5.314 5.314 -0.089027494 0.011814132 0.02778215
5.325 5.324 -0.054819047 0.033805285 0.0143431155
5.335 5.334 -0.013891071 0.033805285 0.005791002
5.345 5.344 0.01787392 0.028307494 -9.285165E-4
5.355 5.354 0.030702092 0.01853365 -0.0045937076
5.365 5.364 0.02581517 0.014868461 -0.020476203
5.375 5.374 0.026426036 0.020366248 -0.027806588
5.385 5.384 0.042919397 0.02525317 -0.027195722
5.395 5.394 0.062467083 0.025864031 -0.030250046
5.405 5.404 0.08079304 0.028307494 -0.035747834
5.417 5.414 0.099729866 0.028307494 -0.033304375
5.425 5.424 0.10644938 0.019144516 -0.029639184
5.436 5.434 0.10034073 0.0020402893 -0.021087069
5.445 5.444 0.0850691 -0.029113838 -0.019865338
5.456 5.454 0.07896045 -0.061489694 -0.019865338
5.465 5.464 0.076516986 -0.0755396 -0.01070236
5.474 5.474 0.08751256 -0.032168165 -0.0027611125
5.484 5.484 0.086901695 0.017922785 0.007623597
5.498 5.494 0.083847366 0.05213124 0.01617571
5.505 5.504 0.06674314 0.057018165 0.01373225
5.514 5.514 0.045973722 0.03624874 0.013121384
5.524 5.524 0.034978148 0.006927211 0.013121384
5.534 5.534 0.026426036 -0.016285667 0.018008307
5.544 5.544 0.023371708 -0.04316374 0.0143431155
5.554 5.554 0.019095652 -0.06943095 0.011899653
5.564 5.564 0.015430462 -0.085924305 0.0033475403
5.574 5.574 0.019095652 -0.068209216 0.0033475403
5.584 5.584 0.031312957 -0.048661526 0.0015149442
5.595 5.594 0.049028046 -0.0052900948 -0.0058154385
5.605 5.604 0.06735401 0.010592401 -0.0027611125
5.615 5.614 0.06735401 0.0038728863 -0.0033719772
5.625 5.624 0.05758016 -0.012620477 -0.021087069
5.635 5.634 0.01054354 -0.033389896 -0.0363587
5.645 5.644 -0.037714817 -0.042552873 -0.05590639
5.655 5.654 -0.06092769 -0.040720277 -0.064458504
5.665 5.664 -0.052986443 -0.029724702 -0.06873456
5.675 5.674 -0.017556265 -0.03400076 -0.06934542
5.685 5.684 0.019095652 -0.05171585 -0.06690196
5.695 5.694 0.02825863 -0.070041806 -0.06384764
5.705 5.704 -0.0053389594 -0.085924305 -0.074843206
5.717 5.714 -0.06276029 -0.14334564 -0.09988868
5.725 5.724 -0.11285125 -0.1775541 -0.12554502
5.734 5.734 -0.11468384 -0.22825591 -0.15364483
5.745 5.744 -0.042601734 -0.28384465 -0.17441425
5.755 5.754 0.05758016 -0.40174162 -0.18785328
5.765 5.764 0.16997936 -0.5459058 -0.19029674
5.774 5.774 0.4723577 -0.5929425 -0.043689083
5.784 5.784 0.47296852 -0.36264625 0.024727821
5.796 5.794 0.28848723 -0.15373035 0.052216757
5.804 5.804 0.04536286 0.01853365 0.012510519
5.814 5.814 -0.063982025 0.08450709 0.008234463
5.824 5.824 -0.15622267 0.09183748 -0.0082589
5.834 5.834 -0.2557937 0.072289795 -0.029639184
5.845 5.844 -0.3669712 0.033805285 -0.03880216
5.854 5.854 -0.47081828 -0.038887683 -0.041245624
5.864 5.864 -0.5105245 -0.12074363 -0.03880216
5.874 5.874 -0.4366098 -0.15006515 -0.011313225
5.884 5.884 -0.23563515 -0.0877569 0.02778215
5.896 5.895 -0.03588222 0.035637874 0.06076887
5.904 5.904 0.088123426 0.184689 0.0815383
5.914 5.914 0.1553186 0.3135816 0.06015801
5.924 5.924 0.123553604 0.30136427 0.042442914
5.934 5.934 0.04536286 0.2457755 0.022284362
5.945 5.944 -0.038936548 0.18713245 0.0033475403
5.954 5.954 -0.09452528 0.15109141 -0.01070236
5.964 5.964 -0.09757961 0.14131756 -0.013756687
5.974 5.974 -0.04871039 0.15597832 9.040795E-4
5.984 5.984 0.02214998 0.19385198 0.01617571
5.995 5.994 0.09789727 0.22928216 0.029614747
6.004 6.004 0.14554477 0.2305039 0.02900388
6.014 6.014 0.13699265 0.18957591 0.019230038
6.024 6.024 0.067964874 0.101611316 -0.01070236
6.034 6.034 0.033145554 0.031972688 -0.007648034
6.044 6.044 0.02214998 -0.030946434 -0.0021502469
6.054 6.054 0.04414113 -0.061489694 9.040795E-4
6.064 6.064 0.07040833 -0.056602776 0.0064018657
6.074 6.074 0.10217333 -0.0315573 0.01373225
6.084 6.084 0.12416448 -0.025448646 0.021673497
6.094 6.094 0.12599707 -0.03644422 0.030836474
6.104 6.104 0.10889284 -0.03644422 0.034501668
6.114 6.114 0.09056689 -0.03644422 0.030836474
6.124 6.124 0.07834958 -0.03949855 0.02778215
6.134 6.134 0.08018218 -0.03644422 0.020451766
6.144 6.144 0.094232075 -0.025448646 0.018008307
6.154 6.154 0.09117775 -0.01078788 0.023506094
6.164 6.164 0.07163006 -0.008344419 0.019230038
6.174 6.174 0.05574757 -0.011398746 0.0143431155
6.184 6.184 0.039254203 -0.010177016 0.012510519
6.194 6.194 0.027647767 -0.0077335536 0.008845328
6.204 6.204 0.026426036 -0.015063938 0.010067058
6.215 6.214 0.030091226 -0.019339994 0.008845328
6.224 6.224 0.031312957 -4.0317327E-4 0.010677923
6.234 6.234 0.031923823 0.021587979 0.009456192
6.244 6.244 0.050249778 0.029529225 0.01373225
6.254 6.254 0.041697666 0.009981539 0.014953979
6.264 6.264 0.011765271 -0.00712269 0.0064018657
6.274 6.274 -0.020610586 -0.015063938 0.0015149442
6.284 6.284 -0.0432126 8.1855804E-4 0.0033475403
6.294 6.294 -0.04443433 0.01853365 0.009456192
6.304 6.304 -0.029162705 0.01853365 0.017397441
6.315 6.314 0.0050457492 0.016090188 0.016786575
6.324 6.324 0.04230853 0.008759808 0.0143431155
6.334 6.334 0.07346266 -0.008955285 0.011288789
6.344 6.344 0.08079304 -0.029724702 0.0051801363
6.354 6.354 0.058801893 -0.034611624 -0.0045937076
6.364 6.364 0.0410868 -0.035833355 -0.008869764
6.374 6.374 0.030702092 -0.023005186 -0.007648034
6.384 6.384 0.02825863 0.0057054795 -0.0045937076
6.395 6.395 0.025204305 0.033805285 0.0015149442
6.405 6.404 0.031923823 0.04602259 0.003958405
6.415 6.414 0.03864334 0.048466045 0.012510519
6.425 6.424 0.04780632 0.049687777 0.011288789
6.435 6.434 0.044751994 0.041135665 0.01617571
6.445 6.444 0.035589013 0.011814132 0.014953979
6.455 6.454 0.035589013 -0.014453072 0.01373225
6.465 6.464 0.04536286 -0.03277903 0.018008307
6.475 6.474 0.048417185 -0.029724702 0.025949553
6.485 6.484 0.0569693 -0.027892109 0.032058205
6.495 6.494 0.05941276 -0.027281243 0.032058205
6.505 6.504 0.062467083 -0.032168165 0.032058205
6.515 6.514 0.06429968 -0.04010941 0.02900388
6.525 6.524 0.060023624 -0.05477018 0.02411696
6.535 6.534 0.0569693 -0.059046235 0.018619172
6.545 6.544 0.05758016 -0.052326716 0.016786575
6.555 6.554 0.05758016 -0.038276818 0.013121384
6.565 6.564 0.053304106 -0.038276818 0.010067058
6.575 6.574 0.03986507 -0.03644422 0.0027366756
6.585 6.584 0.034978148 -0.03522249 -0.0082589
6.597 6.594 0.042919397 -0.030335568 -0.008869764
6.605 6.604 0.060634486 -0.02117259 -0.007648034
6.615 6.614 0.08873429 -0.013842206 -0.0058154385
6.625 6.624 0.111336306 -0.018118264 -0.0045937076
6.635 6.634 0.12660794 -0.03644422 -0.0045937076
6.645 6.644 0.12905139 -0.060267966 -0.010091495
6.654 6.654 0.13577092 -0.09630901 -0.018643608
6.665 6.664 0.13882524 -0.13051747 -0.018643608
6.675 6.674 0.15348601 -0.15861727 -0.03880216
6.685 6.684 0.185251 -0.19526918 -0.041245624
6.695 6.694 0.22495724 -0.2160386 -0.040023893
6.705 6.704 0.26649606 -0.24169494 -0.025363125
6.717 6.715 0.30864578 -0.31377703 -0.013756687
6.725 6.724 0.34224337 -0.38769174 -0.01070236
6.736 6.735 0.3782844 -0.4585521 -0.0064263036
6.745 6.744 0.41615808 -0.5257473 -0.0045937076
6.755 6.754 0.4894619 -0.5795034 -0.023530532
6.764 6.764 0.58781123 -0.62104225 -0.026584856
6.775 6.775 0.69654524 -0.67479837 -0.041856486
6.784 6.784 0.76984906 -0.721835 -0.035747834
6.794 6.794 0.7765686 -0.7028982 -0.016811013
6.804 6.804 0.71364945 -0.62104225 -0.0015393812
6.814 6.814 0.60796976 -0.5061996 -0.003982843
6.826 6.824 0.4723577 -0.36264625 -0.021697935
6.834 6.834 0.3220848 -0.24474928 -0.03513697
6.844 6.844 0.1693685 -0.17266718 -0.047354277
6.854 6.854 0.01787392 -0.13723698 -0.06323677
6.865 6.864 -0.112240374 -0.1176893 -0.0925583
6.878 6.874 -0.20570277 -0.092032954 -0.12921022
6.885 6.884 -0.25273937 -0.05171585 -0.15669915
6.896 6.894 -0.24174382 0.03624874 -0.16219693
6.905 6.904 -0.18737681 0.097335264 -0.15303396
6.915 6.914 -0.11101864 0.15720005 -0.134708
6.925 6.924 -0.03588222 0.19996062 -0.10721906
6.935 6.934 0.030091226 0.22317351 -0.0785084
6.945 6.944 0.030091226 0.22500609 -0.0522412
6.955 6.954 0.0972864 0.21156706 -0.027806588
6.965 6.964 0.099119 0.19018678 -0.0064263036
6.978 6.974 0.094232075 0.1791912 0.008845328
6.985 6.984 0.09117775 0.17002822 0.022284362
6.995 6.994 0.08934516 0.16086525 0.030225608
7.005 7.004 0.083847366 0.13459805 0.035723396
7.015 7.014 0.07346266 0.11932641 0.033890802
7.025 7.024 0.07407352 0.10405478 0.034501668
7.035 7.034 0.07896045 0.101611316 0.02778215
7.045 7.044 0.09667554 0.09305921 0.026560418
7.055 7.054 0.12111015 0.09428094 0.02900388
7.065 7.064 0.14615563 0.097335264 0.033279937
7.075 7.074 0.1712011 0.09977873 0.04061032
7.085 7.084 0.1834184 0.090004876 0.046718974
7.094 7.094 0.17792061 0.07167892 0.049162433
7.105 7.104 0.15837294 0.044189993 0.046108108
7.115 7.114 0.11439063 -0.0040683635 0.04305378
7.127 7.124 0.09178862 -0.029113838 0.035723396
7.135 7.134 0.09117775 -0.04805066 0.029614747
7.145 7.144 0.10034073 -0.059046235 0.026560418
7.155 7.154 0.1150015 -0.08225912 0.023506094
7.165 7.164 0.123553604 -0.12624142 0.016786575
7.175 7.174 0.12782967 -0.15678467 0.013121384
7.185 7.184 0.11683409 -0.1738889 0.011288789
7.198 7.194 0.10461679 -0.1775541 -0.0045937076
7.205 7.204 0.110114574 -0.16778025 -0.022919666
7.215 7.214 0.13149485 -0.14029132 -0.027806588
7.225 7.224 0.2029661 -0.06393316 -0.016200148
7.235 7.234 0.24939185 -0.056602776 -0.025363125
7.245 7.244 0.34224337 -0.07615046 -0.056517255
7.255 7.254 0.4717468 -0.18732794 -0.10049955
7.265 7.264 0.62324136 -0.23680803 -0.14142752
7.275 7.274 0.7936728 -0.16839112 -0.16402954
7.285 7.284 0.92745227 -0.20504303 -0.13776232
7.295 7.294 0.9506652 -0.03277903 -0.0522412
7.304 7.304 0.76251864 0.21767573 -0.012534956
7.314 7.314 0.4369275 0.21401052 0.0051801363
7.324 7.324 0.111336306 0.23416908 -0.031471778
7.334 7.334 -0.2472416 0.22622783 -0.04674341
7.344 7.344 -0.417673 0.1651413 -0.035747834
7.354 7.354 -0.55328506 0.11443949 -0.04552168
7.364 7.364 -0.6913406 0.038692202 -0.052852064
7.374 7.374 -0.83550483 -0.05171585 -0.06201504
7.384 7.384 -0.9417954 -0.1195219 -0.08095186
7.394 7.394 -0.9277455 -0.14823256 -0.07239975
7.404 7.404 -0.8104593 -0.091422096 -0.03758043
