timestamp, Accelerometerx, Accelerometery, Accelerometerz
2461625852725,0.4369418,5.931635,7.111976,0,0,0
2461636031058,0.34955344,5.8741736,7.0485296,0,0,0
2461646619340,0.23343466,5.923255,6.9707184,0,0,0
2461655854183,0.23343466,6.033388,6.861782,0,0,0
2461666028819,-0.19632454,6.2500634,6.817489,0,0,0
2461675846788,-0.21188685,6.2500634,6.716933,0,0,0
2461685865017,-0.8714894,6.432023,6.493075,0,0,0
2461696583663,-1.1097125,6.51582,6.4140663,0,0,0
2461705857360,-1.1097125,6.51582,6.4140663,0,0,0
2461716039600,-1.1504139,6.5122285,6.4990606,0,0,0
2461725846840,-1.1839328,6.5230026,6.637924,0,0,0
2461735865277,-1.1767502,6.540959,6.7001734,0,0,0
2461746590121,-1.0785879,6.5349736,6.6893997,0,0,0
2461755858142,-0.8415619,6.4583592,6.6893997,0,0,0
2461766037465,-0.5542577,6.3697734,6.695385,0,0,0
2461775845850,-0.25737667,6.281188,6.727707,0,0,0
2461785868663,0.061052144,6.2165446,6.7229185,0,0,0
2461796602569,0.47405192,6.1123967,6.6510925,0,0,0
2461805858090,0.94451255,5.93762,6.5122285,0,0,0
2461816132569,1.4903905,5.6898203,6.351817,0,0,0
2461825844235,2.0602105,5.3366756,6.1770406,0,0,0
2461835853454,2.6276364,4.9919105,6.075287,0,0,0
2461848388298,3.503914,4.7417164,5.9687448,0,1,0
2461855861475,3.503914,4.7417164,5.9687448,0,1,0
2461865894600,3.809175,4.985925,5.8478374,0,1,0
2461875851475,4.1120415,5.401319,5.7269306,0,1,0
2461885846631,4.367024,5.920861,5.5605335,0,1,0
2461895846475,4.498705,6.432023,5.3522377,0,1,0
2461905839912,4.631583,6.879739,5.2361193,0,1,0
2461915837360,4.554969,7.2221093,5.1223946,0,1,0
2461925835485,4.332308,7.5441294,5.1020436,0,1,0
2461935846527,4.1742907,7.8948803,5.1355624,0,1,0
2461945835277,4.0976763,8.192958,5.140351,0,1,0
2461955834392,3.9025488,8.462306,5.1140146,0,1,0
2461965839652,3.7588966,8.760384,5.021838,0,1,0
2461975843610,3.739743,9.099164,4.796783,0,1,0
2461985840329,3.8426938,9.361329,4.4963107,0,1,0
2461995838350,4.1299977,9.572019,4.2880154,0,1,0
2462005837048,4.429273,9.733627,4.1012673,0,1,0
2462015839287,4.6471453,9.898827,3.9193082,0,1,0
2462025837517,4.9057193,10.111911,3.750517,0,1,0
2462035846996,5.171476,10.289082,3.5745432,0,1,0
2462045840121,5.519832,10.290278,3.4500446,0,1,0
2462055836840,5.837064,10.0341,3.3889925,0,1,0
2462065837569,5.9747305,9.557653,3.4009635,0,1,0
2462075850902,5.9052987,9.070433,3.4141316,0,1,0
2462085843089,5.6108117,8.699332,3.3877954,0,1,0
2462095840433,5.5102553,8.553286,3.4237084,0,1,0
2462105838506,5.463568,8.613141,3.3806129,0,1,0
2462115837100,5.449203,8.796297,3.2465374,0,1,0
2462125836631,5.5150437,9.021352,3.1040826,0,1,0
2462135846892,5.482722,9.181764,2.8981812,0,1,0
2462145840069,5.42167,9.308656,2.7234044,0,1,0
2462155838506,5.366603,9.440337,2.6048915,0,1,0
2462165840642,5.2049947,9.598354,2.5246856,0,1,0
2462175835589,4.9081135,9.779117,2.4121583,0,1,0
2462185847517,4.4340615,9.90601,2.2577322,0,1,0
2462195839652,3.8833952,10.01734,2.134431,0,1,0
2462205834392,3.2070332,10.056845,1.9369092,0,1,0
2462215836683,2.4959552,10.072407,1.70946,0,1,0
2462225846892,1.9177556,10.144233,1.5502456,1,1,0
2462238332517,1.4401124,10.244789,1.3730747,1,1,0
2462246590850,1.0929531,10.375273,1.258153,1,1,0
2462255844496,0.81642276,10.535685,1.1444284,1,1,0
2462265842985,0.59735334,10.699687,0.9995792,1,1,0
2462275845798,0.4321534,10.92594,0.91458505,1,1,0
2462285852933,0.23582886,11.164163,0.8774749,1,1,0
2462295843298,-0.029927522,11.414356,0.7254431,1,1,0
2462305838454,-0.5231331,11.597513,0.51595044,1,1,0
2462315842569,-1.151611,11.668142,0.4417302,1,1,0
2462325839860,-1.8483237,11.6442,0.59615624,1,1,0
2462335838141,-2.634819,11.548432,0.89902276,1,1,0
2462345838141,-3.2273839,11.603498,1.3227965,1,1,0
2462355837204,-3.526659,11.86686,1.6400281,1,1,0
2462365836787,-3.526659,12.08593,1.8363527,1,1,0
2462375846423,-3.204639,11.99495,2.0626047,1,1,0
2462385849652,-2.7581203,11.761516,2.2948422,1,1,0
2462395840537,-2.4540567,11.592725,2.4241292,1,1,0
2462405837100,-2.3930047,11.429919,2.5246856,1,1,0
2462415836162,-2.5582044,11.130644,2.6623523,1,1,0
2462425838819,-2.9005754,10.668563,2.847903,1,1,0
2462435838194,-3.2513258,10.181343,3.0693667,1,1,0
2462445836579,-3.5972881,9.733627,3.3159695,1,1,0
2462455845954,-3.8953662,9.344569,3.6044707,1,1,0
2462465838402,-4.1838675,8.9842415,3.9217024,1,1,0
2462475845225,-4.441244,8.661025,4.1958385,1,1,0
2462485848089,-4.643554,8.440758,4.322731,1,1,0
2462495843141,-4.7656584,8.342596,4.3239284,1,1,0
2462505837412,-4.794389,8.354567,4.298789,1,1,0
2462515838610,-4.7022123,8.431181,4.2544966,1,1,0
2462525839079,-4.461595,8.446744,4.212598,1,1,0
2462535837516,-4.1132383,8.337808,4.197036,1,1,0
2462545836735,-3.7565024,8.146272,4.1503487,1,1,0
2462555836266,-3.4500446,7.9188223,4.072537,1,1,0
2462565837464,-3.4620156,7.6889787,3.9671922,1,1,0
2462575851683,-3.288436,7.382521,3.8714242,1,2,0
2462586092933,-3.2357635,7.141904,3.822343,1,2,0
2462596594548,-3.2561142,6.9826894,3.8043866,2,2,0
2462605852412,-3.2561142,6.9826894,3.8043866,2,2,0
2462615859912,-3.2381577,6.7803793,3.7816415,2,2,0
2462625839600,-3.1950622,6.5864487,3.7612908,2,2,0
2462635852412,-3.1723173,6.3949127,3.7481227,2,2,0
2462645839860,-3.144784,6.1985884,3.7373488,2,2,0
2462655847048,-3.0693667,6.033388,3.7804444,2,2,0
2462665845121,-2.991555,5.9172697,3.819949,2,2,0
2462675839548,-2.8993783,5.843049,3.8618474,2,2,0
2462685847516,-2.7928362,5.81791,3.9252937,2,2,0
2462695839183,-2.6731262,5.8346696,3.9803603,2,2,0
2462705839964,-2.5605986,5.8574142,4.0521865,2,2,0
2462715843193,-2.409764,5.816713,4.1395745,2,2,0
2462725839443,-2.2697031,5.731719,4.261679,2,2,0
2462735839704,-2.1679497,5.6359506,4.408922,2,2,0
2462745837881,-2.055422,5.5868697,4.542998,2,2,0
2462755835798,-1.9536686,5.6000376,4.6710877,2,2,0
2462765845016,-1.8866309,5.662287,4.793192,2,2,0
2462775841214,-1.8423382,5.722142,4.9069166,2,2,0
2462785847152,-1.7896658,5.7149596,5.040992,2,2,0
2462795844235,-1.7322049,5.673061,5.1798553,2,2,0
2462805838923,-1.6603789,5.659893,5.2923827,2,2,0
2462815841995,-1.6053122,5.675455,5.3833623,2,2,0
2462825837308,-1.5885528,5.722142,5.4911017,2,2,0
2462835836214,-1.5263035,5.7867856,5.592855,2,2,0
2462845838975,-1.4329298,5.9064956,5.6658783,2,2,0
2462855835485,-1.3180081,6.0285997,5.7137623,2,2,0
2462865848610,-1.2174516,6.1219735,5.74369,2,2,0
2462875839652,-1.103727,6.171055,5.819107,2,2,0
2462885849391,-1.0079589,6.1758432,5.9124813,2,2,0
2462895843923,-0.9911995,6.187814,5.955577,2,2,0
2462905840277,-1.0139444,6.2967505,5.967548,2,2,0
2462915842568,-1.0929531,6.527791,5.9723363,2,2,0
2462925839600,-1.270124,6.823475,5.931635,2,2,0
2462935839287,-1.4820108,7.1407065,5.8837504,2,2,0
2462945839027,-1.7405846,7.406463,5.7975593,2,2,0
2462955835745,-1.958457,7.6363063,5.765238,2,2,0
2462965850693,-2.1140802,7.8649526,5.7269306,2,2,0
2462975842516,-2.1751323,8.209718,5.6443305,2,2,0
2462985847829,-2.2050598,8.718486,5.45878,2,2,0
2462995842568,-2.315193,9.348161,5.163096,2,2,0
2463005913402,-2.397793,10.078392,4.8039656,2,2,0
2463015842568,-2.409764,10.900801,4.355053,2,2,0
2463025837204,-2.622848,11.621455,3.7313633,2,2,0
2463035837672,-3.1423898,12.063186,2.9963434,2,2,0
2463045838558,-3.775656,12.118252,2.2936451,2,2,0
2463055848402,-4.378995,11.884817,1.6412252,2,2,0
2463065842256,-4.831499,11.501745,1.0965444,2,2,0
2463075838037,-5.3402667,11.010934,0.59974754,2,2,0
2463085848454,-5.9005103,10.490194,0.21667525,2,2,0
2463095840589,-6.527791,9.97185,0.025139118,2,2,0
2463105841839,-7.181408,9.599552,-0.062249243,2,2,0
2463115839287,-7.764396,9.42238,-0.08738836,2,2,0
2463125839287,-8.24563,9.419987,-0.06823475,2,2,0
2463135837360,-8.517372,9.5971575,-0.04189853,2,2,0
2463145837568,-8.571242,9.880871,-0.045489833,2,2,0
2463155853766,-8.383297,10.157401,-0.07062895,2,3,0
2463166123818,-7.965509,10.341754,-0.046686932,2,3,0
2463175859287,-7.398083,10.419566,0.029927522,2,3,0
2463185847881,-6.801927,10.406398,0.12569559,2,3,0
2463195844339,-6.271611,10.292673,0.21428105,2,3,0
2463205842204,-5.8717794,10.103531,0.30047232,2,3,0
2463215844183,-5.567716,9.834184,0.35314476,2,3,0
2463225840381,-5.3079453,9.5385,0.39743748,2,3,0
2463235399756,-5.0745106,9.221268,0.4417302,2,3,0
2463245400849,-4.8219223,8.9040365,0.50996494,2,3,0
2463255402777,-4.5418005,8.59279,0.5770026,2,3,0
2463265402412,-4.237737,8.317456,0.61890113,2,3,0
2463275398558,-3.9109285,8.130709,0.61411273,2,3,0
2463285409964,-3.6008794,8.032547,0.5734113,3,3,0
2463296123037,-3.3423057,8.010999,0.49440265,3,3,0
2463305404287,-3.1615434,8.058883,0.39624038,3,3,0
2463315396474,-3.0358477,8.1163435,0.34237084,3,3,0
2463325403922,-2.932897,8.12592,0.35314476,3,3,0
2463335398297,-2.837129,8.100781,0.4285621,3,3,0
2463345400172,-2.742558,8.095993,0.50397944,3,3,0
2463355402464,-2.6515784,8.104373,0.5482722,3,3,0
2463365400849,-2.5941176,8.09719,0.5662287,3,3,0
2463375398610,-2.5929205,8.082825,0.5758055,3,3,0
2463385399131,-2.6204538,8.069656,0.5686229,3,3,0
2463395489964,-2.6647465,8.106767,0.5542577,3,3,0
2463405400068,-2.706645,8.213309,0.50757074,3,3,0
2463415402672,-2.7700913,8.35337,0.4189853,3,3,0
2463425402881,-2.861071,8.485051,0.31483752,3,3,0
2463435841787,-2.9783869,8.588001,0.24181437,3,3,0
2463445887412,-3.0765493,8.671799,0.18315643,3,3,0
2463455842308,-3.1507695,8.793902,0.092176765,3,3,0
2463465841631,-3.2273839,9.011775,-0.05626374,3,3,0
2463475843141,-3.2273839,9.294291,-0.25617957,3,3,0
2463485841683,-3.3554738,9.598354,-0.46806642,3,3,0
2463495849443,-3.5541923,9.904813,-0.61530983,3,3,0
2463505844026,-3.8307228,9.828198,-0.6775591,3,3,0
2463515841631,-4.1299977,9.977836,-0.6775591,3,3,0
2463525840224,-4.44723,10.073604,-0.6943185,3,3,0
2463535841162,-4.781221,10.087969,-0.6811504,3,3,0
2463545847204,-5.116409,9.981427,-0.60214174,3,3,0
2463555842151,-5.425261,9.733627,-0.4177882,3,3,0
2463565842672,-5.6682725,9.443929,-0.19871874,3,3,0
2463575841474,-5.886145,9.211691,-0.033518825,3,3,0
2463585839808,-6.0980315,9.083601,0.088585466,3,3,0
2463595853245,-6.256049,9.13388,0.23942018,3,3,0
2463605843506,-6.2345014,9.433155,0.5602432,3,3,0
2463615841006,-6.0405707,10.081984,0.91937345,3,3,0
2463625840901,-5.7041855,10.8948145,1.2090719,3,3,0
2463635839443,-5.1846437,11.474212,1.6484078,3,3,0
2463645846787,-4.6603136,11.742362,2.3319526,3,3,0
2463655840276,-4.325125,11.769896,3.0190883,3,3,0
2463665840276,-4.2437224,11.408371,3.6774938,3,3,0
2463675842828,-4.378995,10.761936,4.344279,3,3,0
2463685841474,-4.7321396,9.965864,5.01705,3,3,0
2463696987151,-5.1882353,9.143456,5.529409,3,4,0
2463705855120,-5.521029,8.318654,5.840655,3,4,0
2463715844443,-5.6347537,7.513005,6.0046577,3,4,0
2463725844131,-5.5138464,6.8103065,6.029797,3,4,0
2463735848453,-5.245696,6.367379,5.8933277,3,4,0
2463745843506,-4.939238,6.2763996,5.5988407,3,4,0
2463755841266,-4.679467,6.493075,5.2049947,3,4,0
2463765839703,-4.525041,6.862979,4.807557,3,4,0
2463775843349,-4.4903255,7.1993647,4.4807487,3,4,0
2463785839183,-4.5382094,7.431602,4.188656,3,4,0
2463795850224,-4.662708,7.514202,3.8606503,3,4,0
2463805839131,-4.7919946,7.4363904,3.5613751,3,4,0
2463815840276,-4.8662148,7.2364745,3.333926,3,4,0
2463825839078,-4.8482585,6.951565,3.1471782,3,4,0
2463835861422,-4.722563,6.619968,3.0095115,3,4,0
2463845873766,-4.534618,6.281188,2.9364884,3,4,0
2463855844755,-4.3023806,5.9448028,2.8921957,3,4,0
2463865851578,-4.0414124,5.6407394,2.895787,3,4,0
2463875852360,-3.7828386,5.4204726,2.9592333,4,4,0
2463886501422,-3.5051112,5.279215,3.0238767,4,4,0
2463896131162,-3.2022448,5.2301335,3.083732,4,4,0
2463905843818,-2.9137435,5.2768207,3.1376014,4,4,0
2463915841422,-2.6324248,5.3725886,3.1962593,4,4,0
2463925844755,-2.3953989,5.4779334,3.2680852,4,4,0
2463935844495,-2.2050598,5.571307,3.3722332,4,4,0
2463945839547,-2.0805612,5.651513,3.4871547,4,4,0
2463955837203,-2.0374656,5.719748,3.6164417,4,4,0
2463965838453,-2.0757728,5.831078,3.7313633,4,4,0
2463975835485,-2.1799207,6.019023,3.8271315,4,4,0
2463985846995,-2.3343468,6.2488666,3.9228995,4,4,0
2463995846162,-2.4839842,6.481104,4.012682,4,4,0
2464005839078,-2.597709,6.685808,4.1144357,4,4,0
2464015839808,-2.6635494,6.8450227,4.238934,4,4,0
2464025837464,-2.7126305,6.9371996,4.3993454,4,4,0
2464035843453,-2.7042508,6.979098,4.5633483,4,4,0
2464045838297,-2.6431987,6.993463,4.701015,4,4,0
2464055834703,-2.5103204,7.028179,4.796783,4,4,0
2464065835068,-2.3235726,7.111976,4.844667,4,4,0
2464075839755,-2.1260512,7.195773,4.8638206,4,4,0
2464085841370,-1.9081788,7.2687964,4.8422728,4,4,0
2464095845328,-1.685518,7.2987237,4.817134,4,4,0
2464105838714,-1.4580688,7.285556,4.8159366,4,4,0
2464115837203,-1.2605472,7.273585,4.8123455,4,4,0
2464125835901,-1.1085154,7.3106947,4.8039656,4,4,0
2464135838193,-1.0259154,7.443573,4.805163,4,4,0
2464145836110,-1.0570401,7.6590514,4.796783,4,4,0
2464155835068,-1.2126632,7.880515,4.784812,4,4,0
2464165834651,-1.484405,8.050503,4.771644,4,4,0
2464175836839,-1.8243817,8.182184,4.7321396,4,4,0
2464185839182,-2.1751323,8.281544,4.6710877,4,4,0
2464195844703,-2.5019407,8.335413,4.602853,4,4,0
2464205840016,-2.8287494,8.335413,4.5537715,4,4,0
2464215837360,-3.120842,8.3150625,4.537012,4,4,0
2464225837932,-3.217807,8.388085,4.4807487,4,4,0
2464235834443,-2.9724014,8.793902,4.378995,4,4,0
2464245836162,-2.7042508,9.580399,3.9552212,4,4,0
2464255833662,-2.5725696,10.6877165,3.2513258,4,4,0
2464265837151,-2.7808652,11.828553,2.384625,4,4,0
2464275844391,-3.2441432,12.9167185,1.5298948,4,4,0
2464285838662,-3.9193082,13.855246,0.5446809,4,4,0
2464295849287,-4.629189,14.511256,-0.45848963,4,4,0
2464305839130,-5.2564697,14.748282,-1.2030864,4,4,0
2464315836214,-5.8238955,14.4933,-1.6424223,4,4,0
2464325837203,-6.361394,13.881581,-1.8579005,4,4,0
2464335838557,-6.930017,13.182474,-1.9201498,4,4,0
2464345836474,-7.526173,12.557588,-1.7753005,4,4,0
2464355835016,-7.9846625,12.119449,-1.4664485,4,4,0
2464365833297,-8.212111,11.882423,-1.1192893,4,4,0
2464375850328,-8.243237,11.7782755,-0.90141696,4,5,0
2464388817464,-8.118738,11.652579,-0.79966336,4,5,0
2464397663037,-7.8446016,11.422736,-0.6835446,4,5,0
2464405846214,-7.8446016,11.042058,-0.48362875,4,5,0
2464415841995,-7.371747,10.429143,-0.20470424,4,5,0
2464425843505,-6.7241154,10.557233,0.059855044,4,5,0
2464435844287,-5.9878983,10.00896,0.059855044,4,5,0
2464445852776,-5.2361193,9.465476,0.24899697,4,5,0
2464455837776,-4.5058875,8.979453,0.36272156,4,5,0
2464465840953,-3.83192,8.550891,0.39145198,4,5,0
2464475846682,-3.2106245,8.163031,0.36272156,4,5,0
2464485842828,-2.6276364,7.8158712,0.3172317,4,5,0
2464495839859,-2.0697873,7.5070195,0.25857377,4,5,0
2464505841474,-1.5478514,7.2472486,0.22266077,4,5,0
2464515841161,-1.0821792,7.0221934,0.19512744,4,5,0
2464525848766,-0.6907272,6.801927,0.17836803,5,5,0
2464535938661,-0.4405331,6.6044054,0.11611878,5,5,0
2464546601734,-0.29927522,6.3925185,-0.005985504,5,5,0
2464555845745,-0.2669535,6.1890116,-0.15083471,5,5,0
2464565841005,-0.34356794,6.039374,-0.30645782,5,5,0
2464575846161,-0.5542577,6.0046577,-0.4177882,5,5,0
2464585840328,-0.82121116,6.0980315,-0.50637364,5,5,0
2464595840589,-1.0714053,6.317101,-0.5781997,5,5,0
2464605850901,-1.2282255,6.6534867,-0.6428431,5,5,0
2464615841630,-1.3215994,7.088034,-0.6835446,5,5,0
2464625840016,-1.3515269,7.53575,-0.7098808,5,5,0
2464635839807,-1.3395559,7.976283,-0.7338228,5,5,0
2464645836682,-1.3060371,8.408437,-0.7649474,5,5,0
2464655834859,-1.2904748,8.876503,-0.81522566,5,5,0
2464665842724,-1.3551182,9.336189,-0.93852705,5,5,0
2464675839234,-1.4808137,9.752781,-1.0546459,5,5,0
2464685837880,-1.6232687,10.0341,-1.151611,5,5,0
2464695837463,-1.780089,10.125079,-1.2066777,5,5,0
2464705847463,-1.9680338,10.092757,-1.2186487,5,5,0
2464715839495,-2.1523874,10.056845,-1.2114661,5,5,0
2464725839651,-2.3451207,10.097546,-1.2294226,5,5,0
2464735837203,-2.5007436,10.255563,-1.2473791,5,5,0
2464745840172,-2.5953147,10.491392,-1.2378023,5,5,0
2464755836578,-2.6252422,10.825383,-1.1839328,5,5,0
2464765844547,-2.6180596,11.20247,-1.1133038,5,5,0
2464775841995,-2.542642,11.566388,-1.0342951,5,5,0
2464785837099,-2.4408886,11.931504,-0.9900024,5,5,0
2464795836995,-2.397793,12.308591,-1.0618285,5,5,0
2464805848245,-2.4732103,12.520478,-1.1647792,5,5,0
2464815843297,-2.6180596,12.588713,-1.1312603,5,5,0
2464825838245,-2.8119898,12.611458,-0.94331545,5,5,0
2464835839026,-3.1280246,12.825739,-0.545878,5,5,0
2464845837880,-3.560178,13.243526,0.08738836,5,5,0
2464855835797,-3.9193082,13.715184,0.91578215,5,5,0
2464865845380,-3.9971197,14.117411,1.7262194,5,5,0
2464875840588,-3.9085343,14.269443,2.348712,5,5,0
2464885836474,-3.7122097,13.989321,2.718616,5,5,0
2464895836682,-3.4919431,13.22557,2.8550856,5,5,0
2464905842932,-3.3195608,12.158954,2.858677,5,5,0
2464915844495,-3.3758245,10.9582615,2.6743233,5,5,0
2464925838401,-3.716998,9.882068,2.3594859,5,5,0
2464935837463,-4.197036,9.106346,2.1152773,5,5,0
2464945836526,-4.775235,8.626308,2.0099323,5,5,0
2464955837568,-5.237316,8.354567,1.9488802,5,5,0
2464965891370,-5.4659624,8.160637,1.7812861,5,6,0
2464975858870,-5.686229,8.026561,1.4628572,5,6,0
2464985844703,-6.0166287,7.973889,1.0726024,5,6,0
2464995837672,-6.4272346,8.007407,0.6380547,5,6,0
2465005844234,-6.8665705,8.074445,0.18914193,5,6,0
2465015840797,-7.2113357,8.173804,-0.10175357,5,6,0
2465025841005,-7.3765354,8.280347,-0.18674773,5,6,0
2465035837255,-7.2005615,8.336611,-0.077811554,5,6,0
2465045835536,-6.728904,8.246828,0.06344634,5,6,0
2465055840745,-6.05733,7.964312,0.24181437,5,6,0
2465068788765,-5.2804117,7.571663,0.4345476,6,6,0
2465075867672,-4.4927197,7.189788,0.5446809,6,6,0
2465085846838,-3.751714,6.817489,0.59017074,6,6,0
2465095836057,-3.1148565,6.481104,0.62249243,6,6,0
2465105847359,-2.5246856,6.1566896,0.688333,6,6,0
2465115846422,-1.9967642,5.841852,0.78649527,6,6,0
2465125839182,-1.5131354,5.547365,0.92416185,6,6,0
2465135839182,-1.0570401,5.2840033,1.0881647,6,6,0
2465145837567,-0.62009823,5.076905,1.2413936,6,6,0
2465155838297,-0.19752164,4.9320555,1.3718776,6,6,0
2465165835745,0.15801731,4.844667,1.4700398,6,6,0
2465175837151,0.45968673,4.805163,1.578976,6,6,0
2465185836630,0.6991069,4.831499,1.697489,6,6,0
2465195834547,0.82599956,4.9045224,1.8602947,6,6,0
2465205847203,0.7721301,5.0362034,2.0853498,6,6,0
2465215848349,0.5386954,5.2121773,2.3331497,6,6,0
2465225840224,0.21068975,5.4551888,2.5486276,6,6,0
2465235835536,-0.073023155,5.7508726,2.7485435,6,6,0
2465245837932,-0.29927522,6.0944405,2.9532478,6,6,0
2465255401265,-0.44532153,6.493075,3.0992942,6,6,0
2465265395692,-0.50996494,6.9491706,3.156755,6,6,0
2465275396890,-0.5291186,7.442376,3.157952,6,6,0
2465285394599,-0.5746084,7.8709383,3.192668,6,6,0
2465295395588,-0.62249243,8.24204,3.2585084,6,6,0
2465305394390,-0.62249243,8.645462,3.3961751,6,6,0
2465315397203,-0.6356605,8.9519205,3.5434184,6,6,0
2465325399078,-0.6655881,9.102755,3.8498764,6,6,0
2465335397984,-0.7697359,9.548077,3.702633,6,6,0
2465345394547,-0.8702923,9.894038,3.8187518,6,6,0
2465355394911,-0.8690952,10.126276,3.8402996,6,6,0
2465365394963,-0.7266402,10.342952,3.752911,6,6,0
2465375394286,-0.49799395,10.656591,3.6499605,6,6,0
2465385395692,-0.24899697,11.073183,3.6116533,6,6,0
2465395392567,-0.11492168,11.530476,3.657143,6,6,0
2465405404911,-0.17597382,11.941081,3.657143,6,6,0
2465415398713,-0.35673606,12.385205,3.5972881,6,6,0
2465425394286,-0.5566519,12.9167185,3.3063924,6,6,0
2465435396994,-0.82599956,13.530831,2.6743233,6,6,0
2465445397203,-1.1575965,14.241909,1.863886,6,6,0
2465455393765,-1.4077905,15.172056,1.1312603,6,6,0
2465465396474,-1.6065093,16.043545,0.44532153,6,6,0
2465475394755,-1.7776948,16.675615,-0.107739076,6,6,0
2465485395692,-1.9333179,16.808493,-0.45250413,6,6,0
2465495404390,-2.078167,16.354792,-0.50278234,6,6,0
2465505397672,-2.1200657,15.413871,-0.4321534,6,6,0
2465515399130,-2.0039468,14.313735,-0.39743748,6,6,0
2465525838869,-1.7525556,13.341689,-0.4429273,6,6,0
2465535835380,-1.4556746,12.683284,-0.6500258,6,6,0
2465545839911,-1.2617443,12.367249,-1.0737995,6,6,0
2465555836005,-1.2844892,12.200851,-1.5143325,6,6,0
2465565837463,-1.4544775,12.035652,-1.7633295,6,6,0
2465575836005,-1.7226281,11.8022175,-1.7753005,6,6,0
2465585834546,-2.0087352,11.508927,-1.6208745,6,6,0
2465597431890,-2.2864625,11.198878,-1.3874398,6,7,0
2465605858869,-2.528277,10.813412,-1.151611,6,7,0
2465615870588,-2.669535,10.268731,-0.8822633,6,7,0
2465625843505,-2.6599581,9.599552,-0.58657944,6,7,0
2465635847411,-2.517503,8.883685,-0.3172317,6,7,0
2465645843765,-2.2625206,8.226477,-0.12449849,6,7,0
2465655841109,-1.958457,7.639898,-0.031124622,6,7,0
2465665837776,-1.6364368,7.1514807,0.010773907,6,7,0
2465675838036,-1.2665327,6.757634,-0.015562311,6,7,0
2465685842619,-0.91458505,6.4140663,-0.08259996,7,7,0
2465695847828,-0.59855044,6.1243677,-0.19871874,7,7,0
2465705853661,-0.31124622,5.8945246,-0.33159694,7,7,0
2465715850276,-0.038307227,5.7544637,-0.46208093,7,7,0
