gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
0.490 0.489 -0.5375614 -0.07269296 0.36102137 -0.07244862 0.027403416 0.01534493
0.510 0.509 -0.66339964 -0.25778514 0.204029 -0.07244862 0.027403416 0.01534493
0.537 0.529 -0.73792523 -0.46486846 0.044593163 -0.07244862 0.027403416 0.01534493
0.550 0.549 -0.64568454 -0.27305678 -0.04886922 -0.07244862 0.027403416 0.01534493
0.569 0.569 -0.1441642 -0.29260445 -0.010995574 -0.07244862 0.027403416 0.01534493
0.589 0.589 0.28038713 -0.6206391 0.1020145 -0.07244862 0.027403416 0.01534493
0.609 0.609 0.40866885 -0.25289822 0.12522738 -0.07244862 0.027403416 0.01534493
0.630 0.629 0.44226643 0.22907446 0.19120082 -0.07244862 0.027403416 0.01534493
0.649 0.649 0.41355577 0.38912117 0.1863139 -0.07244862 0.027403416 0.01534493
0.669 0.669 0.22296582 0.47586402 0.12156218 -0.07244862 0.027403416 0.01534493
0.689 0.689 0.087964594 0.4092797 0.08674286 -0.07244862 0.027403416 0.01534493
0.709 0.709 -0.17104226 0.14905111 0.042760566 -0.07244862 0.027403416 0.01534493
0.729 0.729 -0.3304781 0.0036651916 0.02443461 -0.07244862 0.027403416 0.01534493
0.749 0.749 -0.29626966 0.15210545 0.017715093 -0.07244862 0.027403416 0.01534493
0.769 0.769 -0.23579398 0.17898351 0.05375614 -0.07244862 0.027403416 0.01534493
0.789 0.789 -0.24007004 0.1459968 0.04153884 -0.07244862 0.027403416 0.01534493
0.809 0.809 -0.27183503 -0.017715093 0.014049901 -0.07244862 0.027403416 0.01534493
0.831 0.829 -0.22907446 -0.10445796 0.0061086523 -0.07244862 0.027403416 0.01534493
0.850 0.849 -0.096516706 -0.069027774 0.021380283 -0.07244862 0.027403416 0.01534493
0.871 0.869 -0.017104227 -0.054367006 0.03726278 -0.07244862 0.027403416 0.01534493
0.891 0.889 -0.12156218 -0.15943582 0.040317107 -0.07244862 0.027403416 0.01534493
0.911 0.909 -0.21624629 -0.1881465 0.017104227 -0.07244862 0.027403416 0.01534493
0.932 0.929 -0.1600467 -0.13622294 0.0061086523 -0.07244862 0.027403416 0.01534493
0.951 0.949 -0.04153884 -0.11789699 0.02565634 -0.07244862 0.027403416 0.01534493
0.970 0.969 -0.01038471 -0.06719518 0.03726278 -0.07244862 0.027403416 0.01534493
0.990 0.989 -0.04337143 -0.040927973 0.030543262 -0.07244862 0.027403416 0.01534493
1.010 1.009 -0.08857546 -0.047647487 0.004886922 -0.07244862 0.027403416 0.01534493
1.031 1.029 -0.116675265 -0.08735373 -0.002443461 -0.07244862 0.027403416 0.01534493
1.051 1.049 -0.13194689 -0.10323623 -0.01038471 -0.07244862 0.027403416 0.01534493
1.071 1.069 -0.1386664 -0.045814894 -0.007941248 -0.07244862 0.027403416 0.01534493
1.091 1.089 -0.14172074 0.0012217305 -0.0036651916 -0.07244862 0.027403416 0.01534493
1.111 1.109 -0.1020145 -0.02565634 -0.0036651916 -0.07244862 0.027403416 0.01534493
1.131 1.129 -0.08124508 -0.0421497 0.015882496 -0.07244862 0.027403416 0.01534493
1.150 1.149 -0.07391469 0.014660766 0.015271631 -0.07244862 0.027403416 0.01534493
1.171 1.169 -0.087964594 0.064751714 0.014660766 -0.07244862 0.027403416 0.01534493
1.190 1.189 -0.14538592 0.027488936 0.009773844 -0.07244862 0.027403416 0.01534493
1.210 1.209 -0.14844026 0.0012217305 0.009773844 -0.07244862 0.027403416 0.01534493
1.231 1.229 -0.10629055 0.05009095 0.009162978 -0.07244862 0.027403416 0.01534493
1.251 1.249 -0.12095132 -0.02321288 0.018936822 -0.07244862 0.027403416 0.01534493
1.270 1.269 -0.15332718 -0.04520403 0.0061086523 -0.07244862 0.027403416 0.01534493
1.290 1.289 -0.1160644 0.026267206 -0.023823744 -0.07244862 0.027403416 0.01534493
1.310 1.309 -0.08857546 0.100792766 -0.03481932 -0.07244862 0.027403416 0.01534493
1.331 1.329 -0.08674286 0.112399206 -0.014660766 -0.07244862 0.027403416 0.01534493
1.351 1.349 -0.057421334 0.1142318 -0.0030543262 -0.07244862 0.027403416 0.01534493
1.371 1.369 -0.037873644 0.019547688 0.005497787 -0.07244862 0.027403416 0.01534493
1.391 1.389 -0.08979719 -0.09590584 -0.008552114 -0.07244862 0.027403416 0.01534493
1.411 1.409 -0.1337795 -0.17715092 -0.07452556 -0.07244862 0.027403416 0.01534493
1.431 1.429 -0.026267206 -0.20708331 -0.08124508 -0.07244862 0.027403416 0.01534493
1.451 1.449 0.06719518 -0.17165314 -0.084910266 -0.07244862 0.027403416 0.01534493
1.470 1.469 0.19120082 -0.11178834 -0.089186326 -0.07244862 0.027403416 0.01534493
1.490 1.489 0.23151793 -0.044593163 -0.086132 -0.07244862 0.027403416 0.01534493
1.511 1.509 0.18203785 -0.10751228 -0.06780604 -0.07244862 0.027403416 0.01534493
1.530 1.529 -0.18875736 -0.3921755 -0.05009095 -0.07244862 0.027403416 0.01534493
1.550 1.549 -0.35918877 -0.36041048 0.014660766 -0.07244862 0.027403416 0.01534493
1.570 1.569 -0.23579398 -0.4007276 -0.03481932 -0.07244862 0.027403416 0.01534493
1.590 1.589 -0.09285152 -0.2779437 0.008552114 -0.07244862 0.027403416 0.01534493
1.611 1.609 -0.11056661 -0.111177474 -0.01282817 -0.07244862 0.027403416 0.01534493
1.631 1.629 -0.24495697 -0.043982297 -0.07086037 -0.07244862 0.027403416 0.01534493
1.651 1.649 -0.2565634 0.069027774 0.0061086523 -0.07244862 0.027403416 0.01534493
1.670 1.669 -0.21624629 0.22968534 0.028710667 -0.07244862 0.027403416 0.01534493
1.690 1.689 -0.056199603 0.26633725 0.02321288 -0.07244862 0.027403416 0.01534493
1.711 1.709 -0.06780604 0.18142697 0.02076942 -0.07244862 0.027403416 0.01534493
1.731 1.729 -0.03970624 0.17715092 -0.017715093 -0.07244862 0.027403416 0.01534493
1.750 1.749 0.07086037 0.100792766 -0.10567969 -0.07244862 0.027403416 0.01534493
1.770 1.769 -0.119729586 0.005497787 -0.13561209 -0.07244862 0.027403416 0.01534493
1.790 1.789 -0.14294247 -0.004276057 -0.1600467 -0.07244862 0.027403416 0.01534493
1.811 1.809 -0.12767084 0.047647487 -0.15088372 -0.07244862 0.027403416 0.01534493
1.831 1.829 -0.008552114 0.07941248 0.004886922 -0.07244862 0.027403416 0.01534493
1.851 1.849 0.06352998 0.028710667 0.061086524 -0.07244862 0.027403416 0.01534493
1.871 1.869 -0.16798794 -0.086132 0.053145275 -0.07244862 0.027403416 0.01534493
1.891 1.889 -0.20525073 -0.03848451 0.06047566 -0.07244862 0.027403416 0.01534493
1.911 1.909 -0.06536258 0.17959438 0.081855945 -0.07244862 0.027403416 0.01534493
1.930 1.929 0.061086524 0.4129449 0.0983493 -0.07244862 0.027403416 0.01534493
1.951 1.949 0.23762658 0.66828656 0.096516706 -0.07244862 0.027403416 0.01534493
1.970 1.969 0.15210545 0.3182608 0.027488936 -0.07244862 0.027403416 0.01534493
1.990 1.989 0.14844026 -0.045814894 -0.0067195175 -0.07244862 0.027403416 0.01534493
2.010 2.009 0.052534413 -0.22174409 -0.0012217305 -0.07244862 0.027403416 0.01534493
2.030 2.029 0.04642576 -0.21868975 0.0067195175 -0.07244862 0.027403416 0.01534493
2.051 2.049 -0.047036625 -0.035430185 0.07452556 -0.07244862 0.027403416 0.01534493
2.070 2.069 0.02443461 0.23396139 0.062308256 -0.07244862 0.027403416 0.01534493
2.091 2.089 0.14355333 0.23945917 0.036651913 -0.07244862 0.027403416 0.01534493
2.111 2.109 -0.0067195175 -0.15515977 -0.01282817 -0.07244862 0.027403416 0.01534493
2.131 2.129 -0.06780604 -0.26328292 -0.010995574 -0.07244862 0.027403416 0.01534493
2.151 2.149 -0.13988814 -0.23090707 0.007330383 -0.07244862 0.027403416 0.01534493
2.171 2.169 -0.08307768 0.0061086523 0.040317107 -0.07244862 0.027403416 0.01534493
2.191 2.189 0.04886922 0.16371189 0.07574729 -0.07244862 0.027403416 0.01534493
2.210 2.209 -0.015271631 0.1337795 0.036651913 -0.07244862 0.027403416 0.01534493
2.231 2.229 -0.08307768 0.01282817 0.0030543262 -0.07244862 0.027403416 0.01534493
2.250 2.249 -0.19792034 -0.07147124 -0.008552114 -0.07244862 0.027403416 0.01534493
2.271 2.269 -0.28771752 -0.13927728 -0.007330383 -0.07244862 0.027403416 0.01534493
2.290 2.289 -0.21319197 -0.17592919 0.049480084 -0.07244862 0.027403416 0.01534493
2.311 2.309 -0.03726278 -0.07513642 0.061086524 -0.07244862 0.027403416 0.01534493
2.331 2.329 0.01282817 0.015882496 0.03176499 -0.07244862 0.027403416 0.01534493
2.350 2.349 -0.007330383 0.018936822 0.0067195175 -0.07244862 0.027403416 0.01534493
2.370 2.369 -0.09896017 -0.05009095 0.018936822 -0.07244862 0.027403416 0.01534493
2.390 2.389 -0.2180789 -0.14721853 0.004276057 -0.07244862 0.027403416 0.01534493
2.410 2.409 -0.16615535 0.04642576 0.009773844 -0.07244862 0.027403416 0.01534493
2.430 2.429 -0.016493361 0.18448131 0.02687807 -0.07244862 0.027403416 0.01534493
2.450 2.449 -0.032986723 0.12889257 0.032986723 -0.07244862 0.027403416 0.01534493
2.470 2.469 -0.12644911 6.1086525E-4 0.0036651916 -0.07244862 0.027403416 0.01534493
2.490 2.489 -0.20463985 -0.14538592 -0.021380283 -0.07244862 0.027403416 0.01534493
2.511 2.509 -0.20219639 -0.15821409 -0.034208454 -0.07244862 0.027403416 0.01534493
2.530 2.529 -0.081855945 0.007941248 -0.012217305 -0.07244862 0.027403416 0.01534493
2.550 2.549 -0.032375857 0.07513642 0.0061086523 -0.07244862 0.027403416 0.01534493
2.570 2.569 -0.099571034 0.045814894 0.013439035 -0.07244862 0.027403416 0.01534493
2.591 2.589 -0.11301007 0.18997909 -0.0018325958 -0.07244862 0.027403416 0.01534493
2.611 2.609 -0.0983493 0.19975294 0.012217305 -0.07244862 0.027403416 0.01534493
2.630 2.629 -0.077579886 0.10629055 -0.0061086523 -0.07244862 0.027403416 0.01534493
2.650 2.649 -0.1301143 -0.034208454 -0.032986723 -0.07244862 0.027403416 0.01534493
2.670 2.669 -0.1740966 -0.096516706 -0.02687807 -0.07244862 0.027403416 0.01534493
2.690 2.689 -0.17531833 -0.05681047 -0.020158553 -0.07244862 0.027403416 0.01534493
2.710 2.709 -0.19058995 0.0061086523 -0.020158553 -0.07244862 0.027403416 0.01534493
2.730 2.729 -0.20769419 -0.06536258 0.007941248 -0.07244862 0.027403416 0.01534493
2.750 2.749 -0.22235495 -0.15393804 -0.0018325958 -0.07244862 0.027403416 0.01534493
2.770 2.769 -0.2602286 -0.21197024 -0.029321533 -0.07244862 0.027403416 0.01534493
2.790 2.789 -0.2846632 -0.21197024 -0.048258353 -0.07244862 0.027403416 0.01534493
2.810 2.809 -0.25961772 -0.12461651 -0.054367006 -0.07244862 0.027403416 0.01534493
2.831 2.829 -0.22785273 -0.07086037 -0.06719518 -0.07244862 0.027403416 0.01534493
2.851 2.849 -0.20097467 -0.09285152 -0.07452556 -0.07244862 0.027403416 0.01534493
2.871 2.869 -0.1020145 0.062308256 -0.07086037 -0.07244862 0.027403416 0.01534493
2.891 2.889 0.028099801 0.24556783 -0.05375614 -0.07244862 0.027403416 0.01534493
2.911 2.909 0.06414085 0.2510656 -0.047647487 -0.07244862 0.027403416 0.01534493
2.931 2.929 0.03481932 0.22907446 -0.05009095 -0.07244862 0.027403416 0.01534493
2.951 2.949 0.03848451 0.2706133 -0.035430185 -0.07244862 0.027403416 0.01534493
2.971 2.969 0.058643065 0.3555236 -0.042760566 -0.07244862 0.027403416 0.01534493
2.991 2.989 0.065973446 0.30970868 -0.027488936 -0.07244862 0.027403416 0.01534493
3.011 3.009 0.02687807 0.19486602 -0.01160644 -0.07244862 0.027403416 0.01534493
3.031 3.029 -0.009773844 0.3463606 -0.080634214 -0.07244862 0.027403416 0.01534493
3.051 3.049 0.06536258 0.29077184 -0.017715093 -0.07244862 0.027403416 0.01534493
3.071 3.069 0.01160644 0.22602014 -0.013439035 -0.07244862 0.027403416 0.01534493
3.091 3.089 -0.06291912 0.13500121 -0.013439035 -0.07244862 0.027403416 0.01534493
3.111 3.109 -0.077579886 0.16126843 -0.022602014 -0.07244862 0.027403416 0.01534493
3.131 3.129 -0.04153884 0.18325958 -0.015271631 -0.07244862 0.027403416 0.01534493
3.150 3.149 -0.12095132 0.012217305 -0.01282817 -0.07244862 0.027403416 0.01534493
3.170 3.169 -0.12034045 -0.047647487 0.002443461 -0.07244862 0.027403416 0.01534493
3.190 3.189 -0.08124508 0.01282817 0.031154128 -0.07244862 0.027403416 0.01534493
3.210 3.209 -0.06352998 0.06658431 0.017715093 -0.07244862 0.027403416 0.01534493
3.231 3.229 -0.084910266 0.06658431 0.009773844 -0.07244862 0.027403416 0.01534493
3.250 3.249 -0.1160644 0.03176499 -0.004886922 -0.07244862 0.027403416 0.01534493
3.270 3.269 -0.13194689 0.050701816 0.0030543262 -0.07244862 0.027403416 0.01534493
3.290 3.289 -0.14477506 0.064751714 -0.008552114 -0.07244862 0.027403416 0.01534493
3.311 3.309 -0.16126843 0.12583824 -0.040317107 -0.07244862 0.027403416 0.01534493
3.330 3.329 -0.18081611 0.05681047 -0.027488936 -0.07244862 0.027403416 0.01534493
3.350 3.349 -0.17287487 0.03726278 0.015271631 -0.07244862 0.027403416 0.01534493
3.374 3.369 -0.07452556 0.16126843 0.077579886 -0.07244862 0.027403416 0.01534493
3.390 3.389 -0.008552114 0.12705997 0.07269296 -0.07244862 0.027403416 0.01534493
3.410 3.409 -0.103847094 0.051923547 0.036651913 -0.07244862 0.027403416 0.01534493
3.430 3.429 -0.14660765 -0.010995574 0.02687807 -0.07244862 0.027403416 0.01534493
3.450 3.449 -0.1337795 -0.02687807 0.016493361 -0.07244862 0.027403416 0.01534493
3.471 3.469 -0.11056661 0.016493361 0.009773844 -0.07244862 0.027403416 0.01534493
3.491 3.489 -0.052534413 0.0720821 0.01038471 -0.07244862 0.027403416 0.01534493
3.511 3.509 -0.070249505 0.05375614 -0.013439035 -0.07244862 0.027403416 0.01534493
3.531 3.529 -0.09040806 0.05375614 -0.021380283 -0.07244862 0.027403416 0.01534493
3.551 3.549 -0.089186326 0.009162978 -0.021991149 -0.07244862 0.027403416 0.01534493
3.571 3.569 -0.055588737 0.14110987 -0.008552114 -0.07244862 0.027403416 0.01534493
3.590 3.589 -0.065973446 0.22785273 0.01282817 -0.07244862 0.027403416 0.01534493
3.610 3.609 -0.10873401 0.3494149 0.02321288 -0.07244862 0.027403416 0.01534493
3.630 3.629 -0.14721853 0.34147367 -0.0018325958 -0.07244862 0.027403416 0.01534493
3.650 3.649 -0.16493362 0.3549127 -0.029932396 -0.07244862 0.027403416 0.01534493
3.673 3.669 -0.1282817 0.4783075 -0.050701816 -0.07244862 0.027403416 0.01534493
3.690 3.689 0.002443461 0.5296202 -0.1441642 -0.07244862 0.027403416 0.01534493
3.710 3.709 0.30909783 0.6065892 -0.27366763 -0.07244862 0.027403416 0.01534493
3.731 3.729 0.34574974 0.7067711 -0.20463985 -0.07244862 0.027403416 0.01534493
3.750 3.749 0.31337386 0.64934975 -0.21991149 -0.07244862 0.027403416 0.01534493
3.771 3.769 0.23090707 0.8258898 -0.08979719 -0.07244862 0.027403416 0.01534493
3.790 3.789 0.21502456 1.2266175 0.02687807 -0.07244862 0.027403416 0.01534493
3.810 3.809 0.26511553 1.5705346 0.021991149 -0.07244862 0.027403416 0.01534493
3.830 3.829 0.23396139 2.4666739 0.05497787 -0.07244862 0.027403416 0.01534493
3.850 3.849 0.15149458 3.0946434 0.06047566 -0.07244862 0.027403416 0.01534493
3.871 3.869 -0.09468412 2.733011 0.04642576 -0.07244862 0.027403416 0.01534493
3.891 3.889 -0.19242255 2.0323486 0.043982297 -0.07244862 0.027403416 0.01534493
3.910 3.909 -0.19242255 2.1410828 0.15515977 -0.07244862 0.027403416 0.01534493
3.931 3.929 0.37018433 2.8252518 0.2828306 -0.07244862 0.027403416 0.01534493
3.950 3.949 0.5522222 3.1758883 0.28527406 -0.07244862 0.027403416 0.01534493
3.972 3.969 0.5815437 3.2394185 0.21746802 -0.07244862 0.027403416 0.01534493
3.991 3.989 0.33292156 2.6774223 0.010995574 -0.07244862 0.027403416 0.01534493
4.010 4.009 -0.053145275 2.3341162 -0.06047566 -0.07244862 0.027403416 0.01534493
4.030 4.029 -0.092240654 3.199712 -0.14355333 -0.07244862 0.027403416 0.01534493
4.051 4.049 0.4465425 3.857614 -0.23151793 -0.07244862 0.027403416 0.01534493
4.071 4.069 0.75747293 3.4428365 -0.43249258 -0.07244862 0.027403416 0.01534493
4.091 4.089 0.48075095 2.1453588 -0.56077427 -0.07244862 0.027403416 0.01534493
4.111 4.110 0.13927728 1.7342464 -0.41722095 -0.07244862 0.027403416 0.01534493
4.131 4.129 -0.07452556 2.4330764 -0.37690386 -0.07244862 0.027403416 0.01534493
4.151 4.149 -0.1386664 2.7397306 -0.19853121 -0.07244862 0.027403416 0.01534493
4.171 4.169 -0.23762658 2.8283062 -0.17104226 -0.07244862 0.027403416 0.01534493
4.191 4.189 -0.5216789 2.2186625 -0.21563543 -0.07244862 0.027403416 0.01534493
4.210 4.209 -0.6603453 1.6077974 -0.29016098 -0.07244862 0.027403416 0.01534493
4.231 4.229 -0.45998153 2.20278 -0.3359759 -0.07244862 0.027403416 0.01534493
4.250 4.249 -0.2687807 2.021964 0.172264 -0.07244862 0.027403416 0.01534493
4.270 4.269 -0.11178834 1.8918496 0.37568212 -0.07244862 0.027403416 0.01534493
4.290 4.289 -0.2284636 1.3023647 0.19303341 -0.07244862 0.027403416 0.01534493
4.311 4.309 -0.24984388 0.83016586 0.015271631 -0.07244862 0.027403416 0.01534493
4.330 4.329 -0.019547688 1.1924089 0.015271631 -0.07244862 0.027403416 0.01534493
4.350 4.349 0.047036625 0.8594874 0.09712757 -0.07244862 0.027403416 0.01534493
4.370 4.369 -0.017715093 0.11056661 0.048258353 -0.07244862 0.027403416 0.01534493
4.390 4.389 0.009773844 0.01038471 -0.11178834 -0.07244862 0.027403416 0.01534493
4.410 4.409 0.06719518 0.28221974 -0.18997909 -0.07244862 0.027403416 0.01534493
4.430 4.429 0.042760566 0.6230826 -0.17348573 -0.07244862 0.027403416 0.01534493
4.450 4.449 -0.03359759 0.42455134 -0.087964594 -0.07244862 0.027403416 0.01534493
4.471 4.469 -0.03481932 0.12950343 -0.09040806 -0.07244862 0.027403416 0.01534493
4.490 4.489 -0.047036625 -0.030543262 -0.16676621 -0.07244862 0.027403416 0.01534493
4.511 4.509 -0.0030543262 0.021991149 -0.22296582 -0.07244862 0.027403416 0.01534493
4.530 4.529 -0.064751714 0.115453534 -0.18448131 -0.07244862 0.027403416 0.01534493
4.553 4.550 -0.16982053 0.081855945 -0.084910266 -0.07244862 0.027403416 0.01534493
4.570 4.569 -0.21991149 -0.0720821 -0.05375614 -0.07244862 0.027403416 0.01534493
4.590 4.589 -0.15393804 -0.004886922 -0.1020145 -0.07244862 0.027403416 0.01534493
4.611 4.609 -0.115453534 0.015882496 -0.08124508 -0.07244862 0.027403416 0.01534493
4.630 4.629 -0.13255776 0.08246681 -0.015882496 -0.07244862 0.027403416 0.01534493
4.650 4.649 -0.15515977 0.105068825 0.012217305 -0.07244862 0.027403416 0.01534493
4.671 4.669 -0.12767084 0.027488936 -6.1086525E-4 -0.07244862 0.027403416 0.01534493
4.691 4.689 -0.025045475 -0.095294975 -0.05681047 -0.07244862 0.027403416 0.01534493
4.711 4.710 0.018325957 -0.13194689 -0.070249505 -0.07244862 0.027403416 0.01534493
4.730 4.729 0.014660766 0.017715093 -0.02687807 -0.07244862 0.027403416 0.01534493
4.751 4.749 -0.019547688 0.04153884 0.058643065 -0.07244862 0.027403416 0.01534493
4.771 4.769 0.0036651916 -0.005497787 0.021380283 -0.07244862 0.027403416 0.01534493
4.790 4.789 0.0720821 0.04153884 -0.04520403 -0.07244862 0.027403416 0.01534493
4.811 4.809 0.02443461 0.009773844 -0.020158553 -0.07244862 0.027403416 0.01534493
4.830 4.829 -0.015271631 0.009773844 0.009162978 -0.07244862 0.027403416 0.01534493
4.854 4.849 -0.034208454 0.040927973 0.061086524 -0.07244862 0.027403416 0.01534493
4.870 4.869 -0.05131268 -0.015271631 0.06047566 -0.07244862 0.027403416 0.01534493
4.890 4.889 -0.037873644 0.01282817 -0.004886922 -0.07244862 0.027403416 0.01534493
4.911 4.909 -0.116675265 -0.059253927 -0.031154128 -0.07244862 0.027403416 0.01534493
4.931 4.929 -0.092240654 0.059864793 0.015882496 -0.07244862 0.027403416 0.01534493
4.951 4.949 -0.09773844 0.116675265 0.021991149 -0.07244862 0.027403416 0.01534493
4.970 4.969 -0.11178834 0.029932396 0.015882496 -0.07244862 0.027403416 0.01534493
4.991 4.989 -0.029321533 0.12767084 0.028099801 -0.07244862 0.027403416 0.01534493
5.011 5.009 0.025045475 0.005497787 0.048258353 -0.07244862 0.027403416 0.01534493
5.030 5.029 -0.020158553 -0.086132 0.026267206 -0.07244862 0.027403416 0.01534493
5.050 5.049 -0.09101892 -0.03848451 0.03604105 -0.07244862 0.027403416 0.01534493
5.070 5.069 -0.1282817 0.077579886 0.04642576 -0.07244862 0.027403416 0.01534493
5.090 5.089 -0.080634214 0.1386664 0.047036625 -0.07244862 0.027403416 0.01534493
5.111 5.109 -0.029321533 0.07513642 -0.0030543262 -0.07244862 0.027403416 0.01534493
5.131 5.129 -0.10262536 -0.11056661 -0.035430185 -0.07244862 0.027403416 0.01534493
5.151 5.149 -0.06658431 -0.036651913 -0.004276057 -0.07244862 0.027403416 0.01534493
5.171 5.169 -0.007941248 0.099571034 0.042760566 -0.07244862 0.027403416 0.01534493
5.191 5.189 -0.059253927 0.092240654 0.03604105 -0.07244862 0.027403416 0.01534493
5.211 5.209 -0.08307768 0.031154128 0.015271631 -0.07244862 0.027403416 0.01534493
5.231 5.229 -0.08735373 -0.028710667 -0.017715093 -0.07244862 0.027403416 0.01534493
5.251 5.249 -0.09773844 -0.02687807 0.02687807 -0.07244862 0.027403416 0.01534493
5.271 5.269 -0.11911872 -0.004886922 0.06963864 -0.07244862 0.027403416 0.01534493
5.291 5.289 -0.17287487 -0.07819075 0.093462385 -0.07244862 0.027403416 0.01534493
5.311 5.309 -0.13133603 0.008552114 0.07391469 -0.07244862 0.027403416 0.01534493
5.331 5.329 -0.12095132 0.054367006 0.05497787 -0.07244862 0.027403416 0.01534493
5.351 5.349 -0.1459968 -0.010995574 0.047036625 -0.07244862 0.027403416 0.01534493
5.370 5.369 -0.064751714 0.007330383 0.030543262 -0.07244862 0.027403416 0.01534493
5.391 5.389 -0.050701816 -0.014660766 0.028099801 -0.07244862 0.027403416 0.01534493
5.411 5.409 -0.112399206 -0.0012217305 0.025045475 -0.07244862 0.027403416 0.01534493
5.434 5.429 -0.0842994 0.049480084 0.013439035 -0.07244862 0.027403416 0.01534493
5.451 5.449 -0.073303826 0.08979719 0.03726278 -0.07244862 0.027403416 0.01534493
5.471 5.469 -0.08307768 0.032375857 0.018325957 -0.07244862 0.027403416 0.01534493
5.491 5.489 -0.05375614 0.040927973 0.01160644 -0.07244862 0.027403416 0.01534493
5.510 5.509 -0.09712757 0.04153884 -0.013439035 -0.07244862 0.027403416 0.01534493
5.530 5.529 -0.0983493 -0.03359759 -0.029321533 -0.07244862 0.027403416 0.01534493
5.550 5.549 -0.030543262 0.08857546 -0.021991149 -0.07244862 0.027403416 0.01534493
5.570 5.569 -0.092240654 0.014660766 -0.021991149 -0.07244862 0.027403416 0.01534493
5.590 5.589 -0.057421334 -0.02076942 -0.004886922 -0.07244862 0.027403416 0.01534493
5.610 5.609 -0.03970624 0.0842994 0.007941248 -0.07244862 0.027403416 0.01534493
5.630 5.629 -0.06414085 0.0030543262 -0.0067195175 -0.07244862 0.027403416 0.01534493
5.651 5.649 -0.064751714 -0.01282817 -0.016493361 -0.07244862 0.027403416 0.01534493
5.671 5.669 -0.076358154 0.009162978 -0.008552114 -0.07244862 0.027403416 0.01534493
5.691 5.689 -0.06780604 0.026267206 0.016493361 -0.07244862 0.027403416 0.01534493
5.711 5.709 -0.07941248 0.028099801 0.004886922 -0.07244862 0.027403416 0.01534493
5.733 5.729 -0.077579886 0.029321533 0.021380283 -0.07244862 0.027403416 0.01534493
5.751 5.749 -0.08307768 0.044593163 0.031154128 -0.07244862 0.027403416 0.01534493
5.771 5.769 -0.089186326 0.010995574 0.020158553 -0.07244862 0.027403416 0.01534493
5.790 5.789 -0.059253927 0.040927973 0.022602014 -0.07244862 0.027403416 0.01534493
5.810 5.809 -0.047647487 0.05681047 0.051923547 -0.07244862 0.027403416 0.01534493
5.830 5.829 -0.047647487 0.09773844 0.04337143 -0.07244862 0.027403416 0.01534493
5.851 5.849 -0.081855945 0.04153884 0.0018325958 -0.07244862 0.027403416 0.01534493
5.873 5.871 -0.059253927 0.028710667 -0.01038471 -0.07244862 0.027403416 0.01534493
5.894 5.890 -0.029321533 0.07147124 -0.0030543262 -0.07244862 0.027403416 0.01534493
5.910 5.909 -0.06841691 0.014049901 -0.0061086523 -0.07244862 0.027403416 0.01534493
5.930 5.929 -0.07819075 0.03970624 -0.0061086523 -0.07244862 0.027403416 0.01534493
5.950 5.949 -0.09101892 0.025045475 0.021380283 -0.07244862 0.027403416 0.01534493
